mOz	abs_abu	sn	resolution	rel_abu
200.064595	6933.6997	5.1978	1124004	0.0014188092862982
200.092882	11637.0781	8.7237	1143904	0.00238123875968516
200.525824	9863.4707	7.3941	1161804	0.00201831409345435
200.627367	3140.8821	2.3546	1176304	0.000642703445989705
200.99605	10423.3633	7.8138	1151504	0.00213288219628258
201.019383	6356.0117	4.7648	1163904	0.00130059979721648
201.040512	17214.543	12.9048	1226504	0.00352252830733059
201.055761	18990.8457	14.2364	1251104	0.00388600449970688
201.076897	36732.8672	27.5367	1242704	0.00751646817004759
201.092164	4075.6174	3.0553	1284704	0.00083397378956555
201.113279	24512.3125	18.3756	1222004	0.00501583542818323
201.802095	5968.7231	4.4744	1220504	0.00122135081241297
202.027213	3788.9614	2.8404	1053804	0.000775316764835579
202.523274	4581.311	3.4344	1260204	0.000937451414317826
202.541528	2670.4802	2.0019	1197404	0.000546447390364407
202.993109	3176.9819	2.3816	1165904	0.000650090372694003
203.035032	33820.375	25.3533	1250504	0.00692049903979652
203.035324	3156.3523	2.3662	856204	0.000645869037862813
203.071413	22818.2539	17.1056	1187104	0.00466918844645523
203.092544	22201.1504	16.643	1271804	0.0045429135550856
203.107784	3608.4307	2.705	1182704	0.000738375644697088
203.128931	5716.3486	4.2852	1133704	0.00116970864449144
203.54931	4447.8931	3.3343	1361204	0.000910150757573432
204.04286	4754.2837	3.564	1037304	0.000972845977632426
204.538941	2752.2751	2.0632	1291804	0.000563184683398865
204.557141	3840.7861	2.8792	1115104	0.000785921401436673
205.014288	43322.0898	32.4763	1202204	0.00886478878081271
205.050679	76720.4453	57.5133	1231904	0.0156989320204584
205.087067	17796.084	13.3408	1167804	0.00364152621708477
205.123452	4438.5352	3.3273	1066604	0.0009082358959563
205.696823	2975.5669	2.2306	1090104	0.000608875799700633
206.009553	4985.6079	3.7171	1189004	0.00102018072492549
206.017619	4730.9795	3.5265	935304	0.000968077352396212
206.045929	11349.3447	8.4531	1158004	0.00232236127182711
206.082324	6227.7974	4.6338	1128004	0.00127436392786145
206.99357	6891.8804	5.0008	1271904	0.00141025200609374
207.012181	7371.5449	5.3462	1205204	0.00150840342256013
207.029947	93319.2109	67.6468	1210004	0.0190954567898203
207.066327	59806.8281	43.3109	1210304	0.0122379806977103
207.10272	16446.3418	11.8984	1212604	0.00336533502762951
208.033303	10546.8066	7.4425	1088804	0.00215814179908471
208.061575	13896.1953	9.7987	1169704	0.00284351093772541
208.176372	4707.6113	3.3094	1271504	0.000963295631150904
208.176664	7077.2773	4.9753	934104	0.00144818887309865
208.541491	5672.3271	3.9496	931704	0.00116070073879908
209.009208	52751.4102	36.2879	1218704	0.0107942648074426
209.045378	6595.3613	4.5327	1791804	0.00134957674312485
209.045594	304901.0625	209.5461	1223604	0.0623904232364126
209.081983	55722.4258	38.2599	1232204	0.0114022092967341
209.118362	9568.6982	6.5639	1205704	0.00195799622875863
209.549327	12682.0605	8.6042	1194204	0.00259506843176314
209.56757	3881.158	2.632	833704	0.000794182507210478
209.734994	3292.4878	2.2233	769804	0.000673725783893341
210.012584	5498.1587	3.6868	975304	0.00112506150520208
210.040845	9148.5566	6.1303	1200804	0.00187202469416215
210.048948	34568.9922	23.1593	1201704	0.00707368494071498
210.077234	11844.8506	7.9298	1280304	0.00242375423701935
210.085336	7323.8833	4.9021	1086304	0.00149865066088805
210.538957	5451.0527	3.6075	960704	0.00111542243325895
210.557137	4111.3291	2.7197	728104	0.000841281301252204
211.024646	7837.0327	5.1248	1601904	0.0016036539297747
211.024861	424543.7188	277.6176	1211901	0.0868723187814164
211.061245	262070.8438	171.2206	1199604	0.0536262836493257
211.07248	7373.6152	4.8161	1088404	0.00150882705799179
211.097627	52266.0938	34.117	1188904	0.0106949568701357
211.134018	6649.6978	4.3368	1035004	0.00136069535715784
211.546777	3808.9873	2.4593	1076004	0.00077941456746849
211.86381	3626.082	2.3234	811804	0.000741987544467601
212.028215	39596.2461	25.3402	1170704	0.00810238748430781
212.047938	6016.6006	3.8499	1111304	0.00123114775265322
212.056479	10051.5586	6.4315	1125204	0.00205680160671662
212.064599	29708.4355	19.0079	1210604	0.00607909283535759
212.075119	41712.3555	26.6864	1193004	0.00853539667095356
212.092887	6406.7202	4.0984	1248904	0.00131097603123398
212.100983	7197.9331	4.6043	1057704	0.00147287808331722
212.996068	3842.1194	2.4436	1191004	0.000786194228138617
213.004119	11807.4111	7.5092	1206904	0.0024160931740122
213.019379	3970.8379	2.5251	994104	0.000812533269490289
213.040508	51008.6133	32.4325	1197004	0.0104376447441521
213.055766	24629.1719	15.6583	1134804	0.00503974779951238
213.076892	71408.5781	45.3927	1188704	0.0146119904399134
213.088135	6497.6826	4.1301	1082104	0.00132958922525852
213.113282	24154.0313	15.3506	1144104	0.00494252208672627
214.027206	3714.9534	2.3473	930504	0.000760172867320035
214.108529	6897.9526	4.3562	1198104	0.00141149453088151
214.499296	3343.553	2.1063	685204	0.000684175007699021
215.011721	4996.3262	3.1373	888304	0.00102237395858592
215.019777	9479.6221	5.9521	1044104	0.00193976901913961
215.035029	20345.7129	12.7735	1188304	0.00416324439301533
215.056163	59678.8281	37.4627	1187604	0.0122117886795233
215.071416	25736.2891	16.1541	1110104	0.00526629181386888
215.092546	81701.0234	51.2751	1178504	0.0167180835218442
215.09505	3979.7131	2.4976	848504	0.000814349358551336
215.103776	3700.3381	2.3221	1154504	0.000757182209480897
215.107804	5144.5518	3.2284	957504	0.00105270464304679
215.12893	188694.8125	118.3966	1176901	0.0386117028188136
215.15033	3544.2219	2.2235	748704	0.000725236909873879
215.165325	13826.1758	8.6732	1109804	0.00282918318758908
216.042852	7188.416	4.4845	1213304	0.00147093064537747
216.095921	9579.083	5.974	1098204	0.00196012121993417
216.132286	27933.377	17.4166	1170704	0.00571587123758309
216.538988	32334.1465	20.1093	1172304	0.00661637932181089
217.014301	21392.707	13.2651	1104904	0.00437748570949164
217.04067	5731.9321	3.5537	1122104	0.00117289742039315
217.050684	94025.1484	58.2897	1179804	0.0192399093510621
217.071809	40904.082	25.3546	1162904	0.00837000359117124
217.087076	25433.627	15.7637	1122804	0.00520435953865215
217.108195	49565.1641	30.7163	1143004	0.0101422787465073
217.123441	4663.6411	2.8899	1048604	0.000954298222728328
217.144583	7795.8555	4.8301	1028204	0.00159522803937397
217.546814	5074.7896	3.1364	1013104	0.00103842954295951
217.56499	3597.4434	2.2231	1059304	0.00073612736687344
218.022117	4873.8467	3.0033	933504	0.000997311573495724
218.045921	14687.0283	9.0489	1195304	0.00300533525271717
218.054034	11764.3945	7.2479	1107404	0.00240729089612512
218.058519	5813.6914	3.5816	985404	0.00118962742877255
218.075176	5896.7119	3.6324	1136804	0.00120661551038114
218.111564	4136.8472	2.5477	1185804	0.000846502946090483
218.554665	3443.4846	2.1149	1082504	0.000704623525547961
