mOz	abs_abu	sn	resolution	rel_abu
200.084214	9768.2451	7.407	1085304	0.00250834217905347
200.116128	46429.9453	35.2067	1189004	0.011922529479439
200.12916	6109.8823	4.633	1290004	0.00156892822868892
200.805403	4195.98	3.1817	963004	0.00107746616804945
201.055661	18269.7227	13.8535	1166204	0.00469139702975109
201.066891	5983.1875	4.5369	1113704	0.00153639486087787
201.092041	26675.1406	20.2271	1193004	0.00684978515733206
201.113167	18650.5371	14.1423	1217004	0.0047891845864854
201.128427	989227.0625	750.1074	1246801	0.25401901161652
201.128656	4073.344	3.0887	1251504	0.00104597504059295
201.128826	3190.9968	2.4197	2095404	0.000819401211243629
201.129525	2953.9294	2.2399	1507204	0.000758525777364667
201.801983	46046.1133	34.9157	1248704	0.0118239670472504
202.050903	8457.8369	6.4134	1231704	0.00217184855853226
202.095411	5436.9136	4.1227	947704	0.00139611972950489
202.123673	3485.8091	2.6432	846504	0.000895104689137909
202.13178	153644.875	116.5053	1222804	0.0394537520928808
202.825486	3212.342	2.4358	675904	0.000824882345770068
202.979945	6026.8374	4.57	1186804	0.0015476035154684
203.034922	10633.7354	8.0633	1212204	0.00273058740353618
203.071304	47145.9492	35.7497	1203804	0.0121063887872625
203.107688	34279.6953	25.9935	1176504	0.00880252335254066
203.128821	10163.3906	7.7067	1165304	0.00260980975223232
203.13514	10925.8008	8.2848	1186404	0.00280558551776881
203.144083	16535.2969	12.5383	1155704	0.00424602190391824
203.799043	4375.3887	3.3178	1140004	0.00112353569280975
203.978482	5610.1587	4.2541	1226204	0.00144060653211842
204.03017	3198.8547	2.4256	1130104	0.000821419004798869
204.066558	23255.377	17.634	1158104	0.00597163998463653
204.074655	4214.0986	3.1955	1152504	0.00108211875898468
204.111045	3643.9844	2.7631	898104	0.00093572178797324
204.724104	2885.5349	2.188	955204	0.000740963072149042
205.014178	4661.9878	3.5351	1228404	0.00119713014131604
205.050567	33879.0039	25.6896	1200504	0.00869963167352209
205.061802	6951.4819	5.2711	1105804	0.00178503867155184
205.086953	44808.1367	33.9769	1192204	0.0115060728000574
