mOz	abs_abu	sn	resolution	rel_abu
200.047938	4335.1069	2.1298	974404	0.00102927579946166
200.064569	6246.7202	3.0689	1172604	0.00148314633899069
200.100985	8124.8115	3.9916	1029304	0.00192905781680672
200.562232	7252.749	3.5631	920204	0.00172200575383037
201.019342	13654.9775	6.7084	1106604	0.00324207411885124
201.055746	48264.4961	23.7114	1182104	0.0114593432076477
201.076874	61084.3945	30.0096	1195904	0.0145031461585454
201.092126	28200.375	13.8543	1166904	0.00669555888535148
201.113255	37183.5977	18.2676	1197904	0.0088284275641572
201.128512	8610.1572	4.23	1001904	0.00204429247996642
202.080243	5086.3755	2.4988	556204	0.00120764800727859
202.116584	4829.1104	2.3724	1058504	0.00114656606683646
203.035011	60957.4766	29.9472	1194204	0.0144730122942597
203.071396	80658.4609	39.626	1219004	0.0191505777691882
203.092527	25654.5039	12.6036	1170504	0.0060910977792646
203.107776	24799.0117	12.1833	1140804	0.00588797996962346
203.128925	6898.8569	3.3893	953104	0.00163798185717613
203.144191	6621.0205	3.2528	731804	0.00157201571393534
204.042845	7248.7544	3.5612	1022304	0.00172105732390618
204.066656	8981.5742	4.4125	1004204	0.00213247727873312
204.55709	5193.5942	2.5515	840504	0.00123310472973214
205.014271	84558.875	41.5422	1189404	0.0200766453226801
205.05066	143154.9219	70.3293	1175204	0.0339889880652063
205.087045	79895.1016	39.2509	1209104	0.0189693348905445
205.123441	10560.1182	5.188	1209104	0.00250726783755081
205.536227	4095.7668	2.0122	950804	0.000972449756078335
206.01764	10123.2734	4.9499	1134204	0.00240354864650602
206.02208	5107.9058	2.4973	996004	0.00121275990353775
206.082302	6715.3979	3.2786	1220004	0.00159442355209871
206.090402	10023.4268	4.8928	1142204	0.00237984226707659
206.294073	4713.4771	2.29	542704	0.00111911148265956
206.558217	5534.0273	2.6723	745304	0.00131393308281513
206.993545	11939.0352	5.708	1051604	0.00283466135524382
207.012163	5589.0874	2.671	1092304	0.00132700589272575
207.029924	106187.8672	50.7257	1196404	0.0252119738743716
207.066307	182785.2656	87.2438	1177104	0.0433983416603293
207.102693	41830.8516	19.9495	1170304	0.00993181580430044
207.139078	17081.0527	8.1394	1186304	0.0040555203317914
207.551832	6669.9824	3.1488	1073204	0.00158364064036233
207.570059	4901.1694	2.3129	1195404	0.00116367489172689
208.033271	10724.9873	5.0089	1144404	0.00254641237968632
208.069665	21280.0098	9.9305	1183904	0.00505247035533238
208.106057	6178.189	2.8808	1000304	0.00146687511262991
208.17782	12689.9775	5.9077	1024104	0.00301295609030147
208.541478	5300.5098	2.4479	1275104	0.00125848948775619
208.559693	6499.4653	3.0003	1252104	0.00154315510483278
209.009185	483597.7188	221.0581	1169201	0.114819643463856
209.045573	251145.875	114.7108	1164304	0.0596290650346182
209.081962	121652.5234	55.5208	1173104	0.02888371640364
209.118344	28589.8926	13.0378	1108104	0.00678804127353535
209.154708	9126.1953	4.1585	997904	0.00216681437854525
210.012544	52029.3438	23.2748	1132404	0.0123532235007193
210.048931	25862.0254	11.5601	1120804	0.00614036919580522
210.077198	8550.0215	3.8195	1061704	0.00203001458045402
210.085315	14339.2744	6.4046	1061104	0.00340454536928722
210.557151	6650.3687	2.9408	1063404	0.00157898379862496
211.02484	134440.7656	58.8708	1139704	0.0319200032860036
211.040096	49725.0781	21.7674	1126604	0.0118061262836842
211.061225	222550.1406	97.3795	1159104	0.0528396367541407
211.072484	5073.1572	2.2193	1142604	0.00120450961262908
211.076482	27631.5762	12.0867	1169004	0.0065605101188256
211.097606	115019.0781	50.2898	1138304	0.0273087506941801
211.112872	8459.5273	3.6976	1112404	0.00200852872273466
211.133986	12382.9512	5.4101	1004704	0.00294005944722486
211.873523	5919.1938	2.5469	794004	0.00140538239798965
212.028188	12899.9531	5.5443	1127804	0.00306281017891862
212.043448	5863.9277	2.52	1139604	0.0013922606779092
212.047936	8118.1807	3.4886	875604	0.00192748347916557
