mOz	abs_abu	sn	resolution	rel_abu
200.100934	3846.2244	3.1037	935604	9.32167289012391E-05
200.805432	7320.3701	5.9072	1147504	0.000177415793802472
200.937947	5504.0757	4.4416	1164904	0.000133396255397578
201.076833	6107.52	4.9285	1000904	0.000148021274083461
201.802035	89522.0547	72.2406	1241404	0.00216964800692643
202.796185	11556.4189	9.3256	1223204	0.000280080269801849
203.799094	5888.1733	4.7515	1117104	0.000142705208315358
204.791517	223351.8438	180.2357	1212604	0.00541313405247403
204.793235	9063.7002	7.314	1170204	0.000219666976369217
204.794148	12585.5762	10.156	1115804	0.000305022828283572
204.853716	3461.2813	2.7931	873004	8.388728452584E-05
205.050621	2819.9553	2.2756	868004	6.83441685601371E-05
205.159796	22674.4453	18.2973	1121304	0.000549535700651287
205.791962	3127.2471	2.5236	948004	7.57916634109768E-05
205.839698	2980.3931	2.4035	1127304	7.2232523828257E-05
206.163147	4042.9312	3.2332	918804	9.79840962052971E-05
206.288513	3040.7534	2.4239	1002804	7.36954103206565E-05
206.788566	149814.75	117.911	1186804	0.00363089603824387
206.78947	225419	177.4108	1192604	0.00546323345361451
206.7912	8593.0225	6.7626	1128104	0.000208259676378931
206.791921	8380.7588	6.5955	1161104	0.000203115273525454
207.012125	46579.3984	36.4536	1181804	0.00112889387136008
207.066271	5708.2974	4.4613	1017104	0.000138345753103602
207.087399	2878.9006	2.2488	1049904	6.97727612470595E-05
207.102657	351428.4375	274.4061	1205404	0.00851718620125845
207.13904	28477.8086	22.216	1155804	0.000690185461869457
207.682742	3486.1382	2.683	845204	8.44897139911165E-05
208.015489	4780.0142	3.6487	992604	0.000115847969719466
208.106009	44392.3633	33.8101	1176804	0.00107588909659598
208.17745	10119.9795	7.6941	1047204	0.000245266861064476
208.177675	8698.9229	6.6137	1050504	0.000210826268405473
208.785612	23541.002	17.6354	1172404	0.000570537486449706
208.786518	156113.0781	116.9474	1182904	0.00378354171929897
208.787396	4138.5044	3.1002	691704	0.000100300399194437
208.788965	5083.5767	3.808	1174904	0.000123205081610047
