mOz	abs_abu	sn	resolution	rel_abu
200.056438	62968.3359	25.0323	1217504	0.0218471403629126
200.064539	23792.8574	9.4586	1217904	0.00825503624675847
200.092824	14786.6514	5.8783	1171604	0.00513029356764782
200.12921	10449.5869	4.1541	1195904	0.0036255300140265
200.542937	5420.0742	2.1547	895504	0.00188051851986136
201.019333	5380.1616	2.1388	962404	0.00186667066820726
201.040451	130307.1641	51.8021	1237904	0.0452106422012937
201.055706	44183.1406	17.5645	1112504	0.0153295344487975
201.076839	83442.1719	33.1714	1207904	0.0289506275754316
201.092088	17403.377	6.9185	1280004	0.00603817799332512
201.113222	30933.5957	12.2973	1224904	0.0107325467241304
201.128483	12162.0996	4.8349	1111404	0.00421969380754943
202.108473	34795.2656	13.8324	1198704	0.0120723700358742
203.034975	78445.2188	31.185	1212904	0.0272169127773152
203.0561	241338.5313	95.9413	1217801	0.0837334621112365
203.071357	104702.3438	41.6232	1196204	0.0363269374778654
203.092489	115563.1016	45.9407	1203204	0.0400951250393251
203.10774	16346.6055	6.4984	1111304	0.00567152648567386
203.939414	5476.3638	2.1771	820304	0.00190004844350624
204.030222	30664.8633	12.1905	1201004	0.0106393088391054
204.038334	6736.6689	2.6781	1137804	0.00233731682651578
204.074721	13185.1592	5.2416	1179904	0.00457464882361212
204.095841	10120.7656	4.0234	1322304	0.00351144402155524
205.014236	75740.3438	30.1097	1217504	0.0262784445306241
205.033578	5704.4653	2.2677	701504	0.00197918925954122
205.035369	13735.8467	5.4605	1330804	0.00476571226743105
205.050623	188321.7969	74.8651	1193004	0.0653390735433142
205.07175	82326.3438	32.7279	1192404	0.0285634861213475
205.08701	78444.8516	31.1848	1203204	0.0272167853756644
205.123389	18102.0625	7.1963	1171704	0.00628058999246502
206.009494	19907.7793	7.8769	1095904	0.00690709135734021
206.017606	7016.9658	2.7759	1128404	0.00243456706554567
206.045869	31562.3691	12.4774	1214404	0.0109507024134928
206.053988	18558.457	7.3352	1169604	0.00643893806630003
206.082259	60175.2773	23.7679	1201404	0.0208780764293675
206.090368	10715.415	4.2315	1141704	0.00371776023942628
206.993506	9610.4092	3.7144	1070704	0.00333437362980123
207.029889	230829.5	89.1394	1194504	0.080087307601866
207.041103	6127.7798	2.3657	1129304	0.00212606008226462
207.06627	298880.625	115.3199	1183804	0.103697943939631
207.102661	41509.7305	16.0024	1185204	0.014401983087188
207.150263	8904.1992	3.4288	1214904	0.0030893509723787
208.025139	10426.9658	3.9344	918804	0.0036176815241498
208.033244	23686.7637	8.9361	1164804	0.00821822657214357
208.061524	86030.2188	32.4348	1197604	0.0298485618003394
208.097905	25449.125	9.5867	1149204	0.00882968555610673
208.176189	20260.2617	7.6184	1055504	0.00702938667225032
209.009149	207712.3594	76.6424	1187804	0.0720667142630259
209.045536	504949.0938	186.1655	1183001	0.175194303147752
209.056776	16210.4512	5.975	1061804	0.00562428715402251
209.081925	204385.6094	75.2917	1183604	0.0709124837571135
209.093147	29582.9883	10.8951	1199004	0.0102639475620079
209.118307	16435.918	6.0497	1183004	0.00570251384933488
209.129551	11331.9482	4.17	1150504	0.00393166913770472
210.01251	21329.9004	7.6967	1170604	0.00740050251138596
210.040782	31127.3438	11.2251	1160304	0.0107997684773378
210.04889	59320.0156	21.3881	1166304	0.0205813396307868
210.077171	70532.8906	25.4151	1153704	0.0244716957994146
210.113562	11832.1729	4.2601	1066104	0.00410522429169913
210.557113	9266.748	3.3043	1082104	0.00321513886892696
211.024803	176347.9219	62.2482	1177304	0.0611846850864172
211.040056	26061.5273	9.1963	1118004	0.0090421612205092
211.061189	360125.875	127.0197	1163004	0.124947252090899
211.072417	71599.0156	25.2475	1147304	0.0248415925449217
211.097569	86724.1094	30.5645	1141704	0.0300893101878905
211.133956	8572.1582	3.0188	919004	0.00297414789086862
212.028149	17556.0078	6.0802	1109304	0.00609113391892873
212.047898	8062.1436	2.7919	729104	0.00279719608812399
212.05644	48237.082	16.7033	1156004	0.0167360672009013
212.075061	185725.2656	64.3047	1163904	0.064438195618608
212.092824	85336.7969	29.5435	1167004	0.0296079760303092
212.129216	32810.1602	11.3563	1167604	0.0113836290093073
213.004096	12643.2451	4.353	937604	0.00438662934940935
213.019312	10493.2168	3.6124	939904	0.00364066759922223
213.04045	134992.0625	46.467	1137604	0.0468360882523587
213.055705	42972.6523	14.7907	1124004	0.0149095502230787
213.076836	275066.7813	94.6628	1149704	0.0954356264040268
213.088076	127142.4844	43.7525	1157404	0.0441126426969181
213.092098	22337.2188	7.6865	1088304	0.00774999604905692
213.113224	39386.4414	13.5517	1141104	0.0136652986197374
214.035703	38885.6445	13.3054	1119804	0.0134915449384429
214.043805	14122.2627	4.8319	1131804	0.00489978099371726
214.070874	8613.001	2.9465	1065004	0.00298831847949322
214.072089	94558.1797	32.3476	1163304	0.0328073752440933
214.108473	21444.832	7.3345	1141504	0.00744037853417496
214.144852	29699.2695	10.1555	1014804	0.0103042918344372
215.019727	7479.1895	2.5441	873004	0.00259493760589156
215.034973	42420.0547	14.4283	1082304	0.0147178240616857
215.056104	723186.4375	245.9463	1154201	0.25091270688348
215.071355	85856.9141	29.1962	1131904	0.0297884329744408
215.092491	190387.6406	64.7343	1145704	0.0660558270772398
215.103725	13723.3643	4.6658	992104	0.00476138144399467
215.10774	21712.709	7.3819	1062904	0.00753331963441763
215.12888	25544.1563	8.6835	1106904	0.00886265708251434
215.14821	6939.0742	2.3586	994704	0.00240754223323957
216.030223	8785.5254	2.9706	1082604	0.00304817657688383
216.042819	8685.7441	2.9366	922304	0.00301355701713946
216.059458	79736.1094	26.9561	1135104	0.0276647929337188
216.074703	16026.3721	5.4175	1068504	0.00556042010278003
216.087731	44575.3555	15.0669	1144504	0.0154656151288766
216.095848	22066.707	7.4584	1119104	0.00765614079339621
216.102991	13047.0898	4.4096	1126304	0.00452674503961482
216.124125	48523.1602	16.3978	1128904	0.0168353232873269
217.014231	25719.2227	8.6459	1154204	0.00892339713795592
217.017616	10035.9336	3.3737	1066204	0.00348201118702377
217.035365	55277.0234	18.5799	1128704	0.0191786057516537
217.050625	158972.1875	53.4295	1135104	0.0551560978144216
217.071749	292091.5	98.1579	1134604	0.101342427239111
217.08701	131511.4063	44.1907	1137004	0.0456284593152179
217.108136	125073.6484	42.0222	1141004	0.0433948509713812
217.123398	21931.7285	7.368	1071704	0.00760930941071272
218.022065	8691.5908	2.9046	881104	0.00301558555535211
218.045872	59997.5469	20.0473	1148804	0.0208164120874398
218.05845	7184.7529	2.4005	834104	0.00249278153592023
218.075102	32597.3906	10.8901	1114604	0.0113098076632336
218.082256	67067.1797	22.4048	1141104	0.0232692521996691
218.090369	16725.5645	5.5872	1036404	0.00580300797309855
218.111486	12763.417	4.2631	962604	0.00442832351727091
218.118642	9734	3.2511	1165304	0.00337725400001544
219.029884	167016.5938	55.4866	1137904	0.0579471398685026
219.041132	9440.9619	3.1363	1047404	0.00327558314575389
219.049257	8884.3584	2.9512	1019204	0.00308246711978331
219.051017	111090.2891	36.9021	1118804	0.0385432631216197
219.066274	313371.0313	104.0868	1127604	0.108725453970299
219.087397	73586.0859	24.4388	1143304	0.025531015302163
219.102664	81403.8359	27.0327	1113704	0.0282434179586887
219.113899	16526.209	5.4877	1112404	0.00573384070786328
219.13905	11404.1611	3.7863	1141504	0.00395672372013514
220.025134	50201.8477	16.5821	1111004	0.0174177512793292
220.033248	20076.9941	6.6313	997904	0.00696580117449264
220.061519	75410.5938	24.9036	1121904	0.0261640363216139
220.090747	7738.4824	2.5551	946804	0.00268490041498347
220.097908	46662.0586	15.4064	1092304	0.0161896059231359
220.106044	7535.3984	2.4878	821604	0.00261443953031744
220.146871	8270.1621	2.7298	1098304	0.00286936901921112
221.009153	178983.9531	58.7853	1114304	0.0620992676747022
221.04554	390518.6563	128.2348	1122304	0.135492160886566
221.056784	27271.9668	8.9547	1105404	0.00946212851485394
221.066665	68810.25	22.5925	1123904	0.0238740180865587
221.081925	309163.7813	101.499	1127304	0.107265730126908
221.093161	24316.9043	7.9828	1098204	0.00843685661754342
221.118304	36813.9922	12.0836	1097804	0.0127727760852668
221.12954	12609.8193	4.1387	1084904	0.00437503212147081
221.154703	9428.5791	3.0941	939504	0.00327128687897442
221.165925	13049.834	4.2822	1049904	0.00452769715184277
222.004389	10301.0176	3.364	1051104	0.00357398324366442
222.012507	13847.4424	4.5219	1030604	0.00480443088508151
222.040793	31897.9336	10.4147	1094004	0.0110671279887844
222.077177	101582.4844	33.1599	1104904	0.0352444885731874
222.113571	20537.2734	6.7027	1054804	0.00712549709672906
223.024804	209315.6719	67.9594	1111304	0.0726229905681317
223.028349	35637.375	11.5703	1053004	0.0123645435862749
223.061186	742841.8125	241.1315	1112401	0.257732225461716
223.072419	34050.5195	11.0523	1071704	0.0118139771095109
223.09757	127932.1328	41.5191	1109304	0.0443866146732388
223.108805	63347.9258	20.5576	1138704	0.0219788407438598
223.133954	20733.6484	6.7275	1025504	0.0071936302644148
224.020063	8615.0117	2.7813	937704	0.00298901610067853
224.028152	22402.5449	7.2323	979204	0.0077726612260171
224.056433	279935.5938	90.3577	1116704	0.0971248822588604
224.064544	86969.9766	28.0709	1111404	0.0301746148914731
224.092821	59396.2734	19.168	1108604	0.0206077976090159
224.129207	15545.8145	5.0158	1003004	0.00539368853540405
225.004068	111656.6094	35.8485	1067204	0.0387397504339749
225.007622	7956.3228	2.5544	975104	0.00276048109736121
225.040454	330693.1563	106.1506	1101404	0.114735441225797
225.05168	21618.8945	6.9391	975904	0.00750077028210774
225.055714	27483.0566	8.8211	1080904	0.00953536704694891
225.059792	28360.0449	9.1024	1056504	0.00983964198470746
225.076839	401340.9688	128.8018	1111404	0.139247009682543
225.088069	171401.1563	55.0041	1097204	0.0594683830615828
225.092078	11176.0186	3.5864	1016704	0.0038775686789703
225.113223	128130.2031	41.1122	1082404	0.0444553360326963
226.007439	9758.7422	3.1147	983204	0.00338583841484174
226.035697	31610.543	10.0876	1089704	0.0109674165594216
226.043809	40922.1094	13.0585	1064604	0.0141981053688329
226.072089	100902.7891	32.1932	1082004	0.0350086653072416
226.091418	19539.3281	6.2333	1096204	0.00677925559721996
226.108476	68220.8438	21.7612	1060204	0.0236695210199279
226.11659	17052.502	5.4392	1128404	0.00591644037289617
226.144859	50166.332	15.9987	1084904	0.017405428951418
227.019713	38374.4258	12.1743	1095904	0.0133141753679213
227.034975	44161.6367	14.0091	1069804	0.0153220735763616
227.056098	795453.5	252.304	1096001	0.275986081230869
227.067337	71016.3125	22.5236	1107604	0.0246394211482403
227.071362	59079.0234	18.7371	1104804	0.0204977263298393
227.092484	209195	66.3386	1085504	0.0725811229230768
227.103721	568054.25	180.1259	1098204	0.197088913913938
227.107731	17843.8477	5.658	1084804	0.0061910012348974
227.128872	34077.1797	10.804	1088804	0.0118232269828508
228.030224	17688.6016	5.5782	960704	0.00613713791948629
228.051352	114268.0078	36.0304	1093704	0.0396457865642434
228.059457	99660.8203	31.423	1096404	0.0345777587839526
228.087737	117423.75	37.0175	1087804	0.0407406851637881
228.095827	27945.459	8.8093	1030004	0.00969579958804371
228.107075	67263.6797	21.2022	1073404	0.0233374287366532
228.124123	45249.2813	14.2616	1032704	0.0156994366414885
228.160509	57642.5391	18.1638	1050204	0.0199993318005467
229.014244	24765.3789	7.7647	1124504	0.00859245684733131
229.035368	175087.2031	54.888	1079804	0.0607472731683779
229.046599	9680.1855	3.0344	1005404	0.00335858282317305
