mOz	abs_abu	sn	resolution	rel_abu
200.100926	10328.915	3.6914	1293704	0.000744405221531383
200.525783	11191.6328	3.9997	1158504	0.000806581319894867
200.572737	12980.8848	4.6392	1050204	0.00093553276653137
200.627308	39122.168	13.9817	1210704	0.00281953585026384
200.995999	19257.5801	6.8824	1093704	0.00138789438973008
201.01933	11042.041	3.9463	891604	0.000795800234270842
201.040457	30664.4063	10.959	1204304	0.00220998470457738
201.055718	54363.0977	19.4286	1236904	0.00391795012220555
201.076846	72854.2734	26.037	1203704	0.00525060972327054
201.092091	17930.8203	6.4082	1142204	0.00129227477016327
201.113229	114425.0625	40.8938	1213704	0.00824661777147501
201.128997	6463.9766	2.3101	1244304	0.000465858992246202
201.14961	6579.502	2.3514	1223204	0.000474184911375123
202.050969	21528.6875	7.694	1258904	0.00155157316985544
202.080211	8308.5732	2.9694	932004	0.000598799125905839
202.116587	11052.1367	3.9499	1208404	0.000796527831680155
202.523241	9021.4131	3.2241	929304	0.000650173519409504
202.993045	9078.6816	3.2446	1043704	0.000654300861964775
203.001966	18026.2559	6.4423	1099304	0.00129915281678868
203.03498	69810.6875	24.9493	1194504	0.00503125839390639
203.071365	93452.5156	33.3986	1230904	0.00673512567175575
203.092497	48126.2422	17.1996	1173704	0.0034684597546174
203.107749	13009.8564	4.6495	1161904	0.000937620750633874
203.128876	27912.6289	9.9756	1183804	0.00201166402277759
204.030237	10616.8359	3.7943	916304	0.00076515568964425
204.042786	6409.7773	2.2908	808904	0.00046195284702927
204.074719	11289.7891	4.0348	997504	0.000813655447452912
205.014242	53150.5273	18.9952	1194404	0.00383056013620659
205.050629	150881.3281	53.9228	1181401	0.0108740219538286
205.087016	83216.2734	29.7403	1177704	0.00599739938176886
205.098242	9372.79	3.3497	1023504	0.000675497263392828
205.123392	15180.1914	5.4252	1087304	0.00109403686079378
205.159802	10000.5928	3.5741	1226004	0.000720743030485695
206.009513	7994.7539	2.8414	916604	0.000576182159308929
206.045877	16603.3418	5.8949	1026004	0.00119660335386536
206.082271	25674.1523	9.106	1194704	0.0018503369454112
206.993507	17022.3965	5.8855	1109104	0.00122680463897491
207.012135	22770.4434	7.8689	1129704	0.00164106655573648
207.029894	115612.2344	39.933	1191904	0.00833217728679829
207.066276	144965.2031	50.0215	1185504	0.0104476466432338
207.102664	54122.8203	18.6568	1180904	0.00390063332260211
207.13905	10676.0215	3.6765	1323204	0.000769421197655447
208.033257	13027.9277	4.3787	1126604	0.000938923149780334
208.061526	18796.6211	6.3128	1240104	0.00135467306043151
208.179197	36185.4102	12.1145	1155504	0.00260788362535029
208.559644	10215.6484	3.3857	1041904	0.000736242094187891
209.009154	125523.4844	41.1118	1165504	0.00904648137894184
209.045542	307324.9063	100.5602	1179904	0.0221489154433319
209.08193	253172.3906	82.7622	1186604	0.0182461419723391
209.093162	8084.7544	2.6421	1143004	0.000582668498110288
209.118316	35782.4922	11.6862	1153904	0.00257884531270574
209.549272	19108.6406	6.1713	1143804	0.0013771603153871
210.012505	12732.7217	4.0636	1042104	0.000917647644286544
210.040796	12434.0225	3.9654	998004	0.000896120383761382
210.048892	31243.6738	9.9621	1136004	0.00225173253110741
210.085293	31930.5371	10.1717	1119904	0.00230123479025063
210.557087	10134.7324	3.1902	967004	0.000730410475580764
210.581844	71433.8594	22.4718	1213804	0.00514824044263107
211.024809	232439.5469	72.3164	1175904	0.0167519252896116
211.040063	23683.6172	7.3656	1142604	0.00170687901957083
211.061195	200153.5313	62.2154	1173204	0.0144250711529396
211.072424	7463.1763	2.3192	1024804	0.00053787134533775
211.097575	107327.7969	33.3315	1135704	0.00773511762153331
211.133972	24720.334	7.6702	1109004	0.00178159523121255
211.580338	19959.0605	6.1251	1145004	0.00143845010371958
212.02816	25430.7051	7.7412	1142804	0.00183279169822433
212.047895	11525.8232	3.5081	975304	0.000830666432294927
212.056444	16636.5547	5.0633	1149704	0.00119899700858923
212.075069	27056.8691	8.2338	1199504	0.00194998938768797
212.100943	12697.3857	3.8634	1133104	0.000915100977680416
212.129194	8139.8892	2.4762	1245804	0.000586642064840974
213.004072	15593.9072	4.718	1064504	0.00112385337121622
213.01931	10882.6084	3.2923	801304	0.000784309921888339
213.040459	68760.3906	20.7992	1137904	0.00495556346404026
213.055715	52729.9883	15.9487	1150004	0.00380025187755042
213.076843	142886.2969	43.2117	1156204	0.0102978198095002
213.08808	10976.0879	3.3192	938404	0.000791046992326632
213.113231	112405.0391	33.9859	1142304	0.00810103462294726
213.149619	17597.793	5.3195	877304	0.00126827348241596
214.043828	8542.3145	2.568	1064004	0.00061564486858138
214.059061	11102.8105	3.3374	1162304	0.000800179894003723
214.072102	18909.4766	5.6835	1075504	0.00136280655978537
214.087341	8979.0615	2.6985	1015604	0.000647121238295737
214.108473	15379.2256	4.6214	1128604	0.00110838126170552
214.116576	11594.3008	3.4839	1137904	0.000835601615031733
215.019733	13798.377	4.1232	944504	0.000994449454512748
215.034981	55353.668	16.539	1158904	0.00398934055417385
215.05611	125077.7031	37.3668	1144904	0.0090143539069488
215.071361	106263	31.743	1141104	0.0076583776762215
215.092496	251413.0156	75.0926	1152704	0.0181193437620109
215.128878	114626.0938	34.2291	1140304	0.00826110610344514
215.165261	299164.0313	89.3151	1157801	0.0215607609312399
215.83811	7206.9268	2.1428	584504	0.000519403435996371
216.038337	10846.9326	3.2211	986204	0.000781738765885766
216.042791	15809.3984	4.6946	1113804	0.00113938382862381
216.059477	7510.4009	2.23	1101804	0.0005412748237113
216.074722	16823.3867	4.9948	1149704	0.00121246199657192
216.087736	12773.8271	3.7922	1052304	0.000920610111728007
216.095853	25865.5859	7.6783	1150904	0.00186413357084733
216.132246	17599.7617	5.2234	1035904	0.00126841536668547
216.168615	42899.7852	12.7294	1100504	0.00309178883798102
216.538941	39062.6797	11.5647	1130704	0.00281524852665434
216.55712	8542.0703	2.5287	965204	0.000615627269079874
