mOz	abs_abu	sn	resolution	rel_abu
200.092834	19839.1543	9.665	1141404	0.00233287038071386
200.100929	9758.7822	4.7542	1151204	0.00114752744002892
200.525774	14980.8057	7.2982	1227004	0.00176158103154424
200.55457	6631.8647	3.2308	1150304	0.000779835697307513
200.995997	8943.9365	4.3572	1001104	0.00105171038202146
201.040459	16284.1074	7.9331	1226704	0.00191483524223729
201.055718	26598.5664	12.958	1215904	0.00312770427537887
201.076841	39265.957	19.1292	1213104	0.00461725266463018
201.092118	5790.3232	2.8209	1165804	0.000680879501402957
201.113228	106421.2734	51.8451	1223104	0.0125139929272445
201.568907	4943.0933	2.4081	905404	0.00058125441106505
201.802055	9287.9648	4.5248	1219904	0.00109216439629349
202.08019	5308.502	2.5861	1057104	0.000624222529574273
202.108465	6140.4204	2.9914	1138604	0.000722047152800822
202.116569	8874.0254	4.3231	1128304	0.00104348959135635
202.523245	8153.1035	3.9719	839604	0.000958716958315332
203.034979	56619.8633	27.5834	1206604	0.00665788470895849
203.071368	40805.4336	19.8791	1210904	0.00479827849403976
203.092491	31944.873	15.5625	1169204	0.00375637221781001
203.128875	20667.8203	10.0687	1076204	0.00243031255681028
203.606113	4772.7681	2.3251	1074204	0.000561226006216706
203.996371	4748.4761	2.3133	1007004	0.000558369529250432
204.030245	4700.4409	2.2899	1344704	0.000552721108273553
204.074692	6511.0879	3.172	1066304	0.000765633649420956
204.102491	4245.7495	2.0684	592104	0.000499254308056907
205.014242	29614.4551	14.4272	1138304	0.00348234022978342
205.035373	28788.0371	14.0246	1185404	0.00338516239421969
205.050628	114439.6406	55.7514	1195504	0.013456866351167
205.087015	197751.5313	96.3384	1198101	0.0232534453401867
205.159766	6143.7017	2.993	1081504	0.000722432998258974
206.04588	12047.7139	5.8302	1215304	0.00141668109878175
206.053989	13213.2861	6.3928	1176704	0.00155373980707374
206.082259	26199.6816	12.6655	1158104	0.00308079972888633
206.090375	25276.9922	12.2166	1151404	0.00297230141593865
206.281166	4265.7603	2.0504	686504	0.000501607362119014
206.993506	6214.6992	2.9276	1284704	0.000730781537836326
207.012132	12594.4697	5.9299	1037404	0.00148097367859719
207.029895	113807.1797	53.5575	1197804	0.0133824957767837
207.066276	104721.9922	49.2319	1188104	0.012314175801976
207.102664	93102.7891	43.725	1168504	0.0109478829474722
207.562379	5073.4175	2.3525	960704	0.000596579130126801
208.025142	4781.8926	2.1894	999404	0.000562298948917133
208.033244	10846.2598	4.9648	1177004	0.00127540306639721
208.097897	6810.0469	3.1118	1181804	0.000800788000539029
208.10603	9005.0664	4.1139	1076804	0.00105889859836019
208.177103	6502.7993	2.965	721604	0.000764658999536934
208.541435	45960.7305	20.7511	1202104	0.00540448575771309
209.009154	54267.3789	24.1976	1169204	0.0063812579387412
209.043138	8926.1123	3.9765	1012104	0.00104961444851486
209.045541	371921.8125	165.6785	1180000	0.0437339902297481
209.081928	129098.3203	57.4535	1189404	0.0151805688424824
209.118315	38264.6406	17.0128	1181104	0.0044995086652661
209.549283	7645.0864	3.3608	1166704	0.0008989796314331
210.040784	9519.1807	4.1315	1107604	0.00111935289014276
210.048891	38305.6758	16.622	1176804	0.00450433396180844
210.077175	40256.4219	17.4557	1154304	0.00473372064473691
210.557072	6627.5933	2.8387	991704	0.000779333426777555
210.581848	49765.5625	21.3018	1176604	0.0058518929275032
211.024808	214588.4063	90.8287	1166404	0.0252332800850217
211.040082	8058.9917	3.4098	1017304	0.000947650426578359
211.061194	282266.7813	119.3655	1173604	0.0331915263925443
211.072421	14179.7139	5.9947	1119304	0.00166738128370254
211.097579	62121.8125	26.2462	1178604	0.0073048545409776
211.133961	24960.7617	10.5362	1137604	0.00293511612286755
211.580341	15394.3936	6.4261	1216604	0.00181021450387586
211.589649	17171.5859	7.1663	1123204	0.00201919313344893
211.904218	5952.7393	2.4664	837104	0.000699977881470552
212.028165	19060.2852	7.8898	1230004	0.00224128378249666
212.056439	17944.7637	7.4264	1067004	0.00211011049622409
212.064548	34710.3203	14.364	1192604	0.00408155896710583
212.075069	66815.8359	27.6479	1176204	0.00785682102052849
212.100935	6742.853	2.7896	1040204	0.000792886723261567
213.004062	15207.3467	6.2492	931504	0.00178821980761936
213.040457	53392.3477	21.9346	1157404	0.00627836371564014
213.055714	25778.6484	10.5891	1135304	0.00303129076964722
213.07684	76961.7656	31.6087	1143804	0.00904987282727486
213.088067	9507.3027	3.9044	1138304	0.00111795616556654
213.113227	70352.7422	28.8866	1136204	0.00827272302027402
213.149618	9855.1309	4.0454	1072304	0.00115885700705841
213.580594	7916.4717	3.2392	1190204	0.000930891613091065
