mOz	abs_abu	sn	resolution	rel_abu
200.06455	8559.0029	2.858	1159804	0.00163029076937451
200.10095	12563.2256	4.1951	1164804	0.00239300196162447
201.019326	17528.8496	5.8532	1187204	0.00333883771678988
201.040465	45635.4336	15.2384	1196004	0.0086924875506799
201.055722	56025.0117	18.7076	1144604	0.0106714602735569
201.076851	83208.0313	27.7844	1189904	0.0158491925930081
201.092109	24107.2383	8.0498	1222504	0.0045918675965867
201.113235	98913.625	33.0288	1214301	0.0188407425125269
201.12849	37229.1523	12.4314	1240204	0.00709128669022038
202.080188	7135.1685	2.3825	1100904	0.00135908346794482
202.116598	13856.6094	4.6269	1019004	0.00263936146109356
203.009831	6337.7236	2.1163	1183504	0.00120718878175949
203.034983	73273.6484	24.4672	1223004	0.0139569239572185
203.056112	88149.1484	29.4343	1219604	0.0167903603543286
203.071369	71885.0859	24.0035	1198404	0.0136924351314875
203.092502	54604.6094	18.2333	1168304	0.0104009067072661
203.107759	25557.6758	8.5341	1150004	0.00486814216915456
204.030232	29353.6934	9.8016	1182204	0.00559119513758657
205.014248	163568.4688	54.618	1201804	0.0311559848689106
205.025483	23562.5371	7.8679	1093004	0.00448811470050727
205.050634	160488.1875	53.5895	1193704	0.0305692630008216
205.087018	64362.6016	21.4917	1214704	0.0122595770216889
205.123397	24548.7832	8.1972	1205204	0.00467597161935019
206.009495	68634.1094	22.8005	1169204	0.0130731998021709
206.045884	18721.4316	6.2134	1092904	0.00356599682037217
206.082264	24229.4297	8.0337	1091704	0.00461514221324992
206.590971	9539.6396	3.1213	972304	0.00181707922812358
206.993518	38581.125	12.4933	1175304	0.00734880601098803
207.012132	19500.3164	6.3116	1154004	0.00371435623965057
207.029902	165557.5469	53.5608	1191204	0.0315348579343695
207.066282	217799.5625	70.3963	1177704	0.0414857455320591
207.102675	45339.2422	14.6407	1109604	0.00863606998533615
207.139051	16545.6172	5.3379	1049504	0.00315155483762765
207.533595	8305.0313	2.6526	815904	0.00158191509290835
207.551806	8777.0605	2.8021	902804	0.00167182566504231
208.025151	25900.3574	8.1708	1100804	0.00493341503514629
208.06154	33170.4648	10.4548	1111704	0.00631820122169861
208.176453	11106.1416	3.4905	867604	0.00211546138556002
208.176651	30225.1328	9.4992	968004	0.005757184053175
208.426855	7000.8022	2.1866	951804	0.00133348981630521
208.505074	8599.6572	2.6808	934604	0.00163803446695234
208.559707	9310.7568	2.8986	633604	0.00177348238390373
209.009161	2425258.25	746.7392	1193101	0.461955228257297
209.045548	269055.0313	82.7688	1185404	0.0512487189345571
209.081939	116891.0156	35.9271	1184204	0.022265016846237
