mOz	abs_abu	sn	resolution	rel_abu
200.092887	4712.4688	3.4874	1124504	0.000448125913136885
201.01938	7171.688	5.3074	1236404	0.000681982071421426
201.055766	22601.873	16.7264	1240204	0.00214929486148087
201.076897	26981.2363	19.9673	1257404	0.00256574455293997
201.092149	12780.2588	9.4579	1118904	0.00121532160486149
201.113276	28556.6758	21.1332	1220004	0.00271555886354706
201.128525	9344.9668	6.9157	1097404	0.000888647110084607
201.149674	4957.728	3.6689	1067404	0.000471448508493956
201.551869	4735.0005	3.5041	828204	0.000450268534990854
201.802097	13818.7725	10.2265	1212404	0.00131407767516538
202.027213	3205.2422	2.372	1045904	0.000304798216955808
203.035029	35219.7422	26.0641	1229804	0.00334917424468056
203.056156	38984.0078	28.8499	1259304	0.00370713204363506
203.071417	58920.0039	43.6034	1234304	0.00560291890945067
203.092547	51733.9492	38.2854	1213104	0.00491957065592184
203.107791	8046.8857	5.955	1182004	0.000765207825295447
203.12892	2945.9707	2.1801	1019304	0.000280143140684986
203.413254	2749.6755	2.0349	746104	0.000261476711372099
204.074771	8046.8398	5.955	1046804	0.000765203460496381
204.095907	4836.5083	3.5792	1205404	0.000459921283368841
204.103041	3404.884	2.5198	1206004	0.000323782886716443
204.794618	2899.676	2.1459	776904	0.000275740808151581
205.014291	43168.4609	31.9465	1195804	0.00410504701050252
205.05068	76265.4453	56.4397	1213004	0.00725236044339512
205.087063	32585.9336	24.115	1207704	0.00309871574108202
205.123447	5904.2393	4.3694	1116304	0.000561455733710361
205.15984	10666.3672	7.8936	1237404	0.00101430391249557
206.00954	4626.2773	3.407	1298104	0.000439929647807311
206.022115	2753.4963	2.0272	1146104	0.000261840045234153
206.045929	6512.5166	4.7918	1228104	0.000619299049405722
206.054038	7389.856	5.4362	1154604	0.000702728465374686
206.082313	17333.6934	12.7423	1199604	0.00164832437360854
206.993555	8705.792	6.258	1106604	0.000827865637981473
207.029945	55570.5273	39.9103	1217604	0.00528440491527725
207.066326	119250.2813	85.569	1211304	0.0113399458898047
207.077578	5070.3672	3.6373	1059904	0.000482159782456132
207.081595	4229.6841	3.0339	1127704	0.00040221614827308
207.082216	3645.394	2.6148	603704	0.000346653863256075
207.102717	16735.873	11.9984	1276504	0.00159147544282265
207.105722	3033.5823	2.1747	616104	0.000288474448523329
208.061578	19198.1602	13.4508	1161204	0.00182562334846083
208.097955	7079.5132	4.9558	1163604	0.000673216832186694
208.176246	7343.8794	5.1314	828504	0.00069835638213502
208.516928	3405.5894	2.3606	1009404	0.000323849965785301
209.009206	284902.6875	195.2263	1206301	0.0270924397400976
209.045593	128296.25	87.8394	1203504	0.0122001601757635
209.081982	59035.7344	40.3854	1215504	0.0056139241464488
209.093218	8256.7803	5.6469	1161304	0.000785167471349231
209.118367	10849.5449	7.4158	1128504	0.00103172295070307
209.554646	3196.8796	2.1633	898304	0.000304002986701722
210.012565	30381.3438	20.3452	1201304	0.00288907322478202
210.059476	44480.0156	29.7549	1188304	0.00422976754924996
210.077223	14937.499	9.9884	1101404	0.00142046147432452
210.946936	3254.7319	2.1344	717704	0.000309504373737869
211.024861	57970.1094	37.95	1204404	0.00551258996335851
211.040112	34418.1875	22.5242	1173304	0.00327295147332414
211.061246	133804.5781	87.5244	1189004	0.0127239672638168
211.072476	25274.2578	16.5283	1159404	0.00240342171718613
211.076497	13253.0303	8.6662	1188904	0.00126027917787345
211.097629	24403.4707	15.95	1158404	0.00232061538341574
211.134009	9687.6631	6.3267	1065104	0.000921235356051589
211.992593	3682.7161	2.3636	772604	0.000350202958401848
212.028224	4667.915	2.9949	1073504	0.000443889129158874
212.043458	3574.5261	2.293	1219004	0.000339914775158645
212.056494	23995.0977	15.3906	1148504	0.00228178169956717
212.075119	417595.3438	267.7988	1185701	0.039710670288594
212.092882	20164.9355	12.9292	1109004	0.00191755755163491
212.129259	5855.3408	3.7529	1038604	0.000556805796301009
213.004122	6403.3267	4.0688	1211304	0.000608915782010333
213.019384	16410.3496	10.426	1212704	0.00156052023079612
213.04051	43599.2148	27.6942	1151204	0.0041460089760809
213.055766	27423.4551	17.4167	1149904	0.00260779675783867
213.076894	51850.6953	32.9237	1163904	0.00493067247004264
213.078476	42399.9102	26.9223	1177504	0.00403196271035193
