mOz	abs_abu	sn	resolution	rel_abu
200.100956	3952.2119	2.5581	853004	0.000688171973174224
200.572817	6391.3218	4.1369	1167504	0.00111287771141457
200.586953	14607.4717	9.4548	1183504	0.00254350041880994
200.805507	5985.022	3.8739	1103604	0.00104213147053961
201.040502	9108.2959	5.8954	1040904	0.00158596606668729
201.05577	11055.2412	7.1556	1256704	0.00192497450617994
201.076889	26246.8809	16.9886	1271004	0.00457019215458105
201.092149	8213.9023	5.3165	1068404	0.00143023134798296
201.113278	35146.4102	22.7489	1242404	0.0061198071027833
201.128535	34510.0352	22.337	1281804	0.00600899942077902
201.594765	10385.9463	6.7224	1138504	0.0018084347042608
201.802091	53911.2344	34.8946	1238204	0.00938719924235492
202.13189	4486.2217	2.9038	1261504	0.000781155494062963
203.035025	17065.4883	11.0458	1217704	0.00297149825306498
203.05615	19256.5566	12.464	1267404	0.0033530141822515
203.071417	24702.5039	15.989	1218704	0.00430128021506311
203.092543	18702.5078	12.1054	1222604	0.00325654140559425
203.107798	10891.0273	7.0493	1213504	0.00189638104853015
203.144198	3631.3037	2.3504	766604	0.000632294395050999
204.030266	6124.2334	3.964	1276304	0.00106637141167899
204.066669	11295.5068	7.3111	1114304	0.00196681033285661
204.553074	3298.5876	2.135	1079704	0.000574360787026634
205.014287	25796.6602	16.6972	1188804	0.00449179826393898
205.050677	37834.6445	24.4889	1202604	0.00658789119073051
205.087065	16768.2363	10.8534	1156004	0.00291973976932326
205.123423	6899.1338	4.4655	978704	0.00120129958627446
205.789925	3124.7866	2.0226	881104	0.000544097992385068
206.045927	4845.6479	3.1209	1127404	0.00084373995145618
206.082314	10127.4883	6.5178	1113704	0.00176343115780555
206.291956	4245.792	2.7203	1045704	0.000739291093761277
206.789538	3675.6013	2.3304	1074204	0.000640007637045661
207.012187	5657.5127	3.5703	1184304	0.000985104487443407
207.029946	29889.334	18.8555	1243604	0.00520442791937432
207.066327	56552.2383	35.6485	1193004	0.00984705941964547
207.102716	12727.7188	8.017	1105604	0.00221619173825236
207.139099	5938.0405	3.7375	1047504	0.00103395089915939
208.061579	13495.5127	8.3341	1153404	0.00234988250598527
208.176451	6963.7388	4.2904	742404	0.00121254881871741
208.176801	4487.4922	2.7647	1162804	0.000781376717649663
208.584475	5792.4893	3.5393	1041804	0.00100860705145177
209.008993	3457.6035	2.0947	1682404	0.000602049152032841
209.009206	177946.2969	107.8026	1226904	0.030984587202098
209.045592	55934.6328	33.8614	1234204	0.00973951994394624
209.081984	42757.9453	25.8657	1190204	0.00744515231735843
209.093214	6221.4697	3.7627	741304	0.00108330251206739
209.118363	11603.2744	7.0141	1186104	0.00202039982702597
209.592298	3901.4263	2.3362	747204	0.000679329019545944
210.012562	17941.5879	10.655	1168104	0.00312404756106872
210.581918	24340.9453	14.2955	1190704	0.00423832445725566
210.832	3455.0754	2.0194	815404	0.000601608951049341
211.024861	38891.7969	22.6463	1198904	0.00677196600034633
211.040113	15182.6279	8.8381	1219104	0.00264364848451396
211.061242	98579.5	57.3615	1205004	0.0171649827352446
211.072478	10299.4932	5.9918	1114204	0.00179338120968122
211.097626	62870.6914	36.5577	1195404	0.0109472489963318
211.13401	9340.4561	5.4274	1252304	0.00162639055478888
211.580399	10874.1338	6.2648	1176304	0.00189343949743852
212.028218	4989.8916	2.855	742004	0.000868856133016928
212.035365	5811.2974	3.3248	872704	0.0010118819789142
212.056493	6809.8823	3.8954	1044904	0.00118575882519741
212.075122	59045.1133	33.7693	1176304	0.0102811269117318
213.00412	4422.5938	2.5092	1076404	0.000770076397445716
213.019369	5890.8882	3.3418	1099004	0.00102574058752841
213.040503	22187.3359	12.5843	1194604	0.00386333099340708
213.055759	14254.8262	8.084	1165104	0.00248209663892506
213.076891	61964.2656	35.1341	1187504	0.0107894191918818
213.078478	7213.3701	4.09	1000704	0.00125601543149874
213.088125	12110.9229	6.8663	1102104	0.00210879323273479
213.092144	10243.1445	5.8072	1230404	0.00178356959101148
213.113278	37217.4063	21.0959	1186504	0.00648041567050031
214.014628	28249.791	15.8898	1185104	0.00491894536682849
215.056158	40442.4609	22.5479	1189104	0.00704197265272502
215.071412	19521.0352	10.8822	1146904	0.00339906605513421
215.092544	90804.0859	50.6105	1168001	0.0158111023768955
215.107802	13888.3525	7.7398	1226004	0.00241828504794092
215.128931	31488.2637	17.5449	1176804	0.00548283875220843
215.165316	11435.9609	6.37	1204504	0.00199126665695639
215.61047	4867.4106	2.7011	1132604	0.000847529343467422
216.030291	4828.814	2.6703	957704	0.000840808778110131
216.038396	3756.1904	2.077	1118504	0.000654040072898439
216.059522	4349.9424	2.4049	1084404	0.000757426099699315
217.01429	11428.1465	6.2679	1162404	0.00198990598824651
217.035418	5398.8892	2.9606	651104	0.000940072123590592
217.050681	34087.25	18.69	1202704	0.00593538268850996
217.071807	39111.8359	21.4412	1163604	0.00681027990573316
217.087068	26925.7266	14.7589	1152804	0.00468839497281806
217.108192	36626.0039	20.0724	1143704	0.00637743876368315
217.123451	18480.2383	10.1266	1142504	0.00321783911830256
217.619634	3776.1882	2.0607	930504	0.000657522154789125
218.045932	10811.8594	5.8795	991004	0.00188259607663756
218.082309	13307.8574	7.2347	1101504	0.00231720735562767
219.029943	40462.2266	21.8267	1139304	0.00704541432060983
219.06633	64535.4805	34.8023	1149204	0.0112371274818113
219.087459	7559.2729	4.0758	960804	0.00131624515055871
219.102718	26815.5684	14.4566	1160004	0.00466921386923013
219.139103	23526.9648	12.6799	1073204	0.00409659152871245
220.025197	5555.9707	2.9729	1239804	0.000967423664585691
220.0333	4546.0537	2.4324	1091704	0.000791573636242779
220.061575	16669.7539	8.9171	1140504	0.00290259169395541
220.069677	8231.1963	4.4028	1029504	0.00143324263543546
220.097966	9358.0195	5.0044	1044504	0.00162944875104441
220.146933	15268.4082	8.1618	1133604	0.00265858482897223
220.588523	8365.3672	4.4558	946804	0.00145660490834283
221.009207	20402.209	10.8306	1120104	0.00355249889932342
221.045595	85780.8906	45.5236	1133601	0.0149364472954611
221.081985	70872.7969	37.601	1150504	0.0123406015975634
