mOz	abs_abu	sn	resolution	rel_abu
200.056447	14268.9004	7.0617	1124704	0.000583441528438567
200.100941	11623.5713	5.7525	1155304	0.000475276581591856
200.554572	6079.4844	3.0087	969104	0.000248584233614415
200.586916	5186.7422	2.5669	667404	0.000212080869019509
200.80544	9975.5205	4.9369	984104	0.000407889379302855
200.876535	5417.5146	2.6811	953104	0.000221516929122461
201.040464	25232.0117	12.4873	1203604	0.00103171253979934
201.076849	78279.4531	38.7404	1212204	0.00320077108128102
201.113229	49679.957	24.5865	1205504	0.00203136536329333
201.12849	23275.0957	11.5188	1209904	0.000951696138390729
201.802048	93524.2422	46.285	1218604	0.00382411575423336
202.08021	8574.5498	4.2435	990204	0.000350605043187814
203.011752	4864.3301	2.4074	757504	0.000198897750269091
203.034983	12206.1836	6.0408	1121504	0.000499099034708083
203.05611	33255.457	16.4581	1250504	0.00135978345332084
203.092495	32041.5723	15.8573	1171904	0.00131014888269084
203.107751	20996.1289	10.391	1171004	0.000858511391439047
203.128884	19231.6504	9.5177	1232204	0.000786363573171496
203.144149	7009.7632	3.4691	1094504	0.00028662243345678
203.799087	5805.4443	2.8731	964504	0.000237378999131353
204.575286	5999.8936	2.9693	1136804	0.000245329842827467
205.014242	8117.7847	4.0175	1013204	0.000331928360289292
205.050638	20984.168	10.385	1159204	0.000858022321813366
205.087017	22292.0137	11.0323	1107504	0.000911498866801361
205.1234	26375.0332	13.053	1200204	0.00107844958276014
205.159793	9206.168	4.5561	1022504	0.000376431300128931
206.292042	4551.5034	2.223	872004	0.000186106569248275
206.65188	5586.9771	2.7021	747004	0.000228446086747881
207.012133	8613.1924	4.1254	1046804	0.000352185101704925
207.029899	24041.7383	11.5096	1177004	0.000983043412376194
207.066282	43993.875	21.0408	1188604	0.00179886697309453
207.102667	33278.4336	15.9004	1165104	0.00136072294425893
207.139058	30623.8848	14.6178	1147404	0.0012521810128017
208.175032	6689.9023	3.107	800004	0.000273543630805404
208.175258	24646.8691	11.4469	1075404	0.00100778662516484
208.263277	5540.2729	2.5672	702204	0.000226536397208489
208.584389	7911.6499	3.6357	1021804	0.000323499707806976
209.009187	7486.1616	3.4028	1071604	0.000306101902991916
209.030296	25211.2559	11.4536	1145304	0.00103086385522404
209.045549	52561.0078	23.8695	1186704	0.00214916874233024
209.081936	110367.1172	50.0746	1178004	0.00451280461306791
209.118316	52190.6367	23.6574	1181404	0.00213402462648278
209.356793	5158.6851	2.3243	781004	0.000210933641353139
209.493136	8605.1211	3.8637	997804	0.000351855074059033
209.574048	6682.3936	2.9943	958904	0.000273236607329048
209.592207	4780.3545	2.1411	1163004	0.00019546406925359
210.059427	17581.125	7.7829	1130304	0.000718875186883322
210.134276	5242.9819	2.3167	755004	0.000214380455925794
210.581867	22498.6563	9.8322	1163204	0.000919948282734246
210.856177	4871.9355	2.1149	1030904	0.000199208727714864
211.024813	59111.8047	25.5548	1150204	0.00241702448795074
211.061199	167728.0781	72.447	1158404	0.00685823879243893
211.097584	56925.8789	24.5664	1153004	0.0023276440974474
211.133965	18960.1953	8.1751	1130804	0.000775264036836766
211.542704	7625.3618	3.2556	1019804	0.000311793664457078
211.583103	6309.3374	2.6911	1002404	0.000257982700341129
212.020066	5017.2251	2.1229	992804	0.000205149478852929
