mOz	abs_abu	sn	resolution	rel_abu
200.010427	3186.3687	7.0793	1177404	0.000273247039222964
200.092852	2512.6279	5.5824	1077004	0.000215470398747017
200.100972	2181.8452	4.8475	1146804	0.000187104129206025
200.129237	974.4434	2.165	910804	8.35633911230543E-05
200.797136	1387.922	3.0836	1047804	0.000119021247344168
200.805486	3438.0925	7.6385	1167904	0.000294833613008964
200.938	5516.0508	12.2552	1153404	0.000473028921387365
201.002873	1448.16	3.2174	1047604	0.000124186956870725
201.02273	1058.9404	2.3527	622204	9.08094311287896E-05
201.076874	4441.856	9.8686	1158704	0.000380911349227965
201.113258	13279.5605	29.5037	1201004	0.00113878867464623
201.128529	1211.9827	2.6927	884604	0.000103933573150042
201.14965	1300.4076	2.8892	1021204	0.00011151645020962
201.653436	1023.4767	2.2739	1339304	8.77682416315128E-05
201.798347	915.3765	2.0337	801604	7.84981092738198E-05
201.802074	31466.1074	69.9095	1217304	0.00269837595471038
202.108499	3229.3186	7.1747	1078404	0.000276930207780928
202.116596	1438.1492	3.1952	1019904	0.000123328480743887
202.795073	1394.9736	3.0993	1131704	0.000119625957283035
202.796224	13418.0615	29.8114	1175904	0.00115066582752543
202.828358	2018.8497	4.4854	1144104	0.000173126450545779
203.071403	2247.5098	4.9934	1061804	0.000192735196800858
203.092525	2701.1172	6.0012	1004304	0.000231634298157091
203.128903	9444.4736	20.9832	1197604	0.000809910807942422
203.38754	1601.7764	3.5587	1015804	0.000137360330835919
203.71173	1065.6685	2.3676	662104	9.13863993260343E-05
203.799124	2561.811	5.6917	1081004	0.000219688095354069
204.79048	941.7817	2.0924	828104	8.07624871281749E-05
204.791555	265509.3438	589.8927	1207704	0.0227687530571656
204.79215	1324.4359	2.9426	885004	0.000113576997010924
204.79328	9740.0176	21.6398	1120804	0.000835255182860526
204.794185	16207.1133	36.008	1189604	0.00138984095706693
204.825395	2238.321	4.973	1116504	0.00019194721128179
205.05066	3083.8042	6.8514	1194904	0.000264451620803751
205.087041	2975.9658	6.6118	1100804	0.000255203939104347
205.123419	2212.5808	4.9158	1197904	0.000189739860500631
205.159814	9725.501	21.6075	1195404	0.000834010311866914
205.792015	4614.6392	10.2525	1128204	0.000395728372075154
205.792613	1452.6536	3.2274	1094704	0.000124572305526532
205.839728	2322.2888	5.1565	1010004	0.000199147869742961
206.788604	173303.6094	376.4945	1183304	0.0148616505538744
206.789508	264804.0938	575.2635	1186704	0.0227082743453292
206.78983	1153.2859	2.5054	937104	9.89000292253031E-05
206.790364	1317.455	2.862	918904	0.000112978349950365
206.79123	9540.8135	20.7258	1138204	0.000818172435805524
