mOz	abs_abu	sn	resolution	rel_abu
200.805485	26582.3066	46.2758	1236304	0.00729111362233773
200.908122	1160.454	2.0202	843204	0.000318294499225146
200.996039	5575.0332	9.7053	1167204	0.00152914497305155
201.019371	1974.5211	3.4373	920304	0.000541580454489351
201.030611	1422.3485	2.4761	1126904	0.000390128090843013
201.05575	4250.1455	7.3989	1151904	0.00116574886514804
201.076876	4983.5313	8.6756	1207504	0.00136690519357626
201.092131	1404.1266	2.4444	1281604	0.000385130106833797
201.113265	9715.9102	16.9139	1204004	0.00266492318663686
201.742231	1379.4427	2.4014	718404	0.000378359696641387
201.785699	1248.361	2.1732	977204	0.000342406023286751
201.802077	258834.5156	450.5919	1221304	0.070994285447838
201.80337	3065.7065	5.3369	1066404	0.000840875653139871
201.904521	7870.271	13.701	1176504	0.00215869303454613
202.0146	2589.491	4.5079	1294204	0.000710257141681638
202.051009	1505.6935	2.6212	993604	0.000412988329196209
202.484898	4209.6714	7.3284	1119104	0.00115464744846881
202.802527	6022.3408	10.484	1181204	0.00165183449675659
202.828354	1634.5786	2.8456	1047404	0.0004483395093051
202.840075	1952.8453	3.3996	861004	0.000535635119382311
202.993082	1600.9547	2.787	1185004	0.00043911699603659
203.035012	8606.9834	14.9835	1201404	0.00236076179766035
203.056135	4753.9561	8.2759	1283404	0.00130393628371985
203.071399	3418.0276	5.9503	1098304	0.000937511855945801
203.483467	1732.099	3.0153	1170404	0.000475087839598448
203.799125	19002.6074	33.0807	1165404	0.00521211991716609
203.901571	4833.1895	8.4139	1101204	0.0013256687740856
204.030258	9982.54	17.3781	1140004	0.00273805559746013
204.79156	15729.6084	27.3829	1200704	0.00431438715251587
204.825404	1432.9305	2.4945	1107204	0.000393030569003113
204.837109	1795.729	3.1261	1062704	0.000492540559814584
204.95863	8684.6406	15.1187	1173204	0.00238206196085961
205.014274	162566.1719	283.0032	1199801	0.044589374741144
205.025519	7940.8247	13.8238	1234304	0.00217804481808083
205.050663	21705.6738	37.7863	1172704	0.00595352902615302
205.087052	4017.3406	6.9936	1261704	0.00110189409876983
205.159825	1447.77	2.5203	960204	0.000397100813253425
205.657455	1197.1071	2.084	629104	0.000328347874981143
206.00953	39194.582	67.9183	1176504	0.0107504647750182
206.017629	15423.7363	26.7219	1195804	0.00423049118861171
206.054011	2615.6858	4.5278	1128404	0.000717441968265288
206.491502	9368.1318	16.051	1184804	0.00256953297584925
206.742059	1418.1555	2.4157	1018904	0.000388978016100498
206.788608	9591.6113	16.3208	1205904	0.00263082992992032
206.789513	15886.7607	27.0318	1169404	0.00435749158632418
206.955677	2094.7251	3.5506	925904	0.000574550543768943
207.012186	1365.9464	2.3123	868404	0.000374657871278303
207.012873	3576.7197	6.0546	1139304	0.000981038632966249
207.018493	1224.0172	2.0717	662004	0.000335728897239327
207.02993	81889.4688	138.5657	1192204	0.0224610087633885
207.066312	31294.9629	52.9101	1177604	0.00858372201269937
207.081591	1509.0078	2.5504	880304	0.000413897390183359
207.102704	2773.8484	4.6858	1145804	0.000760823511663947
207.165272	1408.715	2.3763	861904	0.00038638863365196
207.384466	1308.2549	2.1958	867404	0.000358833989330334
208.025174	16552.8398	27.3813	1166704	0.00454018673286065
208.033286	8729.1846	14.4369	1147804	0.00239427968786428
208.069661	3061.52	5.0592	1169404	0.000839727361246349
208.175537	4897.4834	8.0739	1029204	0.00134330359175501
208.785645	1604.2104	2.609	1170904	0.000440009983954359
208.786564	10215.8555	16.6139	1194304	0.00280205041348382
208.815997	1325.2902	2.1539	923604	0.000363506507398823
208.930173	2036.5927	3.3016	938404	0.000558605729802378
209.006987	6456.1338	10.4485	963904	0.00177081717569291
209.007458	1794.2454	2.9037	1649404	0.000492133631389114
209.007631	1755.1736	2.8405	2152104	0.000481416843808714
209.007713	1815.5776	2.9383	2602304	0.000497984722355555
209.007811	2273.0383	3.6786	1862204	0.000623459083615618
209.007895	1405.262	2.2742	517704	0.000385441529410151
209.008075	10604.2852	17.1614	1782704	0.00290859064415706
209.008244	2986.0315	4.8324	3579604	0.000819022038756394
209.008334	3808.9392	6.1641	3431904	0.00104473283322133
209.008417	3368.5171	5.4514	3403804	0.000923931895168479
209.008512	4804.0649	7.7746	3647004	0.00131768034888983
209.008596	5396.0356	8.7325	3448804	0.00148004871292017
209.00869	6089.4971	9.8548	2916604	0.00167025442626548
209.008787	7250.1958	11.7331	1444604	0.00198861604289809
209.008908	13361.9258	21.6238	1548404	0.00366496860814351
209.009191	3645850	5900.0921	1200501	1
209.009481	15416.7246	24.9488	2854804	0.00422856798826063
209.009606	7364.2666	11.9175	1511904	0.00201990389072507
209.009695	8494.1436	13.7459	2933904	0.00232981159400414
209.009783	4807.228	7.7795	3284404	0.00131854793806657
209.009877	3784.1433	6.1238	3676404	0.00103793170316936
209.009966	3549.811	5.7446	3152904	0.00097365799470631
209.010054	3254.0146	5.2659	1884804	0.000892525638739937
209.010139	3253.0747	5.2644	1851604	0.000892267838775594
209.010233	4202.6011	6.8009	1838304	0.00115270817504834
209.010366	4005.3755	6.4817	1240604	0.00109861225777254
209.010494	2531.5535	4.0967	1725904	0.000694365785756408
209.010574	1989.8761	3.2201	1704604	0.000545792092379006
209.010669	1538.1174	2.4891	1868504	0.000421881701112223
