mOz	abs_abu	sn	resolution	rel_abu
200.056477	13404.3008	7.2302	1215604	0.00059160436732281
200.100959	20513.1719	11.0647	1270204	0.000905357337525845
200.586948	12147.2236	6.5521	1125904	0.000536122744470693
200.996032	9714.8789	5.2401	1200404	0.000428770203758201
201.040483	13571.0537	7.3201	1128604	0.000598964075626562
201.055743	12777.8027	6.8923	1077704	0.000563953614209344
201.076871	64648.4375	34.871	1196704	0.00285328556380917
201.113256	183862.8438	99.1745	1208004	0.00811486275960561
201.594741	6076.3882	3.2776	971504	0.000268183909799218
201.802078	5395.4453	2.9103	1251004	0.000238130212888936
202.050958	4621.7739	2.493	809904	0.000203983905226789
202.080216	5507.5928	2.9708	1009004	0.000243079889248357
202.116608	18170.9648	9.8013	1146904	0.000801983057120671
203.035012	27621.1934	14.8987	1132804	0.00121907281028101
203.056129	29146.4063	15.7214	1207604	0.0012863887133035
203.092523	52653.3086	28.4009	1194204	0.0023238755819144
203.107775	7155.5298	3.8596	1180104	0.000315812271251665
203.128906	66812.1797	36.0381	1172704	0.00294878322193996
203.719303	4244.7896	2.2896	789604	0.000187345547014764
204.132265	5869.3877	3.1659	964104	0.000259047857000552
204.791551	5386.4175	2.9054	1062704	0.000237731767196989
205.01427	31840.8164	17.1747	1232404	0.00140530761898179
205.050656	54426.2734	29.3572	1158501	0.00240212611765213
205.08704	21605.2734	11.6538	1129304	0.000953557689532254
205.123418	14938.2402	8.0576	1177604	0.000659305418036961
205.307779	3958.5603	2.1352	870404	0.00017471269831476
205.391549	4857.0068	2.6198	914204	0.000214366006692165
206.082293	26380.5508	14.1308	1118504	0.00116431653530643
206.789497	5880.875	3.0934	1036104	0.000259554853743623
207.029924	47729.9219	24.9539	1179004	0.00210657987084389
207.066304	36126.9414	18.8703	1142904	0.001594477520995
207.102692	26437.7383	13.7966	1160804	0.00116684052930366
207.139074	8893.9922	4.6371	1015904	0.000392540029275903
207.173328	3940.8577	2.0529	938804	0.000173931386732065
207.576617	5676.707	2.9274	943404	0.000250543814505563
207.598834	4495.6118	2.317	939204	0.000198415688692092
208.177854	7413.3213	3.7664	1079204	0.000327190005870893
208.347953	4213.8594	2.132	1023204	0.000185980429827737
208.541481	9512.4854	4.7901	988004	0.000419837482812566
208.584424	5294.7378	2.6634	1034804	0.000233685445667496
208.786558	6367.5356	3.1874	1032404	0.000281033820879599
209.009185	31334.209	15.6009	1146304	0.00138294829156667
209.04557	149519.9844	74.379	1168204	0.00659912643657463
209.081959	402691.9063	200.1446	1177404	0.0177729740631177
209.118343	34516.0117	17.14	1180404	0.0015233784715041
209.154736	11237.8682	5.5757	1088704	0.000495987967273767
209.549336	170570.9375	83.8344	1183004	0.00752821897008952
210.048924	16191.5986	7.8646	1005904	0.000714622910110903
210.051018	41743.4063	20.2747	1197904	0.00184236252546724
210.080249	4160.125	2.0192	593804	0.000183608839829139
210.085312	49597.4766	24.07	1159404	0.00218900517099339
210.12171	6742.5459	3.2694	1010604	0.000297585055784074
210.581906	27505.1211	13.1946	1182804	0.0012139499112481
211.024838	158592.1094	75.3047	1152504	0.00699952843075387
211.061223	172488.7344	81.8349	1154904	0.00761286173054429
211.097605	93432.3984	44.2907	1150104	0.00412367759927357
211.133989	26520.7949	12.5614	1068704	0.00117050626674332
211.580375	7039.999	3.3007	1064604	0.000310713271545519
212.028193	14916.6777	6.9388	1132804	0.000658353748169153
212.064577	18958.9258	8.8166	1157204	0.000836760042196987
212.075095	23875.1738	11.1019	1189304	0.00105374068378644
212.100951	12111.5801	5.6307	986104	0.000534549603836109
212.108139	5038.8706	2.3424	1114404	0.000222392640825735
212.99603	7524.1631	3.4729	918404	0.000332082054620047
213.004096	12438.5947	5.7408	1089204	0.000548982528643222
213.040481	26473.1328	12.2147	1051704	0.00116840268022012
213.055741	18809.9492	8.6778	1113004	0.000830184898255954
213.076871	212673.0781	98.0986	1135204	0.00938641438246038
213.113257	87186.4609	40.2043	1142804	0.00384801056089844
213.149645	7704.5313	3.5518	1032904	0.0003400426798282
214.080225	23479.375	10.7438	1137704	0.00103627193982472
214.116616	10337.665	4.729	1205604	0.000456257126214309
214.588485	4455.5215	2.0306	1215304	0.000196646286697824
215.019746	6179.5459	2.8067	993004	0.000272736817612431
215.035	14575.3164	6.6192	1107704	0.000643287625815722
215.056133	59417.1289	26.9791	1131604	0.00262239959215346
215.071393	25644.3184	11.6427	1081604	0.00113182261341499
215.092522	331042.9688	150.2712	1138101	0.0146107185324869
215.128904	66614.8125	30.23	1135604	0.00294007233882652
215.140144	9288.6924	4.2149	1052704	0.000409960286071631
215.165292	16043.9395	7.2787	1183904	0.000708105914578024
215.444724	4539.377	2.0549	674204	0.000200347283919853
216.042826	8131.8628	3.6639	988904	0.000358903132563982
216.095869	42993.2148	19.3628	1105704	0.00189752334123446
216.132258	10275.6318	4.6265	1187404	0.000453519265240687
216.557167	7388.3711	3.3155	985104	0.000326088818460537
217.014271	18231.9434	8.1525	1151304	0.000804674372886521
217.050656	54925.4922	24.5533	1116204	0.0024241593461462
217.071782	73359.875	32.7887	1126304	0.00323776846579386
217.087041	20405.373	9.1192	1025404	0.000900599588428436
217.108169	258818.5625	115.6479	1120804	0.0114230644480324
217.123429	17663.2227	7.8915	1124904	0.000779573649251097
217.144563	13370.4766	5.9726	1028304	0.000590111522247206
217.546812	26149.0117	11.6445	1152704	0.00115409746123388
218.054005	7120.7642	3.1586	1062304	0.000314277877097171
218.103413	55172.0625	24.4635	1121704	0.00243504182845606
218.111528	30285.5918	13.4279	1137504	0.00133666713715018
219.029919	52110.293	22.9422	1099104	0.00229990936351348
219.066304	90442.3594	39.8073	1107904	0.00399171098965634
219.079378	8530.2188	3.7541	1020304	0.000376484739606794
219.087433	13930.6748	6.1305	933104	0.000614836101815457
219.102695	58690.9844	25.8251	1093004	0.00259035090390652
219.123814	38542.4375	16.9566	1083704	0.00170108644176848
219.139076	26125.4043	11.4924	1058304	0.00115305553885766
220.033249	4946.1904	2.161	969604	0.000218302161814375
220.037742	6364.2388	2.7805	993704	0.000280888315246199
220.061554	18862.873	8.2396	1084504	0.000832520712087834
220.069669	13163.5146	5.7497	1034904	0.000580977168661985
220.106058	9380.5938	4.0962	992004	0.000414016392422444
221.009186	39698.7656	17.2172	1090804	0.00175212146136593
221.04557	80134.4922	34.7446	1095404	0.00353676900168606
221.081958	127159.4688	55.1184	1107004	0.00561223581975485
221.093187	11411.1787	4.9459	1080004	0.000503637097969409
221.095011	11885.8477	5.1515	1054104	0.000524586810872953
221.118343	80707.5	34.9738	1102004	0.00356205893825553
221.154726	10720.2295	4.6442	1111104	0.000473141768864425
221.596285	5835.1504	2.5195	813204	0.000257536779585358
221.60393	5327.7559	2.3003	909904	0.000235142713185746
221.647137	5218.9063	2.2526	717404	0.00023033859100868
222.048928	7357.9141	3.1663	912904	0.00032474458615149
222.077208	41406.418	17.8145	1074004	0.00182748940727992
222.085311	12831.8877	5.5204	1037104	0.000566340678084145
222.121716	9585.6309	4.1227	993704	0.00042306578974895
223.024835	72180.1875	30.836	1092904	0.0031857024694029
223.061219	146508.9688	62.573	1092604	0.00646623401602875
223.080585	5495.3369	2.3467	1122304	0.000242538970025963
223.097604	188200.7344	80.3576	1097901	0.00830631735781401
223.133991	38201.0195	16.3066	1078504	0.00168601781693707
224.028176	5393.4282	2.2871	921004	0.000238041187345035
224.064569	17413.168	7.3821	1010604	0.000768537381504137
224.100957	24571.1738	10.4139	1078604	0.00108445893204126
225.004101	17719.1992	7.4602	1062004	0.000782044195261781
225.040485	155374.3594	65.399	1079704	0.00685751170184303
225.07687	106059.1172	44.6297	1094804	0.00468096306298362
225.113255	137338.2031	57.7766	1067504	0.00606147847370205
225.149642	21831.5215	9.1818	1034104	0.000963543243128491
225.544285	12374.3311	5.192	1077604	0.000546146228041859
225.562486	13727.0068	5.7591	1090704	0.000605847130284477
226.04385	16789.1484	7.028	1022204	0.000740996018014664
226.063582	6765.8838	2.832	1026504	0.000298615083666181
226.080221	12267.2725	5.1342	1071904	0.000541421152391552
226.11662	15828.8916	6.6238	1080504	0.000698614686447453
226.570368	5675.1631	2.3698	594704	0.000250475673839642
227.011692	8505.5186	3.5444	899604	0.000375394586049978
