mOz	abs_abu	sn	resolution	rel_abu
200.064586	6569.4053	3.2778	1069404	0.000368951804579146
200.10093	5010.1572	2.4998	913704	0.000281381107687967
200.11623	9639.3164	4.8096	1173004	0.00054136455558456
201.040485	49331.0273	24.6138	1173004	0.00277053564408305
201.055749	24364.7422	12.1568	1203604	0.00136837585630402
201.076873	63596.125	31.7314	1178104	0.00357169393750008
201.092129	13531.5557	6.7516	1207204	0.000759961011125044
201.11326	35812.7813	17.8689	1203304	0.00201132213408012
201.128516	211503.125	105.53	1218101	0.0118784663267585
202.080223	5350.5518	2.6697	1227604	0.000300498393987687
202.131867	33632.4492	16.781	1166204	0.00188887003588536
202.639873	4267.8564	2.1295	825504	0.00023969191251827
203.035006	31606.8379	15.7703	1178104	0.00177510738761171
203.045934	4012.0229	2.0018	893904	0.000225323757839672
203.056136	73687.0156	36.7663	1186104	0.00413841986270381
203.071395	76864.1563	38.3516	1187504	0.00431685485660909
203.092524	51531.082	25.7116	1196004	0.00289409540553327
203.107781	18062.2461	9.0122	1247004	0.00101441424132374
203.128911	17169.457	8.5667	1169504	0.000964273302454645
204.030247	8214.5566	4.0987	1189104	0.000461347008288183
204.81677	4514.9722	2.2528	821904	0.000253570462582766
205.014271	34246.6758	17.0875	1141604	0.00192336631098814
205.050658	80536.8984	40.1841	1170304	0.00452312388153115
205.071784	349529.5	174.3986	1192901	0.0196303217550981
205.087043	39789.8555	19.8532	1160004	0.00223468309843335
205.098256	5376.415	2.6826	840104	0.000301950926428057
205.123414	15333.4775	7.6507	1174504	0.000861160780276219
206.009481	4924.9438	2.4457	987404	0.000276595341508443
206.045907	11278.375	5.5957	1061004	0.000633417580274781
206.075142	24857.3535	12.3241	1154504	0.00139604195693128
206.082293	24281.3789	12.0364	1180904	0.00136369399568405
206.916851	4595.4751	2.2327	687204	0.000258091677041684
206.993538	6776.9409	3.2865	580404	0.000380607446244977
207.029926	78786.4063	38.1748	1171504	0.00442481251395629
207.066306	141516.0938	68.5103	1185004	0.00794784547461269
207.102695	26166.0938	12.6565	1177904	0.00146954360180779
207.139066	15133.4248	7.3137	1101904	0.000849925394224466
207.161144	4646.7324	2.2445	852404	0.000260970396266521
208.025167	5599.3701	2.6504	1014904	0.000314472560081125
208.061564	23122.5625	10.9354	1178504	0.0012986123965999
208.097944	7702.3765	3.6396	1095804	0.000432581882141296
208.177519	6833.4448	3.2231	1114704	0.000383780825709137
208.177725	4431.52	2.0902	1279204	0.000248883609149305
209.009185	140432.4063	64.986	1166104	0.00788698327469258
209.030334	6675.1304	3.0875	1114004	0.000374889551552119
209.045572	180697.2188	83.5498	1160501	0.0101483409706344
209.08196	98827.3359	45.6575	1165904	0.00555035383827732
209.093188	10392.6543	4.8001	1227004	0.000583673617816246
209.118342	27349.0684	12.6247	1155404	0.00153598197689804
210.01254	14842.8877	6.7156	1103204	0.000833608211397857
210.040823	7945.0205	3.5924	1257104	0.000446209286385985
210.077208	17081.5996	7.7174	1045504	0.000959339043599337
211.024839	100109.3047	44.2985	1160604	0.00562235193864939
211.040097	10906.2041	4.8244	1034804	0.000612515669234699
211.061224	157223.0625	69.5165	1160904	0.00882998231679126
211.07245	28646.9277	12.6632	1117704	0.0016088725216213
211.097611	47059.0273	20.7908	1162304	0.00264293528123075
211.133985	14169.1543	6.255	1155004	0.000795769907566117
212.020066	8099.9175	3.5154	883304	0.000454908632074688
212.028197	10261.4258	4.4532	922504	0.000576303545537829
212.056469	38435.6758	16.6765	1112004	0.00215862947999707
212.075099	71288.3594	30.9262	1159804	0.00400370621768712
212.09286	21037.3809	9.1251	1206604	0.00118150415330195
212.129232	6107.1841	2.6483	1061204	0.000342992476745508
213.004096	4771.4819	2.0552	800804	0.000267976594094709
213.019372	8401.6133	3.6183	809304	0.000471852511278479
213.040487	68356.1172	29.434	1138904	0.00383902524555207
213.076871	148498.2344	63.9251	1129804	0.00833997737340045
213.08811	29295.0391	12.6098	1131004	0.00164527183931879
213.113259	173603.2656	74.7113	1134504	0.00974992943789794
213.149657	5983.6968	2.5744	1229004	0.000336057166759746
214.014574	5914.8438	2.528	821804	0.000332190235517022
214.072117	28260.6582	12.0732	1095204	0.00158717880315353
214.116615	20220.1992	8.6353	1084704	0.00113560948717684
214.144884	11770.1299	5.0255	997104	0.000661035583652596
215.035005	28758.3184	12.1962	1157504	0.00161512846076671
215.056137	191748.0938	81.3059	1129401	0.0107689816659845
215.07139	36870.8242	15.6323	1121304	0.00207074407860182
215.092522	166549.7188	70.6017	1139704	0.00935378721471322
215.103759	6871.0649	2.9124	908004	0.000385893650713776
215.107778	30329.4082	12.8554	1082404	0.00170336421277091
215.128903	26238.6973	11.1197	1084704	0.00147362116912485
215.14419	7426.3325	3.1468	879604	0.000417078662703268
216.059487	17850.7832	7.5121	1198604	0.00100253803411872
216.087773	26972.043	11.3481	1053104	0.00151480742679042
216.095875	21767.2637	9.1577	1116604	0.00122249592712222
217.014267	21775.8906	9.0986	1076104	0.00122298043221478
217.035397	47089.5742	19.6723	1115904	0.0026446508602466
217.050659	81062.3203	33.8609	1092704	0.00455263269539143
217.071785	111153.4375	46.4231	1108504	0.00624261397767623
217.087046	56581.8828	23.6287	1100004	0.00317775914443058
217.108172	63858.8008	26.6633	1113704	0.0035864463703313
217.12343	40422.7539	16.876	1128504	0.00227022802162377
217.144559	8644.8857	3.6086	1023804	0.000485515207806626
218.045912	18709.8145	7.7578	1066104	0.00105078306298381
