mOz	abs_abu	sn	resolution	rel_abu
200.01033	1480.7047	2.9962	1180204	0.000142458735491518
200.092764	1781.825	3.6056	1108804	0.000171429547273791
200.100871	2703.1948	5.47	1143504	0.000260074620547397
200.129156	1995.7261	4.0384	1222304	0.000192008991795203
200.173658	2939.9619	5.9491	1095704	0.000282854005033712
200.225335	996.0529	2.0155	784504	9.58303411994705E-05
200.253221	1166.4379	2.3603	834704	0.00011222309773406
200.805397	4823.6699	9.7608	1215904	0.000464085725116222
200.93791	3323.5898	6.7254	1112204	0.000319762880607124
201.076789	7279.52	14.7303	1258904	0.000700363289307595
201.113171	36200.293	73.2523	1227104	0.00348283352190511
201.149552	2852.5359	5.7722	1176404	0.000274442741525815
201.801987	50725.0195	102.6435	1229504	0.00488025879552662
202.116532	3739.2227	7.5664	1218704	0.000359750960176719
202.796137	2223.7837	4.4999	1159304	0.000213950434484776
202.802432	1015.2596	2.0544	1226804	9.76782195745205E-05
203.092436	5068.9434	10.2571	1249904	0.000487683511129583
203.128819	33248.6172	67.2795	1204004	0.00319885252147409
203.799032	3316.4563	6.7109	1240004	0.000319076565915458
204.132178	2758.6536	5.5822	1293504	0.000265410316800591
204.791468	51545.9492	104.3047	1211704	0.00495924051753333
204.793195	1840.6202	3.7245	1147404	0.000177086238878113
204.794097	3334.2126	6.7469	1144804	0.000320784901172993
204.825311	2196.1687	4.444	980804	0.00021129359279271
205.050574	2974.0903	6.0182	1139004	0.000286137501539361
205.086952	2506.5254	5.072	1184504	0.000241153039469228
205.123344	3051.6643	6.1751	1204304	0.000293600903220344
205.159735	22026.4707	44.5712	1190104	0.00211916877366768
205.839632	1650.8281	3.3387	1061704	0.000158826323466026
206.163089	2905.8931	5.8371	1090204	0.000279576242649549
206.783302	1056.0121	2.094	661404	0.000101599021350944
206.788515	34602.2109	68.6048	1194004	0.00332908189595456
206.789421	52779.2734	104.642	1196204	0.00507789875234753
206.79114	1882.0397	3.7313	1040604	0.000181071212785936
206.79187	4237.5649	8.4011	1252904	0.00040769650911302
206.824431	5063.457	10.0317	1074604	0.000487155664080539
207.012073	8159.3394	16.1026	1202404	0.000785010794772328
207.029844	1595.6545	3.1479	1018104	0.000153518066331086
207.066229	3350.0132	6.6039	1080604	0.000322305078353499
207.087346	2130.4836	4.198	1200904	0.000204974023275145
207.102608	38182.3203	75.2132	1182104	0.00367352455089129
207.138996	16935.123	33.3345	1178904	0.0016293297427727
207.836682	2453.1885	4.7604	1075804	0.000236021491410363
208.097845	2422.2539	4.6756	1294204	0.000233045270696715
208.105952	4898.7773	9.4544	1139304	0.000471311814984145
208.142349	2389.6692	4.6086	1037604	0.000229910293710169
208.16314	1184.3625	2.2831	610504	0.000113947625150088
208.176591	1916.9054	3.6943	712404	0.000184425644992457
208.785569	5476.0083	10.4254	1140204	0.000526847262630461
208.786468	37308.3633	71.0279	1187004	0.00358944106747021
208.787308	2215.3862	4.2176	1064404	0.000213142510236754
