mOz	abs_abu	sn	resolution	rel_abu
200.056384	12780.3125	12.334	1234704	0.00107155233113947
200.100887	3055.9358	2.9492	1182104	0.000256221835757347
200.572719	5550.2686	5.3564	1270204	0.000465356637936687
201.055659	9983.4512	9.6348	1165004	0.000837052333906323
201.076786	21444.623	20.6957	1168604	0.00179800265181756
201.113169	41617.332	40.164	1213504	0.00348936296513918
201.801988	23637.875	22.8124	1197304	0.00198189363988036
202.116547	3678.603	3.5501	907004	0.000308428735211808
202.892892	2233.6943	2.1557	980504	0.000187281831662407
203.034925	12302.3516	11.8727	1169804	0.00103147818454967
203.056046	19158.127	18.4891	1218604	0.00160629371520579
203.071308	13581.7871	13.1075	1183104	0.00113875115557973
203.092434	11141.4209	10.7523	1240004	0.000934141128208018
203.128821	13184.7646	12.7243	1182904	0.00110546320699554
204.030159	3731.0791	3.6008	1168504	0.000312828540559612
205.014183	11948.2236	11.531	1169104	0.00100178668178541
205.035316	13815.9609	13.3335	1203304	0.00115838522018353
205.050568	29558.6992	28.5265	1187104	0.00247831913603133
205.086956	24617.8984	23.7582	1188204	0.00206406270725185
205.123327	5030.0957	4.8544	938604	0.000421743269046796
205.159724	10961.501	10.5787	1185904	0.000919055926788774
205.647421	2486.0518	2.3992	785404	0.000208440490138522
206.082205	16666.293	15.9788	1189304	0.00139736842237648
206.993448	4154.8843	3.8965	883504	0.000348362057444197
207.012078	8341.708	7.8194	1201204	0.000699402041466887
207.029834	24098.1836	22.5798	1177404	0.00202048774729155
207.066217	27701.1016	25.9331	1177904	0.00232257075048919
207.102607	14649.8584	13.7029	1058204	0.00122830250976908
207.139003	2630.1643	2.458	1170004	0.00022052345644481
208.033201	2497.4392	2.2852	998904	0.000209395255134731
208.178684	15628.543	14.2517	962304	0.00131035932681329
208.541381	3679.0317	3.3268	861404	0.00030846467912823
209.009097	69990.1797	62.6124	1192004	0.00586825558564437
209.045484	52677.0313	47.0851	1201304	0.00441665222873243
209.08187	84102.7969	75.1124	1185901	0.00705151365223225
209.118256	14113.2441	12.5941	1143004	0.00118331062838216
209.126077	2432.8765	2.1706	597704	0.000203982061076319
210.01245	6787.0957	5.9355	936104	0.000569057150910956
210.040755	4306.4834	3.7637	929104	0.000361072730129521
210.059363	17949.0762	15.6805	1133004	0.00150492207791554
210.077114	12057.6289	10.5295	1155504	0.00101095965813118
210.085225	10873.6504	9.4938	1086504	0.000911690182389175
210.581814	26861.334	23.1957	1065104	0.00225216128832655
211.024749	80796.1172	69.0949	1175304	0.00677426844865319
211.040003	5531.562	4.7289	1270204	0.000463788202044552
211.061132	64128.418	54.7975	1176204	0.00537678212486482
211.072383	3379.2888	2.8869	942604	0.000283333039879385
211.097518	28471.9414	24.3098	1168504	0.00238720103121394
211.133899	8984.3701	7.6649	1143404	0.000753285393019519
211.571389	3699.6846	3.1265	814604	0.000310196300568613
211.580274	8332.4551	7.0402	1136104	0.000698626241456927
211.589608	9621.3477	8.1276	1154004	0.000806692133438708
212.028098	7184.0732	6.0243	1146904	0.000602341326515811
212.064492	6708.7617	5.6241	1268504	0.000562489316180196
212.075008	345087.2813	289.2701	1172800	0.0289334928800526
213.040392	15620.0176	12.9931	1138404	0.00130964452330251
213.076781	33669.4102	27.999	1139904	0.00282297752796742
213.078364	36116.7539	30.0338	1154004	0.00302817257674533
213.08801	3744.9709	3.114	1090204	0.000313993284432167
213.113171	27747.8125	23.068	1145204	0.00232648717849395
213.149547	3953.7209	3.286	1135604	0.000331495716326956
214.014524	4990.4741	4.1193	1323304	0.000418421236205778
214.070807	16898.2227	13.9423	1170004	0.00141681433269327
214.072031	7188.6802	5.9312	1055304	0.000602727595755281
214.108413	3418.7903	2.8199	1009004	0.00028664500305779
214.116519	3174.4973	2.6183	1320304	0.000266162504399713
214.144791	3147.1697	2.5951	598504	0.000263871249511818
215.032717	3610.6511	2.9567	1135904	0.00030273137711901
215.034923	15437.7285	12.6413	1107304	0.00129436067871371
215.056052	30608.0273	25.0595	1116004	0.0025662989856387
215.071305	13554.0908	11.0957	1103104	0.00113642898741451
215.092433	51692.5078	42.3098	1146601	0.00433410585504348
215.128818	21219.0547	17.3627	1173204	0.00177909010662775
215.165201	16209.7275	13.26	1139504	0.00135908815138602
216.042726	3442.3728	2.7968	985504	0.000288622253836994
216.059397	2673.8362	2.1721	808204	0.000224185082578779
216.087678	5354.2661	4.3486	1147004	0.000448923007242276
216.095793	6996.2568	5.6818	1175904	0.00058659405106803
216.557073	6916.5405	5.5971	1074004	0.000579910318796631
217.014188	6512.1934	5.2513	1052904	0.000546008246559001
217.035303	8459.7686	6.8207	1083004	0.000709300712657105
217.050566	38667.3242	31.172	1133804	0.00324202255503813
217.071692	31798.791	25.6307	1124404	0.00266613735958857
217.086949	14353.6113	11.568	1114404	0.00120346397232344
217.108081	40235.8555	32.4221	1125604	0.00337353447002301
217.123336	5754.4155	4.6364	1234504	0.000482473127583548
217.144462	7112.6221	5.7298	1026304	0.000596350581550265
218.0458	3635.3823	2.9084	993604	0.000304804939483927
218.053914	4791.9634	3.8335	1043904	0.000401777308027877
218.058389	4488.4136	3.5905	865804	0.000376326483112061
218.082215	4351.2397	3.4802	928304	0.000364825276680959
218.103328	34844.6836	27.8646	1131904	0.00292151713343452
218.561063	3196.2056	2.547	934104	0.000267982614781996
219.029826	25027.4922	19.8734	1095704	0.00209840468372623
219.050956	17127.9629	13.5985	1088304	0.00143607666660462
219.066216	73313.2344	58.1993	1114001	0.00614687373447985
219.087336	7372.0498	5.8513	1115404	0.00061810203377001
219.1026	8710.9248	6.9132	1056504	0.00073035864935389
219.123726	9594.2344	7.613	1138704	0.000804418846316826
219.138986	10535.9805	8.3593	1183004	0.000883378592316504
219.175381	3519.9448	2.792	718704	0.00029512619945109
219.738578	4231.7705	3.3423	918804	0.000354808502853295
219.740559	3091.0256	2.4413	765204	0.000259163904426577
219.843937	3355.9631	2.6485	615104	0.000281377320235561
220.061469	15009.7275	11.8262	1079504	0.00125847536923633
220.069573	7344.4292	5.7863	1094904	0.000615786212594473
220.146816	22224.4512	17.4995	1116204	0.00186338655581821
220.588409	9374.8506	7.3573	935004	0.000786024834253018
221.009098	16163.0508	12.6448	1117304	0.00135517459084554
221.045482	50008.0742	39.1121	1104404	0.00419287622934147
221.081869	73039.6563	57.1099	1117104	0.006123935856333
221.118256	15126.8701	11.8245	1062204	0.00126829707164821
221.150189	3512.7856	2.7453	1125604	0.000294525943592785
221.154646	10597.3115	8.2816	1117404	0.000888520827768189
221.596206	2677.3728	2.0854	907304	0.000224481605216572
222.040722	3420.748	2.6557	1187704	0.000286809144427469
222.04884	4782.7563	3.7129	997604	0.000401005348072435
222.077116	63782.8906	49.5043	1109704	0.00534781173067903
222.085219	7694.2358	5.9714	1040804	0.000645115391961408
223.024746	33474.7852	25.7999	1100104	0.00280665939236252
223.028294	71236.4844	54.9024	1088001	0.00597275073837206
223.061127	52399.1328	40.3746	1091204	0.00439335211103224
223.080469	7010.2422	5.4008	1107404	0.000587766642737593
223.097512	36317.1523	27.9756	1074304	0.00304497477721395
223.108762	3862.0986	2.9748	1086404	0.000323813737568662
223.133904	16382.4922	12.6163	1101204	0.0013735734323229
223.546733	9116.0869	6.9991	1007604	0.000764329054439396
224.027864	13099.8291	10.0224	982004	0.00109834187619698
224.028121	4922.6753	3.7662	732004	0.000412736714627103
224.031649	3714.7671	2.842	775904	0.000311460877474257
224.056377	21296.4453	16.2901	1106504	0.00178557884294294
224.064477	6110.1025	4.6735	949604	0.000512295343120609
224.100879	2747.2205	2.1007	1086304	0.000230337914736369
225.004013	30685.9355	23.311	1082604	0.00257283111960059
225.007555	9404.2002	7.1439	994404	0.000788485621678835
225.025145	6931.1387	5.2645	1102804	0.000581134290060279
225.040396	68308.1563	51.8776	1100404	0.00572722804071531
225.055641	8491.4922	6.4483	956804	0.000711960545703608
225.076782	49998.2188	37.9619	1104904	0.00419204991333047
225.08802	6688.7964	5.0782	1052704	0.000560815345863985
225.113167	61312.4648	46.5401	1094604	0.00514068138665207
225.149539	10197.6357	7.7386	1030304	0.000855010415938272
226.035643	4322.1401	3.2632	971504	0.000362385450251423
226.043746	7282.6992	5.4981	1016104	0.000610610523392723
226.116519	8497.0713	6.4124	1006304	0.000712428319681017
226.558538	3582.0798	2.6969	654504	0.000300335845466816
227.019656	10068.3281	7.5617	1094804	0.000844168751447357
227.034917	12956.7715	9.7303	1063104	0.0010863473569106
227.05604	49999.0156	37.544	1084501	0.00419211672021782
227.067284	4937.2773	3.7072	959604	0.000413961004497894
227.071306	11232.1045	8.4334	1082904	0.000941744402617475
227.092425	34691.5234	26.0446	1079304	0.00290867557190401
