mOz	abs_abu	sn	resolution	rel_abu
200.064602	12891.1426	7.3493	1074904	0.00408178798130808
200.092878	8172.582	4.6592	1162604	0.002587726163533
200.542946	21001.9902	11.9734	1274904	0.00664996686809671
200.805493	12522.6621	7.1393	1298804	0.00396511412834439
201.019371	5918.3843	3.3741	977904	0.00187396809220794
201.040511	22300.2773	12.7136	1215804	0.0070610501091639
201.055765	32582.7617	18.5757	1235204	0.0103168453900188
201.076891	32973.9648	18.7987	1236204	0.010440714015274
201.09214	10061.5557	5.7362	1241604	0.00318584150403563
201.113275	26649.9883	15.1934	1242304	0.0084383212039669
201.128549	5039.8223	2.8732	1003104	0.00159578454217615
201.802092	126256.9688	71.98	1271704	0.039977385542553
202.108525	17663.5488	10.0701	1251404	0.00559289920500055
202.944366	3832.3987	2.1849	1072004	0.00121347187279122
203.035029	58545.8711	33.3774	1245604	0.0185376766378484
203.071413	54806.0664	31.2453	1247504	0.0173535232737471
203.092543	27872.0977	15.8901	1195904	0.00882528391282435
203.107801	7880.4834	4.4927	1217804	0.00249523749966259
203.799152	11058.2969	6.3044	1162304	0.0035014447346317
203.963148	3763.3801	2.1455	857604	0.00119161816278985
203.967579	4904.5122	2.7961	807004	0.0015529406177028
204.030279	12669.4189	7.2229	1157804	0.0040115824795994
204.038386	7270.7349	4.1451	1101204	0.00230216973397666
204.074762	5387.1934	3.0713	1071904	0.00170577441856102
205.014291	48914.8164	27.8867	1206404	0.0154881468528175
205.050677	111054.7188	63.3131	1224204	0.0351638198824508
205.07181	22865.1406	13.0356	1156004	0.00723990564591221
205.087066	39975.1016	22.7901	1245304	0.0126575195330203
205.123445	6858.0566	3.9098	1023604	0.00217150130703003
206.00954	5905.4966	3.3451	953604	0.00186988739427456
206.017634	3867.9001	2.1904	1242304	0.00122471286145577
206.045918	15572.6543	8.8105	1184104	0.00493084865563473
206.082315	27601.2773	15.5972	1220004	0.00873953267353443
206.090411	4796.4927	2.7097	1114304	0.00151873785457093
206.789521	4835.4512	2.6704	1212704	0.00153107348237399
207.029945	144604.3594	79.2446	1214404	0.0457868130512864
207.041133	4034.436	2.2101	625104	0.00127744396964135
207.065958	4347.4229	2.3797	911004	0.00137654660207417
207.066326	136975.9219	74.9771	1207504	0.0433713821255855
207.102716	19501.6074	10.6623	1225804	0.00617489303869067
208.033298	17456.2871	9.2696	1234504	0.00552727287983327
208.061582	30449.9102	16.1552	1203004	0.00964150978255957
208.176227	10051.5156	5.314	809404	0.0031826624561589
208.176427	7708.3521	4.0752	672604	0.00244073469154479
208.786585	7400.4785	3.8404	864604	0.00234325110927164
209.009208	31808.0742	16.396	1200104	0.0100715521507082
209.045592	326237.3125	167.9811	1211101	0.103298177868015
209.081982	91769.3047	47.201	1216404	0.0290573812268169
209.093206	7507.5942	3.8602	1165404	0.0023771676976173
209.118365	11101.8662	5.704	1159504	0.00351524030346623
209.838579	4157.6563	2.0911	582704	0.00131645983931245
210.040842	12199.1816	6.0995	1149004	0.00386268885402561
210.048945	36392.7813	18.1918	1138204	0.0115232312546689
210.077223	22612.6934	11.2942	1187404	0.00715997200629249
210.085337	11293.9893	5.6396	1120104	0.00357607321679632
211.02486	115949.1563	56.3596	1199104	0.0367135704967031
211.040113	14430.1816	7.0111	1145704	0.0045691017197322
211.061244	236983.5938	115.0725	1191004	0.0750373194180659
211.072475	36460.1484	17.6984	1168604	0.011544562041834
211.097625	60392.4258	29.2947	1185804	0.0191223606348502
211.134055	4867.561	2.3587	1035904	0.00154124057149782
211.375194	4547.9146	2.1889	783004	0.0014400293077431
212.028214	9447.1094	4.4786	1107004	0.0029912862500662
212.075118	18837.6387	8.9269	1086604	0.00596465725558602
212.092881	16346.0986	7.745	1105204	0.00517574825421269
212.100981	6413.3828	3.0386	1046704	0.00203070198234934
213.019369	6135.7905	2.8851	1033704	0.00194280652195441
213.040507	50841.2617	23.9014	1171304	0.0160981270164213
213.055768	30657.1387	14.4107	1158504	0.00970712559544216
213.076892	115023.1328	54.0584	1175604	0.0364203589707745
213.088133	32186.3398	15.1255	1175504	0.0101913243096029
213.09215	12711.1445	5.9732	1195904	0.00402479426833509
213.092501	4960.5327	2.331	913704	0.00157067867325785
213.113284	28490.5801	13.3859	1141004	0.0090211171376442
213.678342	4317.6553	2.0192	676004	0.00136712113563705
214.059128	5678.3091	2.6473	797404	0.00179795186181032
214.108528	13791.541	6.4272	1041204	0.00436688570162257
214.144899	7204.9756	3.3567	870504	0.00228134803269479
215.05616	145299.25	67.1929	1169401	0.0460068397927022
215.071413	56766.6719	26.2482	1152504	0.0179743197550448
215.092545	105625.6406	48.8316	1145604	0.0334447832668492
215.103777	6054.2007	2.7987	1070004	0.0019169723290228
215.107803	14142.5811	6.5374	1032104	0.00447803731211963
215.128927	23235.6738	10.7389	1176104	0.00735722945570667
215.165318	10462.5664	4.8341	1189904	0.00331281555951121
216.030282	6806.2305	3.1229	993404	0.00215509134565872
216.042857	9691.4795	4.4462	1133404	0.00306866239647319
216.059518	12942.1982	5.9368	1050804	0.00409795397534948
216.074765	6544.0513	3.0015	1010804	0.00207207621343073
216.087797	13532.9932	6.2064	1201804	0.00428502039802771
216.095909	11891.8779	5.4534	1075704	0.00376538572208511
216.124181	17977.7715	8.2424	1064904	0.00569239313506647
217.014292	14916.0811	6.7902	1153304	0.0047229545472716
