mOz	abs_abu	sn	resolution	rel_abu
200.064487	15732.54	10.1671	1240204	0.00582151518493
200.092779	10480.0088	6.7727	1141304	0.00387791992694123
200.10089	4616.5566	2.9834	858404	0.00170826543895575
200.542854	7124.0967	4.6039	1071904	0.00263613104546117
201.019272	4611.499	2.9802	1144704	0.00170639397413193
201.0404	31101.2754	20.0991	1221004	0.0115084116748974
201.055662	28223.5996	18.2394	1228204	0.0104435846751246
201.076789	42189.9805	27.2651	1225804	0.0156115676256123
201.092048	9927.4238	6.4156	1231604	0.00367344677966403
201.113171	32356.2832	20.9101	1153304	0.0119728024830508
201.128432	122069.7813	78.887	1236904	0.0451695076229925
201.801987	39396.8164	25.46	1215704	0.0145780125085014
202.080144	4204.1484	2.7169	730504	0.00155566194335429
202.108432	16504.3574	10.6659	1157004	0.00610711094467974
202.13178	17806.1992	11.5072	1224804	0.00658883174800054
203.034922	55887.4688	36.117	1208204	0.0206800521890618
203.05605	63713.9531	41.1749	1213204	0.0235760878703355
203.071308	70012.3125	45.2451	1203204	0.0259066711637672
203.09244	36451.7266	23.5568	1214704	0.0134882402917022
203.107696	8924.2109	5.7672	1302904	0.0033022276929134
203.128826	5651.8677	3.6525	893904	0.00209136182960701
204.030177	6898.5596	4.4582	1147104	0.00255267550348161
204.038282	4299.4082	2.7785	958804	0.001590910947788
204.042738	5953.0054	3.8471	955004	0.00220279187798476
204.074664	8129.9131	5.2539	1214104	0.00300831350588089
204.102939	4067.7561	2.6288	1200704	0.00150519267103352
205.014188	28925.2734	18.6928	1182804	0.0107032251833685
205.050572	107837.9688	69.6898	1212704	0.0399033069600464
205.0717	22824.9688	14.7505	1187304	0.00844592815049277
205.086959	41351.3242	26.7231	1190804	0.0153012394532138
205.123348	6436.2847	4.1594	1108704	0.00238161982207467
205.159731	16724.8418	10.8084	1188104	0.00618869683498354
205.179328	3759.9866	2.4299	655004	0.00139130865626487
206.022005	5237.3369	3.3658	969904	0.00193797290786766
206.045816	18049.4082	11.592	1139204	0.00667882642696603
206.053937	12392.5625	7.9572	1191904	0.00458562258694045
206.082207	25717.4883	16.5006	1201104	0.00951624776779272
206.090313	5670.4019	3.6374	987604	0.00209822004364876
207.012077	8390.8477	5.2527	1042504	0.00310486719245494
207.029838	119943.0469	75.0492	1202004	0.0443825516321663
207.066218	142555.5938	89.1133	1199904	0.0527498772609771
207.102613	19122.957	11.9426	1252204	0.00707607192203315
207.969139	3362.3601	2.0534	897904	0.00124417483631713
208.033185	13406.8789	8.1743	1236804	0.00496095030420184
208.037682	4319.8789	2.6336	1003504	0.00159848572534433
208.06147	28614.1914	17.4337	1215304	0.0105881154435071
208.097849	8397.5654	5.1116	1010104	0.00310735294444144
208.178289	15220.291	9.2457	943304	0.00563196757647229
