mOz	abs_abu	sn	resolution	rel_abu
200.056385	14463.5518	8.3563	1278904	0.00184327506501333
200.100886	11955.1406	6.9071	1122704	0.00152359620039585
200.525731	4766.4805	2.7538	1143504	0.000607453464751465
200.554528	8028.8032	4.6387	1250504	0.00102321289715706
200.572727	6009.9585	3.4723	1081904	0.000765925742030733
200.995944	6605.7012	3.8165	1020404	0.00084184884026126
201.040402	18761.6738	10.8396	1223104	0.00239103962648054
201.055664	14401.0439	8.3202	1190504	0.00183530888526512
201.076789	54501.9063	31.4886	1189804	0.00694587375685156
201.113171	194532.8438	112.3916	1231404	0.024791803926244
202.080135	3793.7405	2.1918	1011604	0.000483484787379903
202.116521	19286.0742	11.1426	1238104	0.00245787066458026
203.001902	5268.6274	3.044	1142704	0.000671448455231172
203.034922	33535.9844	19.3755	1170604	0.00427391865289936
203.056051	66676.2266	38.5223	1236604	0.0084974028247307
203.071309	27580.623	15.9347	1205004	0.00351495091637403
203.092438	46320.7422	26.7619	1261504	0.00590324356498456
203.12882	104869.625	60.5886	1202304	0.0133648752058121
204.030175	12355.0527	7.1381	1204504	0.00157456210505885
204.042756	5711.2837	3.2997	985904	0.000727861799024158
204.132176	9678.7051	5.5919	1150804	0.00123348096091082
205.014186	31523.4648	18.2127	1226904	0.00401743758601989
205.035314	13874.2314	8.0159	1175404	0.00176817044246663
205.050569	70409.7266	40.6793	1205904	0.00897321039609276
205.086957	72356.0234	41.8038	1199001	0.00922125184608814
205.123321	11894.2715	6.8719	1078904	0.00151583887385454
205.159729	8893.6387	5.1383	1153304	0.00113342992645469
205.370142	4165.8237	2.4068	864104	0.000530904100018613
205.65719	3678.6965	2.1254	1028304	0.000468823261669504
206.009431	13849.0391	7.9587	1063304	0.00176495986604236
206.053919	8297.7666	4.7627	1022004	0.00105749033713009
206.082203	21814.8887	12.5115	1145004	0.00278014978220987
206.993452	10107.8467	5.6565	1111204	0.00128817195393785
207.012076	6323.1377	3.5368	987204	0.000805838165909965
207.029837	63282.125	35.3792	1168704	0.00806484912464979
207.066216	60739.1172	33.9246	1190604	0.00774076117359241
207.102606	49059.7188	27.3749	1196104	0.00625230632219991
207.138991	8798.8311	4.9049	1165204	0.00112134738355857
208.033183	5710.6821	3.1097	1025104	0.000727785129455407
208.176302	6082.6323	3.3	809604	0.000775187492206078
208.176525	6009.4116	3.2602	890604	0.000765856043581348
208.176844	10583.1846	5.7415	1114504	0.00134875033127154
208.537689	4082.7888	2.1945	624004	0.000520321902587974
208.570171	4089.9631	2.1966	981304	0.000521236215232737
209.009098	151188.875	80.2965	1182004	0.0192679286006994
209.045484	118327.2813	62.786	1190604	0.0150799561647858
209.081873	306080	162.2609	1195701	0.0390076821862858
209.118251	38518.0273	20.4007	1161704	0.00490884398641231
209.154635	4233.1729	2.24	1163604	0.000539487268435695
209.549248	4507.6436	2.3618	1153704	0.00057446657396055
210.012447	13453.917	6.9687	1133204	0.00171460441223428
210.040736	7917.7153	4.0982	1182104	0.00100905554777801
210.08523	36431.6953	18.8365	1164104	0.00464295606302274
210.557041	4118.377	2.1049	1196904	0.00052485736127584
210.581809	50044.0898	25.5623	1190704	0.00637775728639684
211.024751	157788.7031	79.7391	1177604	0.0201090289568446
211.040003	11415.0127	5.7665	1129904	0.00145476080617491
211.061135	161795.6094	81.6925	1160704	0.0206196801836501
211.07236	6931.0664	3.4986	957104	0.000883314281701659
211.097518	69931.8281	35.2785	1159104	0.00891230568880936
211.133897	25014.6035	12.6081	1092304	0.00318793029059054
211.580294	12074.4814	6.0214	1217404	0.00153880532218838
211.589604	20286.4121	10.1144	1170504	0.00258535649469688
212.028101	16294.96	8.0606	1115404	0.00207667479390434
212.05638	13791.7461	6.8209	1141904	0.00175765828758085
212.064491	20647.5742	10.2109	1051704	0.00263138399213066
212.075011	50708.6289	25.075	1155504	0.00646244798821715
212.10087	8661.2256	4.2821	1193004	0.00110381055785586
213.004038	5716.105	2.8068	1119704	0.000728476238837686
213.040399	31678.8613	15.5513	1217804	0.00403724174599395
213.076782	77780.2813	38.1723	1152604	0.0099125342829009
213.088024	9096.416	4.4639	1058004	0.00115927242669317
213.113173	89063.4375	43.6978	1155904	0.0113504909318418
213.149561	13081.4102	6.4165	1185204	0.00166713111483938
213.580571	5042.9292	2.4656	835104	0.000642684852069852
214.014504	11139.0811	5.4285	899004	0.00141959531951144
214.072031	10765.2402	5.2441	1066504	0.00137195200072082
214.108416	17935.4707	8.7345	1138104	0.00228574601714271
214.116525	11316.0957	5.5106	1200904	0.00144215454997123
214.144791	5215.2959	2.5391	675304	0.000664651741291947
215.032727	6699.5386	3.2403	950304	0.000853807738184638
215.034919	26712.4238	12.9197	1155604	0.00340430520784036
215.056049	67185.1094	32.4895	1169304	0.00856225625694603
215.071304	33516.2422	16.206	1135004	0.00427140265230064
215.092434	173052.5625	83.6625	1153204	0.0220542974370176
215.10365	4880.9717	2.3595	962104	0.000622044540100153
215.128818	88535.9922	42.7913	1151904	0.0112832718432602
215.165203	91675.7891	44.2969	1137804	0.0116834162486597
216.042745	5607.5078	2.692	1041504	0.000714636311158908
216.087686	12526.2178	6.0115	1103404	0.00159637585905187
