mOz	abs_abu	sn	resolution	rel_abu
200.001506	5395.3994	2.4005	843304	0.000685943589861271
200.100866	9372.1592	4.1698	1085804	0.00119152856902481
200.586835	10742.9736	4.7797	1096404	0.00136580692746655
201.0404	18848.4277	8.386	1204304	0.00239629306400906
201.05566	14795.1377	6.5826	1100304	0.00188097842514306
201.076783	48962.6563	21.7843	1195904	0.006224862654573
201.113166	96592.2109	42.9755	1213604	0.012280241551234
201.128423	33816.707	15.0456	1240004	0.00429928383001021
201.801983	10740.2988	4.7785	1069304	0.0013654668670228
201.895368	5452.3271	2.4258	989804	0.000693181087589529
202.116513	8444.251	3.757	1084204	0.00107355904821979
202.915294	5130.9932	2.2829	603804	0.000652328332757306
203.034919	25661.6816	11.4173	1133704	0.00326249545095418
203.056045	38007.4883	16.9102	1209604	0.00483207841223251
203.071303	28474.6797	12.6689	1194204	0.00362012569700917
203.092434	46043.8164	20.4857	1156804	0.00585377622133577
203.107694	11978.3271	5.3294	1135104	0.00152286347726297
203.128816	45043.1836	20.0405	1177104	0.00572656086542255
203.144073	5212.2305	2.319	1150404	0.000662656429170824
204.030142	5419.0625	2.411	1191504	0.000688951995830484
205.014182	27602.457	12.2808	1204704	0.00350923574695348
205.050567	76989.7266	34.254	1191204	0.00978808157306052
205.086952	28536.2559	12.6963	1182504	0.00362795418134307
205.123344	15009.6377	6.678	1097004	0.00190824886225384
205.159727	6876.1582	3.0593	1187204	0.000874199719146281
206.045815	5862.1108	2.592	1135304	0.000745278899337189
206.082201	15808.7803	6.9832	1124604	0.00200984778074263
206.609084	5945.4917	2.5897	877904	0.000755879522132947
207.029829	66163.5547	28.5022	1176304	0.00841169723763185
207.066217	68545.2031	29.5002	1185704	0.00871448788057913
207.102596	27909.4902	12.0002	1151904	0.00354827038365055
207.138978	18036.6836	7.7478	1099904	0.0022930920550156
207.423348	4849.145	2.0677	746604	0.000616495588641285
208.177676	10344.2637	4.3263	911304	0.00131511698222927
209.009095	93347.5625	38.2345	1181204	0.0118677334853189
209.04548	152005.3594	62.2041	1180104	0.0193251869185048
209.081869	107165.3438	43.8149	1190004	0.0136244557974502
209.093085	6891.8276	2.817	1129804	0.000876191846825832
209.118252	38762.1523	15.8338	1145904	0.0049280225481382
209.154637	10337.2109	4.2188	1157904	0.00131422032517168
209.395887	6763.7783	2.744	1072604	0.000859912311242012
210.012442	10252.3457	4.0971	1127704	0.00130343099603651
