mOz	abs_abu	sn	resolution	rel_abu
200.0645	6432.6963	3.9651	1127604	0.000688077144865957
200.100878	8652.3828	5.3333	1190404	0.000925507217449596
200.554539	4097.7466	2.5258	989004	0.000438317876270979
201.040401	38453.0117	23.7023	1222004	0.00411314902306724
201.055663	13158.7627	8.111	1171304	0.00140753479510367
201.076788	75675.1563	46.6459	1244001	0.00809463762251437
201.113173	40288.1133	24.8335	1227204	0.00430944174552437
201.128434	28419.9316	17.518	1216004	0.00303995470649124
201.80199	15716.375	9.6875	1191804	0.0016811112997271
201.87032	3502.6262	2.159	1201304	0.000374660472503372
202.080149	5066.0928	3.1227	1299904	0.00054189759734965
202.131805	4213.8135	2.5974	959404	0.000450733040525732
202.641636	3376.0376	2.081	678104	0.000361119848416925
203.034926	28203.8438	17.3848	1193304	0.00301684074781354
203.05605	52543.8047	32.3878	1224304	0.00562037898763702
203.071311	59440.3906	36.6389	1204904	0.00635807635652957
203.092438	36907.0391	22.7494	1240804	0.0039477831542248
203.10769	21822.4512	13.4513	1209804	0.00233425133340628
203.12882	17738.7324	10.9341	1151504	0.00189743394901656
203.144082	14488.4492	8.9306	1268704	0.00154976549399222
204.059398	4986.8813	3.0739	989204	0.000533424692642404
204.095795	4123.7339	2.5419	848304	0.000441097623106963
204.938199	3456.9915	2.1309	989904	0.000369779129965436
205.014182	19078.3418	11.7598	1089104	0.00204072605674246
205.050575	26102.9395	16.0898	1202404	0.0027921162831469
205.086962	22895.1504	14.1125	1212704	0.0024489932345335
205.123345	21882.7324	13.4884	1188004	0.00234069934743503
205.159724	5765.6543	3.5539	1112204	0.000616726604834139
206.009441	5567.5981	3.4147	1147004	0.000595541406860623
206.082204	12457.5791	7.6262	1131804	0.0013325322787382
206.12669	4829.3076	2.953	989604	0.00051656972910216
206.572665	3383.8342	2.0458	651904	0.000361953816323612
206.993473	4122.9443	2.4664	865404	0.000441013163078346
207.012083	15037.335	8.9915	1196204	0.0016084773865654
207.029838	47762.6055	28.5467	1207904	0.00510895520184888
207.066218	40001.5313	23.8864	1168204	0.00427878733326338
207.102607	26694.2227	15.9256	1145704	0.00285536323855861
207.13899	26420.6426	15.7481	1128204	0.00282609958218172
208.025106	5481.9512	3.1969	965904	0.00058638013580565
208.178701	10230.3301	5.9438	1177404	0.00109429327889213
208.17899	11527.7695	6.6976	1078004	0.00123307464775429
209.009102	34123.9453	19.434	1195904	0.00365008788827573
209.030209	10157.8486	5.7821	927204	0.00108654025259496
209.045485	107308.8828	61.0608	1179804	0.01147835779155
209.081875	84698.3438	48.1532	1165404	0.00905980818288891
209.118256	30871.0879	17.5359	1193204	0.00330214408243367
210.040743	7098.7847	3.9459	1288204	0.000759325682512656
210.05937	30683.5898	17.0483	1104104	0.00328208823783927
210.121608	3851.5623	2.1369	1063704	0.000411984627761357
210.575265	4567.3555	2.5076	1110404	0.000488549868587426
211.024752	205198.3594	111.5108	1176704	0.0219491632563363
211.061137	167822.1719	91.1242	1163804	0.0179511973674485
211.097521	47527.0742	25.785	1185004	0.00508376145775271
211.133904	18327.709	9.9352	1080604	0.00196043417760203
211.542647	4388.8408	2.3573	681504	0.000469454938660048
211.564855	5249.6191	2.8182	1017204	0.00056152859601996
211.583068	5372.7065	2.8831	1099004	0.000574694712188226
212.019999	14174.6494	7.5513	1131304	0.00151619971373869
212.02811	19617.5938	10.4505	1126104	0.00209840746422991
212.064499	19335.2109	10.2981	1137704	0.00206820221117125
212.075015	532009.5	283.3361	1173201	0.0569067092132991
212.10087	6050.4414	3.2219	1015504	0.000647189024560476
213.004028	6044.5986	3.2033	1116104	0.000646564046020447
213.023298	4027.9268	2.1343	820504	0.000430849560280511
213.040397	51265.707	27.1624	1141404	0.00548366651509643
213.076783	181954.7344	96.3875	1157804	0.0194628952311639
213.078369	51004.3594	27.0185	1156204	0.0054557113152799
213.113172	416043.1563	220.3492	1161104	0.044502301022345
213.149567	7428.9385	3.9338	1014604	0.000794640777999232
213.185905	4923.2168	2.6065	891704	0.000526614781938347
213.562318	3855.5779	2.0372	1087204	0.000412414158778222
213.580542	4082.0635	2.1566	897104	0.000436640324251206
214.070814	25090.8984	13.2214	1112704	0.00268386271137871
214.116518	53034.6953	27.9394	1149104	0.00567288738951658
215.011601	12346.166	6.4734	1101404	0.00132061491093885
215.019666	12985.6699	6.8084	1142704	0.00138901982190016
215.05605	106322.2188	55.7344	1145504	0.0113728186962157
215.071301	23278.9336	12.2019	1121804	0.00249004483034776
215.092435	271086.4375	142.0771	1147801	0.028996920300261
215.107693	23413.7871	12.2702	1146004	0.00250446951432595
215.128818	25240.666	13.2262	1152304	0.00269988269083918
215.549257	12780.3564	6.6821	1062204	0.00136705834256179
216.059405	11651.6992	6.0757	1111204	0.00124633086103769
216.08768	10440.3193	5.4432	1110404	0.00111675489723228
216.095788	32839.2227	17.1205	1158304	0.0035126667794084
217.008659	4902.1875	2.5435	1026804	0.000524365370489756
217.014187	10725.0488	5.5646	1134904	0.00114721115574072
217.035307	26483.0234	13.739	1134604	0.00283277218115992
217.050571	51471.0742	26.7004	1113004	0.00550563373848689
217.071695	91901.2578	47.6681	1139304	0.00983027211724798
217.086957	40201.0469	20.8502	1133304	0.00430012863681664
217.108085	104784.9063	54.3404	1137204	0.0112083791600656
217.12334	29324.666	15.2063	1166204	0.00313673015395236
217.144476	7277.5596	3.7734	1069304	0.000778448444886141
218.111448	10995.2666	5.6723	1117004	0.00117611516171967
218.126707	5377.2241	2.7738	955004	0.000575177939930479
218.572698	4467.3696	2.2992	786904	0.000477854817960079
219.029829	50467.9141	25.9123	1126804	0.00539833012810948
219.042862	5297.354	2.7197	714704	0.000566634587686699
