mOz	abs_abu	sn	resolution	rel_abu
200.064575	10563.2676	6.087	1075504	0.00408707718510706
200.092853	16314.4004	9.4011	1189304	0.00631227156107845
200.100968	5646.4189	3.2537	1190604	0.00218467909151021
200.58694	3642.396	2.0989	1036104	0.00140929437314692
201.019364	5616.7588	3.2366	1046304	0.00217320318058867
201.040488	34860.2852	20.0881	1179704	0.0134879359022624
201.076874	68719.5156	39.5993	1187804	0.0265885495867177
201.113262	41758.3164	24.063	1196204	0.0161568814413943
202.080234	6419.7026	3.6993	1254604	0.0024838734589695
202.541514	6525.4268	3.7602	746204	0.00252477964274673
203.01064	3590.3733	2.0689	912004	0.00138916605695453
203.035012	46973.7344	27.0684	1172304	0.0181748002072312
203.056139	37826.6367	21.7974	1193004	0.0146356591255819
203.071393	30564.4082	17.6126	1173704	0.0118258005156017
203.092527	49232.4102	28.3699	1178504	0.0190487137234175
203.107779	7630.5508	4.3971	1028904	0.00295236770149422
203.128916	10541.415	6.0744	1182404	0.00407862210602762
203.498629	3622.3455	2.0874	1074204	0.00140153655196856
203.567517	4628.8804	2.6674	989404	0.00179097909773953
204.042798	4830.0894	2.7833	1087104	0.00186882969705013
204.55711	5164.228	2.9759	1031204	0.00199811263301623
204.822124	4084.7634	2.3538	765404	0.00158045255794716
205.014273	41898.9453	24.144	1183204	0.0162112927457862
205.050659	100072.3828	57.6662	1175604	0.0387194160073328
205.087042	25393.6953	14.633	1187504	0.00982517878333313
205.123431	6944.895	4.002	1119604	0.00268707780416962
205.546793	3912.9497	2.2548	898504	0.00151397541470421
205.583147	4253.395	2.451	837404	0.00164569850182991
206.009525	4312.5967	2.4737	824304	0.00166860447435204
206.045915	15428.8652	8.8424	1145004	0.00596964550543169
206.082282	8839.4688	5.0616	1158304	0.00342011512242156
206.993542	6554.4741	3.6744	1093904	0.0025360184527073
207.029926	135485.25	75.8894	1190804	0.052421153677251
207.06631	83074.7344	46.4937	1188004	0.0321427861607017
207.102694	16737.582	9.3595	1140704	0.0064760064893233
207.139074	6355.853	3.5512	987104	0.00245916914839819
207.828051	4602.3188	2.5314	743604	0.00178070204015936
208.061562	17270.4277	9.4493	1113404	0.00668217200421117
208.177469	9478.4648	5.1726	1221704	0.00366735168518502
208.541476	11573.7373	6.2649	1111004	0.00447804216048191
209.009186	52355.2188	28.0482	1131804	0.0202569724048994
209.045574	437805.7188	234.3572	1169004	0.169393206020538
209.081962	79637.8906	42.596	1183404	0.030813022832188
209.118349	17113.5527	9.1462	1120504	0.00662147485464605
209.154714	7998.5215	4.2714	1170204	0.00309474075401046
209.549333	17494.8906	9.2624	1197304	0.00676901986533068
210.012531	4959.1279	2.5993	1139204	0.00191875651224796
210.040829	9972.5068	5.2239	1102804	0.00385850350137915
210.048927	48294.1602	25.2937	1144104	0.0186856915683292
210.077204	16267.0381	8.5146	1072504	0.00629394641936149
210.085326	10026.2178	5.247	1190004	0.00387928504464795
210.557157	9288.3633	4.8121	1010404	0.00359379873424921
211.024841	422571.6563	216.7665	1162304	0.163498932426613
211.061227	327834.4688	168.0404	1168704	0.126843778711444
211.072458	10461.5781	5.3611	1189704	0.00404773208365238
211.097608	119908.1719	61.4151	1153904	0.0463941625108868
211.134004	9381.1631	4.8012	1067704	0.00362970428542189
211.546773	5143.7441	2.6099	1154004	0.00199018712326658
211.564938	7275.1021	3.6899	1243104	0.00281483958734837
212.028195	43885.8438	22.0901	1133304	0.0169800517923215
212.056471	17043.5566	8.5771	1107204	0.00659439237655409
212.064583	35317.3867	17.7722	1153304	0.0136647949181154
212.075104	27164.627	13.6685	1122504	0.0105103772296409
