mOz	abs_abu	sn	resolution	rel_abu
200.064487	7857.4648	3.556	966904	0.00156899590302034
200.092747	5685.811	2.5732	1090804	0.00113535528206859
200.525736	10301.2002	4.662	1000104	0.0020569663780094
200.562125	4548.9648	2.0587	1235004	0.000908347325231893
201.019269	10677.7129	4.8324	1146404	0.00213214926444563
201.055657	44244.1836	20.0234	1236304	0.00883477617371952
201.076785	54235.8789	24.5453	1222704	0.0108299399306004
201.092043	13583.5791	6.1475	1178804	0.00271239903693272
201.113171	40822.4297	18.4748	1238704	0.00815151280736708
201.97114	4563.7417	2.0654	751404	0.000911298009218329
202.080138	6599.5049	2.9867	1012704	0.00131780369541874
202.635418	6061.3296	2.7431	808304	0.00121033966442407
202.701546	4983.5337	2.2554	950704	0.000995123001742727
203.034919	81202.7656	36.7496	1190404	0.0162147473495931
203.056047	90999.8125	41.1834	1217204	0.0181710432846125
203.071307	64176.0234	29.0439	1235204	0.0128148099100282
203.092432	33882.3203	15.334	1233204	0.00676569645409331
203.107691	14582.9834	6.5998	1134404	0.00291196229201226
203.128834	6411.0073	2.9014	1240104	0.00128016407886848
203.49179	4757.8213	2.1532	975604	0.000950052251841195
204.042749	6627.4355	2.9993	612504	0.00132338093923521
205.014184	87680.6953	39.6813	1198804	0.017508274640909
205.050569	152506.5313	69.0192	1214904	0.030452840564242
205.086954	53778.3086	24.3382	1192904	0.0107385712838018
205.123339	10306.2559	4.6643	1084304	0.00205797591133711
205.159723	14343.4414	6.4913	1092004	0.00286413001707782
206.009431	9850.1553	4.4357	897504	0.00196690073747631
206.017521	6837.4902	3.0784	1298804	0.00136532512506346
206.045818	14111.623	6.3489	1227104	0.00281784000762786
206.08219	10712.9326	4.8154	1088504	0.00213918201182818
206.090315	5543.52	2.4912	1123004	0.00110694230132744
206.886444	5286.8315	2.3288	766204	0.00105568617545177
206.993453	25567.3906	11.2323	1156204	0.00510535295077884
207.029834	175138.9375	76.8731	1187404	0.0349721293561297
207.066215	167983.1406	73.6657	1184404	0.033543244047099
207.102607	31114.3008	13.6323	1149504	0.00621297221472027
207.138985	11708.416	5.1253	1186204	0.00233796233294711
208.06147	19052.8809	8.1542	1173504	0.00380452128437592
208.17776	13900.7188	5.9325	1211704	0.0027757261917658
208.54139	22658.1563	9.5859	1091604	0.0045244306286545
