mOz	abs_abu	sn	resolution	rel_abu
200.064541	14751.5605	9.9146	1268604	0.00336916039241199
200.092826	27247.7813	18.3134	1222604	0.00622321587855496
200.100914	5361.2593	3.6033	1295504	0.00122447672481908
200.365634	3164.614	2.127	931904	0.000722777237436845
201.019321	6910.1968	4.6444	1195004	0.0015782439669574
201.040452	16533.623	11.1124	1232504	0.00377617186701515
201.055712	32685.4961	21.9682	1211104	0.00746515454188434
201.076836	36070.875	24.2435	1216304	0.00823835304540451
201.092086	7824.3608	5.2588	1265004	0.00178703307377555
201.113223	61396.1367	41.2648	1230604	0.0140224779620266
201.645869	3321.6516	2.2325	831304	0.000758643603035213
201.802036	4056.8958	2.7267	741804	0.000926568592217926
202.017939	3027.6321	2.0349	756104	0.000691491463165212
202.108472	19926.2148	13.3926	1255904	0.0045510177499427
202.116575	5790.9385	3.8921	1152104	0.00132261265708762
203.034974	75793.8672	50.9417	1217904	0.0173108258857071
203.0561	59157.3945	39.7601	1230104	0.0135111638167156
203.071358	50617.5781	34.0205	1205204	0.0115607253411828
203.092489	36588.3047	24.5913	1195504	0.00835653062065817
203.128873	10265.3652	6.8994	1144104	0.00234454258893386
204.030222	12073.457	8.1147	1285104	0.00275749898621839
204.038342	8067.3101	5.4221	1081304	0.00184252111240877
204.066606	34945.1133	23.4869	1199104	0.00798123640130883
204.074727	3762.6089	2.5289	1089004	0.000859355379928575
204.102982	6946.8325	4.669	1136304	0.00158661132235606
204.31542	3547.8899	2.3846	914004	0.000810314958049255
205.014235	53027.8984	35.6405	1198304	0.0121112268076403
205.035351	8773.2705	5.8966	1027504	0.00200375787229538
205.050622	131824.5313	88.6003	1194801	0.0301078648326213
205.071751	25725.9063	17.2906	1159104	0.00587562953525236
205.08701	57716.0078	38.7914	1192604	0.0131819604771917
205.123379	3841.1143	2.5816	1177204	0.000877285502254986
205.159781	5382.8169	3.6178	1081504	0.00122940034032914
205.333797	3160.4126	2.1241	721404	0.000721817665026002
205.940696	3566.0537	2.3889	825404	0.000814463451731377
206.009489	8822.1289	5.8992	1113904	0.00201491681280995
206.017593	4936.5508	3.3003	1023604	0.00112747606807359
206.04587	27397.8652	18.303	1139304	0.00625749406433867
206.053983	14627.8672	9.77	1153004	0.00334090964787776
206.082259	26091.8281	17.414	1127104	0.00595920369239188
206.090371	7132.7837	4.7595	1056304	0.00162908136598036
206.993509	3510.3547	2.2884	699604	0.000801742162705924
207.012134	7527.9258	4.9051	1100104	0.00171932924942933
207.029889	130559.9766	85.0327	1193804	0.0298190487708034
207.06627	121905.4531	79.3226	1192904	0.0278424119403203
207.102657	41075.4453	26.7026	1183504	0.00938136432450284
208.025136	4266.5645	2.71	1042404	0.000974455558452346
208.033242	14690.042	9.329	1188304	0.00335510996746877
208.061524	43146.8711	27.3813	1186704	0.00985446449320569
208.097902	10063.2627	6.3805	998904	0.002298383693527
208.106023	5208.4678	3.3017	1167104	0.00118958014082057
208.175841	5877.7666	3.7195	823704	0.00134244362991713
208.175962	7375.8862	4.6675	846304	0.00168460439449631
209.00915	44046.8555	27.3098	1171604	0.0100600150716864
209.045536	401811.2813	248.9102	1184501	0.0917710810446307
209.056766	7002.4224	4.3366	1036104	0.0015993076936517
209.081925	137167.4219	84.8963	1199104	0.031328146265932
209.093166	8497.3213	5.2578	1123004	0.00194073287131614
