mOz	abs_abu	sn	resolution	rel_abu
200.100911	14515.2061	4.6081	1078604	0.00281117102638919
201.01932	22884.8203	7.2652	1163204	0.00443212058638859
201.040449	68746.5547	21.8247	1191704	0.0133141976355899
201.055711	78421.7656	24.8963	1171204	0.0151880031033803
201.076839	95069.2109	30.1813	1225404	0.0184121265204607
201.09209	41947.9648	13.3171	1209304	0.00812409430836491
201.113223	103860.8047	32.9724	1216604	0.0201148011911527
201.128476	50103.1094	15.9061	1219704	0.00970350737750034
202.541445	6502.915	2.0645	1090504	0.00125942450345722
203.009826	13214.6738	4.1952	1144504	0.00255929594480538
203.034974	100252.0625	31.8267	1220404	0.0194158933393139
203.046214	10272.166	3.2611	909504	0.00198941821690428
203.0561	131131.9844	41.63	1223804	0.0253964313450706
203.071359	98291.1016	31.2042	1214004	0.0190361125475026
203.092488	46719.8477	14.832	1202904	0.00904826850591916
203.107747	35958.7734	11.4157	1166404	0.00696416304599177
204.030222	36514.9805	11.5923	1194604	0.00707188409889449
204.0428	9757.1494	3.0976	1296104	0.0018896745595249
204.577743	7407.9834	2.3518	609504	0.00143470979017322
204.909021	7760.0874	2.4636	990004	0.00150290204016654
205.014235	191103.4531	60.669	1210104	0.0370111513881739
205.025472	37843.4531	12.014	1219704	0.0073291703996706
205.050623	207809.3438	65.9726	1207304	0.0402465939704094
205.087007	77884.1797	24.7256	1195304	0.0150838884324715
205.098255	12030.6416	3.8193	980304	0.00232998352636498
205.123392	26434.2695	8.392	1114504	0.00511954511773439
206.009488	162984.1719	51.5105	1194004	0.0315652687704734
206.022016	6514.29	2.0582	1002304	0.00126162750837529
206.045864	25289.6094	7.986	1082504	0.00489785792390366
206.082258	27062.252	8.5387	1174904	0.00524116696705002
206.090362	10587.4629	3.3399	1107804	0.00205048200779254
206.299606	8116.9917	2.5484	800504	0.00157202396791883
206.832068	6813.1968	2.1134	746904	0.00131951701610682
206.993503	63964.5703	19.7689	1168904	0.012388067072833
207.01211	16937.3027	5.2325	1130604	0.00328026032061807
207.012837	15573.6602	4.8111	1173704	0.00301616263850849
207.029889	237954.2344	73.4823	1191604	0.0460847779041802
207.04923	6912.4463	2.1337	805004	0.00133873874240278
207.06627	297833.9375	91.8986	1185604	0.0576817256336036
207.077526	8148.9434	2.5138	823404	0.00157821207800593
207.102659	48620.9844	14.9901	1229704	0.0094164630993287
207.13904	17825.8965	5.4913	1023004	0.00345235495899796
207.878067	7543.9546	2.2861	663504	0.00146104343609117
208.00133	8419.4941	2.5445	705004	0.00163060983824231
208.025137	38206.6563	11.5408	1140104	0.00739951224018583
208.061525	34447.8281	10.3971	1117804	0.00667153711835724
208.097908	12679.4121	3.8239	1181504	0.00245563140348166
208.17586	10123.748	3.0479	1424904	0.00196067398974552
208.176043	18851.0938	5.6754	1569604	0.00365090570131863
208.176223	12702.3613	3.8242	1327404	0.0024600759925336
208.843777	7396.7236	2.1948	667404	0.00143252909612693
209.009149	2693152	796.2963	1193201	0.52158480009885
209.009453	7637.7622	2.2583	1147804	0.00147921122546724
209.045535	367751.9688	108.6499	1187604	0.0712228040350141
209.056772	8469.8203	2.5017	1026904	0.00164035655174631
209.081925	148034.625	43.7017	1181604	0.0286699786303681
209.093157	13304.9365	3.9268	963404	0.00257677719069714
209.118311	35486.25	10.4678	1164604	0.00687264907903743
210.012507	284404.6563	82.3164	1185804	0.0550808665101032
210.013402	7032.1694	2.0353	946204	0.00136192560641221
210.030894	10887.167	3.1499	1092304	0.00210852592922263
210.032233	9367.8838	2.7103	975804	0.00181428519414138
210.040788	22348.7422	6.4646	1103404	0.00432829793225474
210.077166	30134.9336	8.7102	1083004	0.00583625555399328
210.557124	10305.6152	2.949	1054604	0.00199589634895753
210.847595	7776.9165	2.212	860504	0.0015061613447878
211.013396	36560.9375	10.3638	1120404	0.00708078462610504
211.014902	37829.0234	10.7229	1156404	0.00732637578867576
211.015834	9906.0225	2.8079	834504	0.00191850692624746
211.024803	302073.5	85.6075	1179504	0.0585028049336465
211.040056	171394.7656	48.5579	1155004	0.0331941548614654
211.061189	393405.0625	111.4073	1166504	0.0761910582402842
211.07243	21025.2598	5.9527	1071204	0.0040719780873153
211.076438	54055.4375	15.303	1116804	0.0104689577724144
211.097568	143627.625	40.6431	1172204	0.0278164715821081
211.112843	14503.8799	4.103	1183604	0.0028089774726043
211.133965	21944.3145	6.2051	1124604	0.00424997211141027
211.720222	7487.3491	2.0919	964904	0.00145008060577116
212.010165	16509.3105	4.594	967504	0.00319737074510178
212.028148	27537.7598	7.6618	1117204	0.00533325892502656
212.035308	73551.0234	20.4631	1216104	0.0142446827498614
212.043401	23931.0625	6.6576	1122704	0.00463474711052907
212.047871	19981.4609	5.5587	962204	0.00386982475894769
212.075068	25971.5117	7.2237	1146304	0.00502992246197371
212.092825	42417.9453	11.7966	1170004	0.00821511578993849
213.004063	18695.3926	5.1662	1027604	0.00362075093126586
213.019325	61398.8203	16.965	1143504	0.0118911563151581
213.030561	43610.6641	12.0491	1150004	0.00844611054882033
213.040451	132394.8906	36.5764	1146604	0.0256410193511952
