Wavelength (nm)	Dilution Corrected Absorbance
230	10.85579
233	10.23734
236	9.660505
239	9.052826
242	8.516893
245	8.030451
248	7.630531
251	7.301496
254	7.080321
257	6.924702
260	6.846876
263	6.822091
266	6.839988
269	6.869915
272	6.870811
275	6.8245
278	6.724061
281	6.551541
284	6.243281
287	6.030496
290	5.717471
293	5.425574
296	5.18055
299	4.986314
302	4.854878
305	4.76991
308	4.71526
311	4.663554
314	4.598711
317	4.506499
320	4.376358
323	4.204668
326	3.991875
329	3.762984
332	3.513109
335	3.264353
338	3.016737
341	2.77247
344	2.543337
347	2.331193
350	2.132957
353	1.943743
356	1.765281
359	1.61218
362	1.460685
365	1.321768
368	1.192912
371	1.074093
374	0.9604231
377	0.8650055
380	0.7783539
383	0.7057763
386	0.6371058
389	0.5764508
392	0.5252836
395	0.4802367
398	0.4457025
401	0.4122229
404	0.3818152
407	0.3559262
410	0.333007
413	0.3100654
416	0.2904916
419	0.275784
422	0.2607687
425	0.2457033
428	0.2347781
431	0.2248515
434	0.2147366
437	0.207448
440	0.1988082
443	0.190431
446	0.1827026
449	0.1750753
452	0.1683623
455	0.1641472
458	0.1585815
461	0.1541918
464	0.1514926
467	0.1477529
470	0.1443328
473	0.1395691
476	0.135314
479	0.1325775
482	0.1289946
485	0.126146
488	0.1226016
491	0.1203571
494	0.1174746
497	0.1158864
500	0.1129621
503	0.1102208
506	0.1087215
509	0.1060465
512	0.1014768
515	0.1011058
518	0.09821482
521	0.09642977
524	0.09387363
527	0.09397212
530	0.09100254
533	0.09049581
536	0.08894119
539	0.08826891
542	0.08725111
545	0.08415511
548	0.08417024
551	0.08183083
554	0.08195089
557	0.08034771
560	0.0795489
563	0.07862167
566	0.07839224
569	0.07773793
572	0.07595555
575	0.07606062
578	0.07497045
581	0.07330019
584	0.07346893
587	0.0711992
590	0.07079167
593	0.07089867
596	0.07066174
599	0.06922826
602	0.06781528
605	0.06694695
608	0.06836746
611	0.06809201
614	0.0676339
617	0.06648118
620	0.06424883
623	0.06603066
626	0.06560103
629	0.06295711
632	0.06493789
635	0.06318685
638	0.06358744
641	0.06383422
644	0.06242658
647	0.06355978
650	0.05983072
653	0.06058004
656	0.05840508
659	0.05810196
662	0.05872794
665	0.05874311
668	0.05675325
671	0.0559573
674	0.05761618
677	0.0555669
680	0.05479456
683	0.05478776
686	0.05762659
689	0.05409211
692	0.05539436
695	0.05170129
698	0.05482319
701	0.05662931
704	0.05423795
707	0.05286567
710	0.05160309
713	0.05014854
716	0.04849635
719	0.04510898
722	0.0433939
725	0.04569888
728	0.04470438
731	0.04392125
734	0.0428005
737	0.04138752
740	0.03804571
743	0.04075991
746	0.04058153
749	0.04331143
752	0.04294141
755	0.04248498
758	0.04311648
761	0.04389309
764	0.04898388
767	0.04596028
770	0.04843055
773	0.04493051
776	0.04931482
779	0.04963685
782	0.05450683
785	0.04472323
788	0.05243152
791	0.05628293
794	0.05319386
797	0.05219558
800	0.05188099
