Wavelength (nm)	Dilution Corrected Absorbance
230	5.743213
233	5.193842
236	4.715398
239	4.264381
242	3.910338
245	3.617535
248	3.402436
251	3.235274
254	3.129693
257	3.051081
260	3.004592
263	2.983592
266	2.982933
269	2.987952
272	2.986631
275	2.963662
278	2.90935
281	2.807813
284	2.621607
287	2.490785
290	2.312333
293	2.157499
296	2.030572
299	1.923324
302	1.835375
305	1.762204
308	1.702505
311	1.648911
314	1.595718
317	1.54379
320	1.487658
323	1.424484
326	1.356514
329	1.286671
332	1.212543
335	1.139451
338	1.065144
341	0.9903258
344	0.9201738
347	0.8520037
350	0.7889524
353	0.7288096
356	0.6723088
359	0.6235089
362	0.5758407
365	0.533862
368	0.4952612
371	0.4598258
374	0.4270842
377	0.3979913
380	0.372053
383	0.3493803
386	0.3282324
389	0.3078579
392	0.2906899
395	0.2751517
398	0.2628571
401	0.2499798
404	0.2392014
407	0.2280747
410	0.2182544
413	0.210486
416	0.2023577
419	0.1961886
422	0.1897253
425	0.1811908
428	0.1752961
431	0.1694738
434	0.1640032
437	0.1591449
440	0.1558248
443	0.1514474
446	0.1479555
449	0.1448846
452	0.1416975
455	0.1395033
458	0.136093
461	0.1336727
464	0.1311493
467	0.1286348
470	0.1260998
473	0.1236708
476	0.1209762
479	0.1177368
482	0.115261
485	0.1135795
488	0.1109722
491	0.109064
494	0.1067616
497	0.1048614
500	0.1020486
503	0.09981781
506	0.09753114
509	0.09542958
512	0.09353684
515	0.09134583
518	0.08921921
521	0.08760471
524	0.08557287
527	0.08449
530	0.08282949
533	0.08125209
536	0.07913805
539	0.07812053
542	0.07656798
545	0.07550119
548	0.07490909
551	0.07338303
554	0.07215748
557	0.07094265
560	0.06972754
563	0.06856623
566	0.06787731
569	0.06819542
572	0.06686752
575	0.0663253
578	0.06600033
581	0.06586291
584	0.06454115
587	0.06430045
590	0.06312918
593	0.06288918
596	0.06237459
599	0.06205301
602	0.06100661
605	0.0605632
608	0.06046711
611	0.05973174
614	0.05871449
617	0.05823261
620	0.05763896
623	0.05675621
626	0.0574901
629	0.05698839
632	0.05631875
635	0.05592459
638	0.05537002
641	0.0560392
644	0.0562409
647	0.05648414
650	0.05539762
653	0.05552924
656	0.05470755
659	0.05444436
662	0.0534757
665	0.05294754
668	0.05303338
671	0.05223857
674	0.05220348
677	0.05251979
680	0.05098728
683	0.05131367
686	0.05050167
689	0.0510489
692	0.05012335
695	0.04823771
698	0.05015076
701	0.0489709
704	0.04968327
707	0.04809729
710	0.04691781
713	0.04615907
716	0.04463038
719	0.0433071
722	0.04244081
725	0.04135695
728	0.04211666
731	0.04229327
734	0.04148833
737	0.03951745
740	0.03874404
743	0.03677091
746	0.03687308
749	0.03733804
752	0.03760651
755	0.03744895
758	0.03846648
761	0.03761799
764	0.03783993
767	0.03823816
770	0.03866246
773	0.03937585
776	0.04155601
779	0.04012097
782	0.04013363
785	0.04136763
788	0.0402218
791	0.03905313
794	0.03995206
797	0.03942586
800	0.03725812
