Wavelength (nm)	Dilution Corrected Absorbance
230	1.04128
233	0.967785
236	0.9129824
239	0.8604274
242	0.8306757
245	0.8160559
248	0.8173247
251	0.8317181
254	0.8523079
257	0.880123
260	0.9128376
263	0.9507755
266	0.9907649
269	1.025387
272	1.049258
275	1.056391
278	1.041113
281	0.9895095
284	0.9223981
287	0.8521843
290	0.7633172
293	0.6729433
296	0.5850369
299	0.5024082
302	0.4318707
305	0.3778891
308	0.3396924
311	0.3115472
314	0.290171
317	0.2729559
320	0.2568668
323	0.2408871
326	0.2248467
329	0.2091198
332	0.1931569
335	0.1782794
338	0.1641402
341	0.1511083
344	0.1400529
347	0.1298635
350	0.1211767
353	0.1127911
356	0.1046758
359	0.09737266
362	0.09029863
365	0.08370293
368	0.07708065
371	0.07109286
374	0.0652602
377	0.06030958
380	0.05582547
383	0.05210106
386	0.04837368
389	0.04505364
392	0.04223148
395	0.03961715
398	0.03759052
401	0.03574551
404	0.03380366
407	0.03199144
410	0.03030766
413	0.0287883
416	0.02758085
419	0.02640146
422	0.02537235
425	0.0250279
428	0.02421942
431	0.02356277
434	0.02314632
437	0.02244408
440	0.0216733
443	0.02077935
446	0.02005279
449	0.01931079
452	0.01888186
455	0.01844886
458	0.01815499
461	0.01808667
464	0.01772045
467	0.01766348
470	0.01745794
473	0.01719606
476	0.01659571
479	0.01617481
482	0.01590848
485	0.01557566
488	0.01522653
491	0.01489586
494	0.01471864
497	0.01432173
500	0.01397273
503	0.01363437
506	0.01335725
509	0.0131854
512	0.01290284
515	0.01268026
518	0.0124448
521	0.0123122
524	0.01207805
527	0.01208194
530	0.01200662
533	0.01174889
536	0.01159801
539	0.01131682
542	0.01136253
545	0.01137578
548	0.01121209
551	0.01104293
554	0.01098386
557	0.01107298
560	0.01096233
563	0.01098443
566	0.01085543
569	0.01092424
572	0.01090107
575	0.01065602
578	0.01058596
581	0.01063028
584	0.01058847
587	0.01055983
590	0.01043035
593	0.01038422
596	0.01018602
599	0.01018356
602	0.01021447
605	0.0100575
608	0.00996441
611	0.01020572
614	0.01017688
617	0.01012233
620	0.01012248
623	0.0102689
626	0.01020647
629	0.009969147
632	0.01016702
635	0.009890771
638	0.009742193
641	0.009814736
644	0.009789068
647	0.009571499
650	0.009434997
653	0.00929646
656	0.009442369
659	0.009341405
662	0.009153415
665	0.009068888
668	0.009142644
671	0.009219223
674	0.009135837
677	0.009290727
680	0.009112345
683	0.009013472
686	0.009119271
689	0.009138405
692	0.008805278
695	0.008820411
698	0.008676523
701	0.008774945
704	0.008842026
707	0.009085442
710	0.008748173
713	0.007628199
716	0.006481198
719	0.005814579
722	0.005527838
725	0.006025774
728	0.006135226
731	0.006218451
734	0.005717428
737	0.00523577
740	0.004469571
743	0.004298251
746	0.004303583
749	0.004651081
752	0.004803498
755	0.005553518
758	0.005898793
761	0.00634568
764	0.006717753
767	0.006953089
770	0.007639881
773	0.007738035
776	0.007964967
779	0.008388177
782	0.009183577
785	0.009290993
788	0.009301924
791	0.008741268
794	0.009404344
797	0.009143641
800	0.009279588
