Wavelength (nm)	Dilution Corrected Absorbance
230	0.004155181
233	0.003195762
236	0.002515812
239	0.002097171
242	0.001913964
245	0.001785689
248	0.001699632
251	0.001509575
254	0.001420302
257	0.001401134
260	0.001416358
263	0.00143891
266	0.001468428
269	0.001452773
272	0.001427432
275	0.001464965
278	0.001422003
281	0.001364558
284	0.001349426
287	0.001281906
290	0.001188086
293	0.001128166
296	0.001074497
299	0.001018868
302	0.001000926
305	0.0009792021
308	0.0009885629
311	0.001007389
314	0.001040565
317	0.001072519
320	0.001109791
323	0.001141969
326	0.001194675
329	0.001229366
332	0.001276175
335	0.001321256
338	0.001355178
341	0.001380942
344	0.001390317
347	0.001391784
350	0.001384774
353	0.001390125
356	0.001390157
359	0.001381814
362	0.00133846
365	0.00129759
368	0.001256488
371	0.001203937
374	0.001163355
377	0.001135788
380	0.001132198
383	0.001136706
386	0.001153379
389	0.001176153
392	0.00120834
395	0.001233751
398	0.001265383
401	0.001295584
404	0.001338259
407	0.001365801
410	0.001375893
413	0.001377421
416	0.001391714
419	0.001421855
422	0.001450356
425	0.001527373
428	0.001550895
431	0.001627998
434	0.001724754
437	0.001820761
440	0.001862723
443	0.001859693
446	0.001802362
449	0.001763746
452	0.001773846
455	0.001818677
458	0.001907076
461	0.001995568
464	0.002060446
467	0.00208523
470	0.002085085
473	0.002075452
476	0.002073285
479	0.002059218
482	0.002026443
485	0.00201481
488	0.001996698
491	0.001973676
494	0.001970874
497	0.00195296
500	0.00194378
503	0.001929805
506	0.001926102
509	0.001897815
512	0.001901891
515	0.001897903
518	0.001890762
521	0.001880775
524	0.001878425
527	0.001884562
530	0.00189577
533	0.001919585
536	0.001923036
539	0.001920703
542	0.001936991
545	0.001949588
548	0.001971911
551	0.001983196
554	0.002004794
557	0.002018595
560	0.002039194
563	0.002051613
566	0.002070216
569	0.002093897
572	0.002109085
575	0.002121093
578	0.002134189
581	0.002144099
584	0.002180645
587	0.002201925
590	0.002198804
593	0.002203748
596	0.002218543
599	0.002256109
602	0.002273556
605	0.002287202
608	0.0022894
611	0.002304381
614	0.002322396
617	0.002324151
620	0.002328307
623	0.002347229
626	0.002353916
629	0.002364239
632	0.002355186
635	0.002362723
638	0.002404465
641	0.002419875
644	0.002407013
647	0.002371503
650	0.002390488
653	0.002402664
656	0.002409264
659	0.002398084
662	0.002382233
665	0.002393193
668	0.002397068
671	0.002389954
674	0.002376316
677	0.002381829
680	0.002369379
683	0.002348863
686	0.002332583
689	0.002320308
692	0.002303173
695	0.002256426
698	0.002207812
701	0.002216352
704	0.002318695
707	0.002439266
710	0.002404415
713	0.00221317
716	0.00198807
719	0.001823056
722	0.001784967
725	0.001972773
728	0.002229983
731	0.002431856
734	0.002494284
737	0.002497039
740	0.002423393
743	0.002353321
746	0.002324693
749	0.00230196
752	0.002262844
755	0.002244417
758	0.002232723
761	0.002259178
764	0.002230198
767	0.002216989
770	0.002188594
773	0.002222254
776	0.002277835
779	0.002284196
782	0.002205286
785	0.002202741
788	0.002216793
791	0.002223305
794	0.002209809
797	0.002207851
800	0.002184003
