Wavelength (nm)	Dilution Corrected Absorbance
230	13.05666
233	12.39863
236	11.83465
239	11.28822
242	10.8378
245	10.42606
248	10.09487
251	9.807244
254	9.602652
257	9.418552
260	9.272409
263	9.142637
266	9.032127
269	8.918702
272	8.775519
275	8.60066
278	8.389249
281	8.120195
284	7.79863
287	7.427841
290	7.170331
293	6.870057
296	6.594288
299	6.33548
302	6.101271
305	5.896782
308	5.721357
311	5.557045
314	5.397247
317	5.244384
320	5.077941
323	4.904252
326	4.724918
329	4.550252
332	4.372897
335	4.201011
338	4.031146
341	3.858177
344	3.697441
347	3.539455
350	3.390402
353	3.237202
356	3.092753
359	2.95729
362	2.82038
365	2.686999
368	2.558602
371	2.42986
374	2.30403
377	2.190483
380	2.082485
383	1.985166
386	1.886527
389	1.791281
392	1.703132
395	1.61996
398	1.54791
401	1.478052
404	1.409999
407	1.340734
410	1.278108
413	1.217658
416	1.160025
419	1.110832
422	1.064337
425	1.020847
428	0.9818555
431	0.9440769
434	0.911726
437	0.8833064
440	0.8557067
443	0.825064
446	0.7966817
449	0.7679437
452	0.7481222
455	0.7282867
458	0.7139721
461	0.6997461
464	0.6842862
467	0.6697423
470	0.6544361
473	0.6389563
476	0.6238727
479	0.6074958
482	0.5912634
485	0.5785987
488	0.5643141
491	0.5507252
494	0.5389707
497	0.5260146
500	0.5133744
503	0.5029456
506	0.4927619
509	0.4814551
512	0.4708597
515	0.4609393
518	0.4509032
521	0.4419681
524	0.4334193
527	0.4247704
530	0.4161001
533	0.408211
536	0.4006663
539	0.3941602
542	0.3881529
545	0.3813322
548	0.3758636
551	0.3705451
554	0.3647328
557	0.3605929
560	0.356114
563	0.3516414
566	0.3462347
569	0.3424493
572	0.3376453
575	0.3345419
578	0.3295444
581	0.3268622
584	0.3224695
587	0.31848
590	0.3147856
593	0.3115161
596	0.3081563
599	0.3053911
602	0.3025083
605	0.300036
608	0.296816
611	0.2931031
614	0.2913651
617	0.2879791
620	0.2850769
623	0.2822191
626	0.2781182
629	0.2763713
632	0.273737
635	0.2706506
638	0.2680808
641	0.2647817
644	0.2619733
647	0.2598988
650	0.2563178
653	0.253653
656	0.2515752
659	0.2491458
662	0.2478804
665	0.2441515
668	0.2416584
671	0.2404449
674	0.2366276
677	0.2345808
680	0.2328407
683	0.2295699
686	0.2268728
689	0.2217673
692	0.2160342
695	0.2129788
698	0.2083842
701	0.2093617
704	0.2109787
707	0.210304
710	0.2074283
713	0.1957328
716	0.1830685
719	0.1719886
722	0.1686896
725	0.1778016
728	0.1907464
731	0.2023809
734	0.2068124
737	0.206024
740	0.2016449
743	0.1976104
746	0.1928015
749	0.1869823
752	0.1821695
755	0.1791918
758	0.1761494
761	0.171668
764	0.167928
767	0.1661112
770	0.1635535
773	0.1595088
776	0.1571408
779	0.1566296
782	0.1555036
785	0.1556703
788	0.151149
791	0.1533593
794	0.1542108
797	0.1512939
800	0.1531547
