Wavelength (nm)	Dilution Corrected Absorbance
230	7.318932
233	6.973095
236	6.682045
239	6.409512
242	6.172553
245	5.969989
248	5.798446
251	5.648227
254	5.531212
257	5.426397
260	5.333787
263	5.241612
266	5.148961
269	5.058147
272	4.948752
275	4.819706
278	4.676461
281	4.501981
284	4.270283
287	4.09064
290	3.945784
293	3.778591
296	3.627399
299	3.483439
302	3.352902
305	3.237517
308	3.136563
311	3.04582
314	2.953139
317	2.864732
320	2.771626
323	2.674816
326	2.573791
329	2.476227
332	2.375062
335	2.278674
338	2.18221
341	2.086926
344	1.998559
347	1.913909
350	1.833662
353	1.754935
356	1.675584
359	1.603845
362	1.528953
365	1.457463
368	1.388089
371	1.320349
374	1.25206
377	1.190379
380	1.132576
383	1.080332
386	1.026841
389	0.9735557
392	0.926826
395	0.879875
398	0.8399741
401	0.7998229
404	0.7611905
407	0.7235075
410	0.6888469
413	0.6539139
416	0.6221504
419	0.5944394
422	0.5685488
425	0.5434078
428	0.5201445
431	0.4967572
434	0.4747045
437	0.4551955
440	0.4366596
443	0.4182028
446	0.4025519
449	0.3882721
452	0.3755738
455	0.3626391
458	0.3509324
461	0.3395564
464	0.328117
467	0.3185904
470	0.3099526
473	0.3011666
476	0.2914379
479	0.2811999
482	0.2731605
485	0.2659386
488	0.2580715
491	0.2498046
494	0.2440508
497	0.2357707
500	0.2288568
503	0.2229082
506	0.2167911
509	0.2107751
512	0.2041029
515	0.1982636
518	0.1920248
521	0.1868531
524	0.1823882
527	0.1773699
530	0.1723582
533	0.1664218
536	0.163011
539	0.1586991
542	0.1542313
545	0.1501419
548	0.1456565
551	0.141703
554	0.1386587
557	0.1342476
560	0.1303974
563	0.1285574
566	0.1248013
569	0.1209681
572	0.1182435
575	0.1152457
578	0.1121716
581	0.1100844
584	0.1064838
587	0.1043537
590	0.1014857
593	0.09949954
596	0.09641537
599	0.09297225
602	0.09060172
605	0.0867876
608	0.08596463
611	0.08395146
614	0.0814583
617	0.07969641
620	0.07748
623	0.07426105
626	0.07257804
629	0.07175213
632	0.07014548
635	0.06875294
638	0.06616677
641	0.06369241
644	0.06117261
647	0.06093828
650	0.05892784
653	0.05627566
656	0.05368179
659	0.05120618
662	0.05000992
665	0.04995082
668	0.04723603
671	0.04644105
674	0.04694765
677	0.04373318
680	0.04346402
683	0.04345066
686	0.04110488
689	0.03977795
692	0.03772717
695	0.03707011
698	0.03408549
701	0.03149124
704	0.02900377
707	0.0262321
710	0.0250966
713	0.02374619
716	0.02268019
719	0.02130806
722	0.01922886
725	0.01642941
728	0.01500516
731	0.01162525
734	0.007595874
737	0.004144891
740	0.002167828
743	0.002881677
746	0.002481389
749	0.003236577
752	0.004742218
755	0.00599507
758	0.005590832
761	0.007507393
764	0.006838329
767	0.008757899
770	0.01260195
773	0.01350628
776	0.008386242
779	0.008562283
782	0.01080437
785	0.01746099
788	0.008836865
791	0.01114562
794	0.0137136
797	0.01086871
800	0.01330697
