Wavelength (nm)	Dilution Corrected Absorbance
230	0.8608239
233	0.7748873
236	0.7071445
239	0.6424506
242	0.5920177
245	0.5428722
248	0.4988432
251	0.454941
254	0.416898
257	0.3803782
260	0.3501194
263	0.3250411
266	0.3041729
269	0.2870171
272	0.2710306
275	0.2555146
278	0.2393587
281	0.2197351
284	0.204055
287	0.1885762
290	0.1740192
293	0.160793
296	0.1486005
299	0.1369608
302	0.1261394
305	0.1168287
308	0.1089323
311	0.1020822
314	0.09592273
317	0.09073424
320	0.08570228
323	0.08102003
326	0.07660044
329	0.07254398
332	0.06835104
335	0.06446298
338	0.06069939
341	0.05711014
344	0.05404204
347	0.0511441
350	0.04874247
353	0.04651245
356	0.04442717
359	0.04256206
362	0.04050941
365	0.03845826
368	0.03630861
371	0.03397312
374	0.03128081
377	0.02882171
380	0.02637754
383	0.02436193
386	0.02229434
389	0.0205715
392	0.0190877
395	0.01772996
398	0.0167538
401	0.01575702
404	0.01492102
407	0.01408435
410	0.01328107
413	0.01270865
416	0.01206216
419	0.011487
422	0.01095318
425	0.01060685
428	0.01002501
431	0.009591605
434	0.009123338
437	0.008731595
440	0.008212232
443	0.007967671
446	0.00763522
449	0.007395115
452	0.007208613
455	0.006949115
458	0.00671813
461	0.006492548
464	0.006268676
467	0.006043549
470	0.00586317
473	0.005703233
476	0.00553077
479	0.005293246
482	0.005177067
485	0.005008415
488	0.00489811
491	0.004690269
494	0.004565017
497	0.00437778
500	0.004247205
503	0.004183502
506	0.004074949
509	0.003992973
512	0.003849295
515	0.003808498
518	0.00371104
521	0.003556652
524	0.003525924
527	0.003349699
530	0.003316123
533	0.003201541
536	0.003151989
539	0.003098146
542	0.002971635
545	0.002909791
548	0.002850619
551	0.002709766
554	0.002749312
557	0.002656344
560	0.002605285
563	0.002561074
566	0.002522617
569	0.002475394
572	0.002408213
575	0.00236769
578	0.00238223
581	0.002299161
584	0.002255817
587	0.002214422
590	0.002227764
593	0.002136584
596	0.00208527
599	0.002057181
602	0.0020487
605	0.002020655
608	0.002021236
611	0.00207157
614	0.002017747
617	0.002004609
620	0.001967027
623	0.001925994
626	0.001977525
629	0.001939114
632	0.001934445
635	0.001867777
638	0.001837422
641	0.001773478
644	0.00174568
647	0.001766105
650	0.001804566
653	0.001706654
656	0.001741487
659	0.001691814
662	0.00163455
665	0.001572262
668	0.001674721
671	0.001656357
674	0.00168805
677	0.001577303
680	0.001598496
683	0.001672544
686	0.001600095
689	0.001598412
692	0.001581601
695	0.001409656
698	0.001475235
701	0.001558301
704	0.00139537
707	0.001379486
710	0.001482983
713	0.001490965
716	0.001478777
719	0.001500775
722	0.001380052
725	0.001383736
728	0.001286309
731	0.001147554
734	0.0009148197
737	0.0008593735
740	0.0007759436
743	0.0007994611
746	0.0008144343
749	0.0007711622
752	0.0008434797
755	0.0009248956
758	0.0009678789
761	0.0009967378
764	0.001007056
767	0.001020752
770	0.001219858
773	0.001183981
776	0.001189772
779	0.001185762
782	0.0009932479
785	0.001387845
788	0.001300713
791	0.00153084
794	0.001422446
797	0.001251296
800	0.001198188
