Wavelength (nm)	Dilution Corrected Absorbance
230	1.652935
233	1.544139
236	1.469125
239	1.412637
242	1.388278
245	1.385358
248	1.399398
251	1.419662
254	1.438645
257	1.453897
260	1.468103
263	1.485079
266	1.506722
269	1.530684
272	1.552413
275	1.561873
278	1.554564
281	1.519615
284	1.457295
287	1.361658
290	1.284735
293	1.178972
296	1.068433
299	0.9568425
302	0.8546895
305	0.7715882
308	0.706478
311	0.6532341
314	0.6095374
317	0.574802
320	0.5426761
323	0.5132508
326	0.4870045
329	0.4616146
332	0.4371423
335	0.4139644
338	0.3911697
341	0.3696172
344	0.3501567
347	0.3315793
350	0.3149419
353	0.298265
356	0.2824936
359	0.2670609
362	0.2519358
365	0.2367801
368	0.2220162
371	0.2069966
374	0.1923406
377	0.1793631
380	0.167243
383	0.156653
386	0.1460901
389	0.1362954
392	0.1281114
395	0.1204971
398	0.1143936
401	0.1088009
404	0.1035151
407	0.09836743
410	0.09353557
413	0.08915742
416	0.08468534
419	0.08130801
422	0.07806596
425	0.0757733
428	0.07285918
431	0.07046588
434	0.06838678
437	0.06622964
440	0.06438387
443	0.06157692
446	0.05907007
449	0.05653803
452	0.05471088
455	0.05315077
458	0.05198507
461	0.05117573
464	0.0500643
467	0.04894064
470	0.04773717
473	0.04647849
476	0.0453623
479	0.04375676
482	0.04214643
485	0.04115792
488	0.03981705
491	0.03838151
494	0.03718926
497	0.0363561
500	0.03536763
503	0.03438913
506	0.03344814
509	0.03243526
512	0.03159848
515	0.03067187
518	0.03002028
521	0.0294725
524	0.02859867
527	0.0279482
530	0.02766842
533	0.02748285
536	0.02707396
539	0.02673742
542	0.02621461
545	0.0257431
548	0.02521794
551	0.02526432
554	0.02544427
557	0.0246057
560	0.02456602
563	0.02437894
566	0.02406962
569	0.02403207
572	0.02371958
575	0.02397648
578	0.02388801
581	0.02376117
584	0.02386149
587	0.02352172
590	0.02306541
593	0.02296876
596	0.02330161
599	0.0232308
602	0.02348046
605	0.02285281
608	0.02230715
611	0.02234982
614	0.0223851
617	0.02262951
620	0.02237517
623	0.02206912
626	0.02181443
629	0.02168924
632	0.02169557
635	0.02115989
638	0.02147416
641	0.02148299
644	0.02143725
647	0.02133314
650	0.02076259
653	0.02023341
656	0.02043098
659	0.02083282
662	0.02111796
665	0.02093369
668	0.01995824
671	0.01969858
674	0.01987301
677	0.0202787
680	0.0195463
683	0.01876411
686	0.01828642
689	0.01814911
692	0.0183499
695	0.01827793
698	0.01699158
701	0.01633351
704	0.01673448
707	0.01746322
710	0.01759454
713	0.01604958
716	0.01449792
719	0.01298885
722	0.01278728
725	0.01414826
728	0.01570187
731	0.01721235
734	0.01818582
737	0.01813674
740	0.01728934
743	0.01620418
746	0.0152968
749	0.01460069
752	0.01513581
755	0.01508722
758	0.01398988
761	0.01316146
764	0.01293544
767	0.01298727
770	0.01356481
773	0.01284334
776	0.01242422
779	0.01250963
782	0.01299001
785	0.0106012
788	0.009817207
791	0.01066361
794	0.01118229
797	0.01087583
800	0.01016064
