Wavelength (nm)	Dilution Corrected Absorbance
230	3.090974
233	2.79543
236	2.555727
239	2.379592
242	2.288
245	2.246311
248	2.248398
251	2.279584
254	2.322104
257	2.374546
260	2.436861
263	2.51001
266	2.595204
269	2.67825
272	2.752688
275	2.798495
278	2.77941
281	2.730437
284	2.636921
287	2.484421
290	2.294576
293	2.089014
296	1.880267
299	1.673563
302	1.487817
305	1.333942
308	1.212591
311	1.110841
314	1.024842
317	0.9540035
320	0.8887331
323	0.8288808
326	0.7753403
329	0.7270742
332	0.6810128
335	0.6387917
338	0.6000812
341	0.5628375
344	0.5299487
347	0.4990132
350	0.4711541
353	0.4431807
356	0.4158605
359	0.3913933
362	0.3664908
365	0.3426513
368	0.3205193
371	0.2989977
374	0.2787713
377	0.2609004
380	0.2447812
383	0.2308343
386	0.2162633
389	0.2032915
392	0.1913915
395	0.179855
398	0.1704217
401	0.1620417
404	0.1537483
407	0.146701
410	0.1385006
413	0.1314946
416	0.1253454
419	0.1193935
422	0.1143105
425	0.1094747
428	0.1054314
431	0.1015761
434	0.09749985
437	0.09374364
440	0.0900771
443	0.08706815
446	0.08358227
449	0.08004322
452	0.07685922
455	0.07457548
458	0.07177974
461	0.07009946
464	0.06748133
467	0.06609288
470	0.06486939
473	0.0630031
476	0.06060751
479	0.05900949
482	0.05741723
485	0.05598105
488	0.0545724
491	0.05301064
494	0.05198915
497	0.0511396
500	0.04951116
503	0.0482092
506	0.04704876
509	0.0459207
512	0.04519841
515	0.04378802
518	0.04285561
521	0.02641593
524	0.04060029
527	0.03984614
530	0.03911039
533	0.0379972
536	0.03758779
539	0.03698913
542	0.03612779
545	0.0359169
548	0.03512404
551	0.0343194
554	0.03371422
557	0.03315611
560	0.03243174
563	0.03211861
566	0.03139629
569	0.03099175
572	0.03019743
575	0.02998902
578	0.02938835
581	0.02916849
584	0.02898994
587	0.02842337
590	0.02798096
593	0.02771983
596	0.02706545
599	0.02630339
602	0.02566478
605	0.02446646
608	0.02427944
611	0.02339551
614	0.02308769
617	0.02324636
620	0.02323784
623	0.02261937
626	0.02279785
629	0.02220628
632	0.02242426
635	0.02206043
638	0.02153791
641	0.02157591
644	0.02078167
647	0.01997061
650	0.01986894
653	0.02028091
656	0.01956919
659	0.01951826
662	0.01856622
665	0.01896736
668	0.01836908
671	0.01848179
674	0.0184113
677	0.01754675
680	0.01805393
683	0.01757411
686	0.01734077
689	0.01797781
692	0.01834484
695	0.01832462
698	0.01751995
701	0.01513369
704	0.01434078
707	0.01385008
710	0.01324998
713	0.01335721
716	0.01264151
719	0.01238006
722	0.01155896
725	0.01044511
728	0.008963731
731	0.006045447
734	0.003671084
737	0.001608206
740	0.000211963
743	0.0002590112
746	0.001308906
749	0.002982246
752	0.003561375
755	0.00613114
758	0.00726735
761	0.008642675
764	0.01026224
767	0.01159477
770	0.012536
773	0.01407161
776	0.01422557
779	0.01501081
782	0.01611558
785	0.01607188
788	0.01739382
791	0.0173491
794	0.01795397
797	0.01749186
800	0.02005741
