Wavelength (nm)	Dilution Corrected Absorbance
230	1.553076
233	1.415185
236	1.312286
239	1.239172
242	1.195307
245	1.158932
248	1.130427
251	1.103322
254	1.078179
257	1.048762
260	1.019699
263	0.991433
266	0.9644254
269	0.9392702
272	0.9189471
275	0.8869743
278	0.8482771
281	0.8291164
284	0.7962762
287	0.7650911
290	0.7324953
293	0.7002871
296	0.6682114
299	0.635664
302	0.6037253
305	0.5741432
308	0.548172
311	0.5241202
314	0.5013796
317	0.4812951
320	0.4611444
323	0.4418018
326	0.4238517
329	0.4070517
332	0.3909747
335	0.3756932
338	0.3611653
341	0.346917
344	0.3340165
347	0.3216423
350	0.3102944
353	0.2990404
356	0.2878943
359	0.2777947
362	0.2672882
365	0.2570439
368	0.2471729
371	0.2370681
374	0.2269184
377	0.2175034
380	0.2088514
383	0.2011769
386	0.1934874
389	0.1867053
392	0.1798708
395	0.1737078
398	0.1681066
401	0.1627715
404	0.1579824
407	0.1535227
410	0.1484345
413	0.1437817
416	0.1398341
419	0.135718
422	0.1320559
425	0.1284039
428	0.1250663
431	0.1215957
434	0.1179479
437	0.114647
440	0.1111607
443	0.1077985
446	0.1047625
449	0.1017666
452	0.0989954
455	0.0962182
458	0.09330154
461	0.0907425
464	0.08802087
467	0.08590255
470	0.0842877
473	0.08226109
476	0.08013907
479	0.07773618
482	0.07587111
485	0.07419814
488	0.07230193
491	0.07043751
494	0.06908814
497	0.06759989
500	0.06571913
503	0.06432794
506	0.06270936
509	0.0613697
512	0.06003646
515	0.05845226
518	0.05671999
521	0.04850328
524	0.05404194
527	0.0529356
530	0.05202276
533	0.05085668
536	0.04952387
539	0.04821659
542	0.04684274
545	0.04582337
548	0.0447406
551	0.04397211
554	0.04324577
557	0.04243845
560	0.04127041
563	0.04048458
566	0.03976161
569	0.04366271
572	0.03829809
575	0.03767909
578	0.03691925
581	0.03620725
584	0.03529129
587	0.03448454
590	0.03350441
593	0.03294937
596	0.03205735
599	0.03166728
602	0.03107179
605	0.03026763
608	0.02973452
611	0.02910384
614	0.02864533
617	0.02788844
620	0.02730106
623	0.02659005
626	0.02630438
629	0.02602865
632	0.02618413
635	0.0260925
638	0.02554322
641	0.02464676
644	0.02412226
647	0.0239329
650	0.02382458
653	0.02342224
656	0.02273421
659	0.022057
662	0.02160794
665	0.02131832
668	0.02124774
671	0.02079574
674	0.02032265
677	0.01973582
680	0.01942253
683	0.01918119
686	0.01896602
689	0.01880001
692	0.01871781
695	0.01870005
698	0.01755328
701	0.01556736
704	0.01417879
707	0.01340568
710	0.01331065
713	0.01346703
716	0.01363268
719	0.01336511
722	0.01237814
725	0.01083906
728	0.009346116
731	0.007698454
734	0.00635484
737	0.005079629
740	0.004247107
743	0.00432161
746	0.00479254
749	0.005403406
752	0.005948039
755	0.00668623
758	0.00701661
761	0.007327591
764	0.007877297
767	0.009092496
770	0.009698725
773	0.01047775
776	0.01074567
779	0.01149644
782	0.01158078
785	0.01195633
788	0.01177135
791	0.01126086
794	0.01112843
797	0.01048958
800	0.01145136
