Wavelength (nm)	Dilution Corrected Absorbance
230	2.080712
233	1.914843
236	1.78727
239	1.674418
242	1.597681
245	1.535874
248	1.492125
251	1.457315
254	1.429974
257	1.402025
260	1.376784
263	1.354437
266	1.333719
269	1.312456
272	1.288821
275	1.259572
278	1.222107
281	1.173481
284	1.114953
287	1.057063
290	0.9929664
293	0.9280059
296	0.8658849
299	0.8041971
302	0.746637
305	0.6978584
308	0.657767
311	0.623309
314	0.5929194
317	0.5666788
320	0.5408338
323	0.5161127
326	0.4929761
329	0.47064
332	0.4490864
335	0.4287182
338	0.4085964
341	0.389205
344	0.3716669
347	0.3548413
350	0.3399748
353	0.3250618
356	0.3113959
359	0.2979685
362	0.2846968
365	0.2717845
368	0.259137
371	0.2460525
374	0.2335
377	0.2218503
380	0.2112261
383	0.2013344
386	0.1916234
389	0.1825352
392	0.1747382
395	0.1672638
398	0.1611843
401	0.1555096
404	0.1499509
407	0.1444325
410	0.1395668
413	0.1350241
416	0.1307303
419	0.1268789
422	0.1232942
425	0.1199912
428	0.1166257
431	0.1133466
434	0.1102774
437	0.1073338
440	0.1044564
443	0.1015486
446	0.09862453
449	0.095993
452	0.09376086
455	0.09120966
458	0.08906444
461	0.08708252
464	0.08497914
467	0.082949
470	0.08082626
473	0.07876459
476	0.07702744
479	0.07485673
482	0.07310303
485	0.07169485
488	0.06995026
491	0.06815888
494	0.06662168
497	0.06517939
500	0.06357106
503	0.06210576
506	0.06045068
509	0.05890251
512	0.05729396
515	0.05583787
518	0.05437936
521	0.05300066
524	0.05170048
527	0.05001596
530	0.04895906
533	0.0478086
536	0.04666072
539	0.04576198
542	0.044828
545	0.04374622
548	0.04262673
551	0.04171991
554	0.04121738
557	0.04069107
560	0.04021579
563	0.0393097
566	0.03856644
569	0.03783173
572	0.03721967
575	0.03717605
578	0.03681407
581	0.03629499
584	0.03570661
587	0.03497142
590	0.03437347
593	0.03401142
596	0.03404175
599	0.0333916
602	0.03310372
605	0.03243503
608	0.03175153
611	0.03170814
614	0.03133932
617	0.03118562
620	0.03088799
623	0.03041785
626	0.03001215
629	0.02979633
632	0.02947442
635	0.02917757
638	0.02902288
641	0.02840351
644	0.02789341
647	0.02718273
650	0.0273678
653	0.02704583
656	0.02700068
659	0.02687464
662	0.02658276
665	0.02626891
668	0.0260038
671	0.02614282
674	0.02590809
677	0.02521845
680	0.02502482
683	0.02467657
686	0.02414095
689	0.02404053
692	0.02368932
695	0.02336863
698	0.02321097
701	0.0220598
704	0.02165807
707	0.02203599
710	0.02225222
713	0.02213429
716	0.0218896
719	0.02109611
722	0.02042402
725	0.02071141
728	0.02115947
731	0.02117128
734	0.02109889
737	0.02076973
740	0.02016904
743	0.01977942
746	0.01963468
749	0.01921425
752	0.01937386
755	0.01917101
758	0.01890254
761	0.01826579
764	0.01805189
767	0.0181435
770	0.01791115
773	0.0177407
776	0.01734747
779	0.01764919
782	0.0172305
785	0.01642667
788	0.01559301
791	0.01619316
794	0.01618126
797	0.01610608
800	0.01618431
