Wavelength (nm)	Dilution Corrected Absorbance
230	2.454404
233	2.20463
236	1.995133
239	1.808952
242	1.676765
245	1.56387
248	1.476723
251	1.402322
254	1.344981
257	1.289184
260	1.24176
263	1.199114
266	1.163177
269	1.135052
272	1.107711
275	1.080286
278	1.027333
281	1.000506
284	0.9385472
287	0.8745136
290	0.8059972
293	0.7449001
296	0.6926894
299	0.6459858
302	0.6052316
305	0.5701781
308	0.5394686
311	0.5114976
314	0.4845812
317	0.4597371
320	0.4342637
323	0.4086276
326	0.3849278
329	0.3628166
332	0.3418341
335	0.323402
338	0.306658
341	0.2906385
344	0.2765058
347	0.2638663
350	0.2528508
353	0.2423932
356	0.23273
359	0.2241914
362	0.216096
365	0.2083153
368	0.2011943
371	0.1936103
374	0.1862247
377	0.1790915
380	0.1722825
383	0.1658579
386	0.1589762
389	0.1529856
392	0.1472005
395	0.1417286
398	0.137038
401	0.1330506
404	0.1285367
407	0.125121
410	0.1206434
413	0.1169847
416	0.1139614
419	0.1108351
422	0.1078325
425	0.1065291
428	0.1046786
431	0.1024159
434	0.1000397
437	0.09820073
440	0.09596384
443	0.09394038
446	0.0916892
449	0.08906009
452	0.08695169
455	0.08529668
458	0.08349953
461	0.08225909
464	0.08094968
467	0.08034468
470	0.0798251
473	0.07853774
476	0.07709604
479	0.07586844
482	0.07446111
485	0.07347011
488	0.07253775
491	0.07093801
494	0.0702706
497	0.06925971
500	0.06768078
503	0.06672101
506	0.06551686
509	0.06434013
512	0.06374655
515	0.06285356
518	0.06162827
521	0.0487896
524	0.06004071
527	0.05940825
530	0.0584832
533	0.05740399
536	0.0564672
539	0.05564123
542	0.05446127
545	0.0542623
548	0.05320384
551	0.05222664
554	0.05148186
557	0.05101797
560	0.05025755
563	0.05069822
566	0.05018289
569	0.0501666
572	0.04955249
575	0.04930428
578	0.04869477
581	0.04818141
584	0.04773488
587	0.04710427
590	0.04652464
593	0.04585459
596	0.04510522
599	0.0445698
602	0.04408417
605	0.04269276
608	0.04233897
611	0.04165818
614	0.04147637
617	0.0412852
620	0.04100644
623	0.040266
626	0.04015156
629	0.03937855
632	0.03912108
635	0.03834013
638	0.03777727
641	0.03725051
644	0.03655498
647	0.03609894
650	0.03593173
653	0.03570479
656	0.03484467
659	0.03490987
662	0.03443612
665	0.03430237
668	0.0336558
671	0.03340396
674	0.03326641
677	0.03253871
680	0.03257632
683	0.03243635
686	0.03231026
689	0.03242461
692	0.03227443
695	0.03216538
698	0.03122351
701	0.02998933
704	0.03007488
707	0.02978573
710	0.02956936
713	0.02968904
716	0.02932887
719	0.02876559
722	0.02823658
725	0.02761893
728	0.02728892
731	0.02645195
734	0.02573022
737	0.02512493
740	0.02500686
743	0.02469524
746	0.02483206
749	0.02518487
752	0.02468
755	0.02541687
758	0.02543346
761	0.02622943
764	0.02671754
767	0.02763052
770	0.02755324
773	0.02826565
776	0.02790106
779	0.02762201
782	0.0278248
785	0.02727195
788	0.02708214
791	0.02734845
794	0.02692537
797	0.02627573
800	0.02924928
