Wavelength (nm)	Dilution Corrected Absorbance
230	2.25869
233	2.009232
236	1.812545
239	1.618435
242	1.485711
245	1.378412
248	1.303942
251	1.250165
254	1.216888
257	1.194438
260	1.18228
263	1.177742
266	1.178099
269	1.181154
272	1.177546
275	1.167038
278	1.141161
281	1.072983
284	1.028532
287	0.951074
290	0.8684695
293	0.7890324
296	0.7169462
299	0.6500553
302	0.5901467
305	0.5405171
308	0.5018742
311	0.4689027
314	0.4397858
317	0.4139155
320	0.3879907
323	0.3625483
326	0.3380329
329	0.3159918
332	0.2943809
335	0.275198
338	0.2569884
341	0.2402246
344	0.2255039
347	0.2120446
350	0.200418
353	0.1894574
356	0.1790591
359	0.1703772
362	0.1613705
365	0.1529791
368	0.1440581
371	0.1357733
374	0.1275928
377	0.1197856
380	0.112984
383	0.1072369
386	0.1011808
389	0.09608592
392	0.0915614
395	0.08778791
398	0.08444982
401	0.08150947
404	0.07873373
407	0.07582521
410	0.07364463
413	0.07135317
416	0.06932184
419	0.06753511
422	0.06562856
425	0.06495452
428	0.06376784
431	0.06304856
434	0.06208474
437	0.06078484
440	0.05983496
443	0.05806468
446	0.05667187
449	0.0551901
452	0.05415671
455	0.05312121
458	0.0523378
461	0.05165706
464	0.05031169
467	0.0495116
470	0.04847032
473	0.04756028
476	0.04636677
479	0.04501068
482	0.04406734
485	0.0433376
488	0.0425521
491	0.04144981
494	0.04078054
497	0.03975729
500	0.03878537
503	0.03772909
506	0.036932
509	0.03596893
512	0.03482939
515	0.03425595
518	0.03339055
521	0.03245726
524	0.03201838
527	0.03146443
530	0.03058633
533	0.03010048
536	0.02941804
539	0.02887392
542	0.028593
545	0.02876501
548	0.02817408
551	0.02794066
554	0.02796793
557	0.02774528
560	0.02697625
563	0.02686841
566	0.0265459
569	0.0266107
572	0.02655957
575	0.02599355
578	0.02576474
581	0.02570806
584	0.02519694
587	0.0251779
590	0.02484191
593	0.02488021
596	0.02436776
599	0.023825
602	0.02389121
605	0.02363485
608	0.02333321
611	0.0235428
614	0.02302716
617	0.02295217
620	0.023066
623	0.02312979
626	0.02294205
629	0.02253646
632	0.02265357
635	0.02234145
638	0.02207757
641	0.02216852
644	0.02215242
647	0.02150795
650	0.021463
653	0.02077921
656	0.02095937
659	0.02057191
662	0.02043017
665	0.02045738
668	0.02058118
671	0.02042593
674	0.02055065
677	0.02082401
680	0.02123168
683	0.02065312
686	0.02018953
689	0.02039969
692	0.01938272
695	0.01924682
698	0.01928647
701	0.01927096
704	0.01964477
707	0.0199273
710	0.01915923
713	0.01737164
716	0.01552247
719	0.01447985
722	0.01433525
725	0.01519825
728	0.01575823
731	0.01579281
734	0.01538702
737	0.01472605
740	0.01308185
743	0.01265498
746	0.0126566
749	0.01309944
752	0.0135076
755	0.01439237
758	0.01482738
761	0.01531006
764	0.01574855
767	0.01611057
770	0.01702261
773	0.01723333
776	0.01859764
779	0.01911891
782	0.01939183
785	0.02008879
788	0.01981308
791	0.01998714
794	0.02145893
797	0.01989698
800	0.01983032
