Wavelength (nm)	Dilution Corrected Absorbance
230	3.306985
233	2.888413
236	2.548627
239	2.22204
242	1.994009
245	1.811207
248	1.684452
251	1.593552
254	1.542257
257	1.507926
260	1.492162
263	1.492003
266	1.501932
269	1.516041
272	1.522236
275	1.516704
278	1.489125
281	1.399329
284	1.344392
287	1.238624
290	1.12683
293	1.024386
296	0.9382746
299	0.8652366
302	0.8033269
305	0.7513423
308	0.7089118
311	0.6685848
314	0.6284559
317	0.590328
320	0.5497024
323	0.5091747
326	0.4706993
329	0.4352345
332	0.4016031
335	0.3712475
338	0.3427362
341	0.3164895
344	0.2932038
347	0.2725205
350	0.254481
353	0.2379688
356	0.2228899
359	0.2100517
362	0.1975227
365	0.1863764
368	0.1751415
371	0.1650994
374	0.1546468
377	0.1451289
380	0.1367108
383	0.1304086
386	0.1234112
389	0.1174692
392	0.1118317
395	0.107327
398	0.1031435
401	0.09993554
404	0.09623993
407	0.09253092
410	0.0894217
413	0.08612917
416	0.08339088
419	0.08162315
422	0.07939041
425	0.07787002
428	0.07663513
431	0.07503876
434	0.0737537
437	0.07185443
440	0.07085916
443	0.0680869
446	0.06655375
449	0.06502431
452	0.06371109
455	0.06199247
458	0.06043674
461	0.05914549
464	0.05742693
467	0.05657277
470	0.05539162
473	0.05385308
476	0.05200425
479	0.05013368
482	0.04899622
485	0.04754211
488	0.04692605
491	0.04538058
494	0.04451696
497	0.04374922
500	0.04211311
503	0.04066466
506	0.03984279
509	0.03839882
512	0.03733857
515	0.03619445
518	0.03483243
521	0.03389022
524	0.03256638
527	0.03177487
530	0.03073314
533	0.02995634
536	0.02916609
539	0.02789072
542	0.02789231
545	0.02780106
548	0.02699359
551	0.02653195
554	0.02653691
557	0.0263806
560	0.02482552
563	0.02461517
566	0.02389422
569	0.02463305
572	0.0244071
575	0.02390971
578	0.02364057
581	0.0237342
584	0.02329433
587	0.02319162
590	0.02318153
593	0.02285189
596	0.02247384
599	0.02154185
602	0.02156367
605	0.02074188
608	0.0208863
611	0.02105764
614	0.02064927
617	0.01990714
620	0.01965858
623	0.01905327
626	0.0188587
629	0.0178504
632	0.01808312
635	0.0177518
638	0.01743762
641	0.01766284
644	0.01741724
647	0.01671204
650	0.01666036
653	0.01626503
656	0.01683487
659	0.01565552
662	0.01609225
665	0.01599205
668	0.01639925
671	0.01642984
674	0.01607092
677	0.01631229
680	0.01626446
683	0.01549858
686	0.01556086
689	0.01569994
692	0.01481696
695	0.01419572
698	0.01492131
701	0.01445636
704	0.01256647
707	0.01382719
710	0.0133376
713	0.01114273
716	0.009696801
719	0.009640876
722	0.01013827
725	0.01074265
728	0.01182211
731	0.0121689
734	0.01251761
737	0.01222984
740	0.01127874
743	0.01086753
746	0.0107504
749	0.01020141
752	0.009978592
755	0.0112417
758	0.01061231
761	0.01121376
764	0.01119389
767	0.01091621
770	0.01204624
773	0.01216956
776	0.01309445
779	0.01287817
782	0.01286607
785	0.01315593
788	0.0116206
791	0.01065127
794	0.01126174
797	0.008863785
800	0.01025796
