Wavelength (nm)	Dilution Corrected Absorbance
230	3.133302
233	2.975268
236	2.851839
239	2.742328
242	2.64869
245	2.5578
248	2.473795
251	2.38681
254	2.302673
257	2.207347
260	2.118848
263	2.038568
266	1.968608
269	1.906113
272	1.845885
275	1.785393
278	1.719825
281	1.648906
284	1.5582
287	1.506985
290	1.436025
293	1.372827
296	1.316427
299	1.263945
302	1.217464
305	1.17587
308	1.139921
311	1.106575
314	1.073999
317	1.044
320	1.014605
323	0.9848
326	0.9560043
329	0.9285832
332	0.9014565
335	0.8753681
338	0.8493078
341	0.8228404
344	0.7971167
347	0.7706937
350	0.7437959
353	0.7155519
356	0.6859093
359	0.6572841
362	0.6263775
365	0.5958392
368	0.5658943
371	0.5357614
374	0.5063729
377	0.4799632
380	0.4558073
383	0.4339729
386	0.412923
389	0.3933438
392	0.3758299
395	0.3587027
398	0.3444831
401	0.3299598
404	0.3160129
407	0.3016208
410	0.2879063
413	0.2748324
416	0.2619671
419	0.2505691
422	0.2388001
425	0.227242
428	0.2162182
431	0.2055466
434	0.195074
437	0.1854805
440	0.1768687
443	0.167975
446	0.1597951
449	0.1523909
452	0.1461616
455	0.140381
458	0.1351056
461	0.1304686
464	0.1255443
467	0.1214508
470	0.1169468
473	0.113423
476	0.1101207
479	0.1056417
482	0.1021166
485	0.09927481
488	0.09644939
491	0.09366872
494	0.09101925
497	0.08864025
500	0.08581585
503	0.08330367
506	0.08141885
509	0.07905415
512	0.07700524
515	0.07488059
518	0.0727482
521	0.07051594
524	0.06824837
527	0.06661251
530	0.06489464
533	0.06304182
536	0.06135091
539	0.05966872
542	0.05861006
545	0.05717678
548	0.05584905
551	0.05446689
554	0.05326185
557	0.05186846
560	0.0508585
563	0.04988552
566	0.04873776
569	0.04821763
572	0.04700194
575	0.0458994
578	0.04499454
581	0.04422938
584	0.04323447
587	0.04273538
590	0.04152049
593	0.04118239
596	0.04061004
599	0.03991094
602	0.03917087
605	0.03864146
608	0.03814765
611	0.03755172
614	0.03689526
617	0.0364391
620	0.03585511
623	0.0354037
626	0.03477339
629	0.03436614
632	0.03344743
635	0.03275083
638	0.03241458
641	0.03209655
644	0.03101974
647	0.03062662
650	0.0299722
653	0.02954058
656	0.0292166
659	0.02858123
662	0.02808637
665	0.02762043
668	0.02758268
671	0.02716047
674	0.02713279
677	0.0268273
680	0.02638316
683	0.02621774
686	0.02576362
689	0.02539682
692	0.02442158
695	0.0236111
698	0.02358229
701	0.02461311
704	0.02484164
707	0.02506851
710	0.02378765
713	0.02206486
716	0.01985237
719	0.01861908
722	0.01848346
725	0.01981441
728	0.02203874
731	0.02363809
734	0.02354697
737	0.02370688
740	0.0234599
743	0.02233181
746	0.02207763
749	0.0215902
752	0.02117001
755	0.02075768
758	0.02027935
761	0.01942304
764	0.01940495
767	0.01908507
770	0.01924479
773	0.01933395
776	0.01941324
779	0.01925533
782	0.01983042
785	0.01962371
788	0.01849942
791	0.01860122
794	0.01891099
797	0.01964922
800	0.01807956
