Wavelength (nm)	Dilution Corrected Absorbance
230	3.554784
233	3.295293
236	3.080468
239	2.873595
242	2.716891
245	2.571299
248	2.455495
251	2.352238
254	2.272279
257	2.198955
260	2.134965
263	2.078847
266	2.027181
269	1.983416
272	1.943215
275	1.906313
278	1.859823
281	1.801045
284	1.730477
287	1.657685
290	1.577078
293	1.499635
296	1.428045
299	1.360724
302	1.30063
305	1.248395
308	1.204102
311	1.163141
314	1.125634
317	1.092708
320	1.061072
323	1.02986
326	1.001205
329	0.9733782
332	0.9457789
335	0.919044
338	0.8922913
341	0.8648325
344	0.8384318
347	0.8122885
350	0.7875643
353	0.7618882
356	0.7373559
359	0.7135757
362	0.6889543
365	0.664425
368	0.6402722
371	0.616387
374	0.593402
377	0.572914
380	0.5541191
383	0.5371044
386	0.5208724
389	0.5057692
392	0.4926875
395	0.4799593
398	0.469323
401	0.4589847
404	0.4488246
407	0.4385874
410	0.4281174
413	0.4179684
416	0.4073694
419	0.3988207
422	0.3902663
425	0.3836046
428	0.3755373
431	0.3687756
434	0.3632179
437	0.3574206
440	0.3502664
443	0.3419046
446	0.3318816
449	0.3225552
452	0.3164974
455	0.3111259
458	0.3076523
461	0.3041909
464	0.3008129
467	0.2961829
470	0.2913646
473	0.2857716
476	0.2814423
479	0.2757065
482	0.2694609
485	0.2646179
488	0.2591223
491	0.253993
494	0.2497124
497	0.2442192
500	0.2389205
503	0.233979
506	0.2298633
509	0.2245985
512	0.220204
515	0.2155993
518	0.2106439
521	0.2062911
524	0.2021429
527	0.197754
530	0.1936336
533	0.1903889
536	0.1861198
539	0.182879
542	0.180218
545	0.1770818
548	0.174258
551	0.1714166
554	0.1688936
557	0.1667571
560	0.1648287
563	0.1623793
566	0.1601841
569	0.1581575
572	0.156615
575	0.1554208
578	0.1536408
581	0.1516799
584	0.1500703
587	0.1486822
590	0.1472135
593	0.1460011
596	0.1444289
599	0.1432696
602	0.1418827
605	0.1407639
608	0.1396848
611	0.1387838
614	0.1375311
617	0.1357124
620	0.1345781
623	0.1338354
626	0.1329694
629	0.131824
632	0.1303214
635	0.1291857
638	0.1287621
641	0.1281587
644	0.1272148
647	0.1247542
650	0.1239231
653	0.1233401
656	0.1220859
659	0.1215177
662	0.1198814
665	0.1189765
668	0.1177974
671	0.1167239
674	0.1161373
677	0.1149128
680	0.1141035
683	0.112023
686	0.1112712
689	0.1096226
692	0.1085444
695	0.1058266
698	0.1030224
701	0.1030192
704	0.1055811
707	0.1088486
710	0.1067363
713	0.09998148
716	0.09216032
719	0.08702747
722	0.08619432
725	0.09162398
728	0.09951428
731	0.1061853
734	0.1081421
737	0.1083809
740	0.1055063
743	0.1020168
746	0.1000018
749	0.09843907
752	0.09698493
755	0.09554626
758	0.09428211
761	0.09291852
764	0.09170918
767	0.09121861
770	0.09000149
773	0.09093981
776	0.09063894
779	0.08758013
782	0.08568476
785	0.08658093
788	0.08820785
791	0.08758403
794	0.08503918
797	0.08436159
800	0.08433747
