Wavelength (nm)	Dilution Corrected Absorbance
230	1.616536
233	1.479192
236	1.386118
239	1.32053
242	1.289498
245	1.278433
248	1.281625
251	1.291102
254	1.301304
257	1.308615
260	1.313656
263	1.316916
266	1.319172
269	1.319274
272	1.314877
275	1.301147
278	1.277934
281	1.238299
284	1.184464
287	1.110463
290	1.059676
293	0.9885877
296	0.9161032
299	0.8425645
302	0.7736297
305	0.7152139
308	0.6669419
311	0.6249044
314	0.5882841
317	0.5575779
320	0.529176
323	0.5031503
326	0.4799935
329	0.4579655
332	0.4370815
335	0.4172226
338	0.3979373
341	0.3794606
344	0.3628487
347	0.3471972
350	0.3331559
353	0.3189127
356	0.3052686
359	0.2917896
362	0.2779588
365	0.2637541
368	0.248969
371	0.2333558
374	0.217473
377	0.2028517
380	0.1893905
383	0.177124
386	0.1656385
389	0.1547465
392	0.145785
395	0.1371542
398	0.1307121
401	0.124331
404	0.1188344
407	0.1130238
410	0.1080319
413	0.10329
416	0.09874246
419	0.09518455
422	0.09161779
425	0.08869154
428	0.08538762
431	0.08237527
434	0.07968411
437	0.07733848
440	0.07521379
443	0.07246668
446	0.07004405
449	0.06759604
452	0.06581144
455	0.06369216
458	0.06241902
461	0.0610495
464	0.05953538
467	0.05810842
470	0.05636529
473	0.0547176
476	0.05328643
479	0.05182034
482	0.05017156
485	0.04903423
488	0.04757794
491	0.04614482
494	0.04478081
497	0.04368865
500	0.04264536
503	0.04143733
506	0.04038437
509	0.03921686
512	0.03824938
515	0.03713248
518	0.03632064
521	0.03539732
524	0.03461123
527	0.03361102
530	0.03302909
533	0.03241596
536	0.03193507
539	0.03142512
542	0.03097235
545	0.03053032
548	0.02999113
551	0.02973676
554	0.02959959
557	0.02913818
560	0.02896848
563	0.02874098
566	0.02839098
569	0.02808957
572	0.02756219
575	0.02764054
578	0.02737437
581	0.027393
584	0.0271034
587	0.02681205
590	0.02655026
593	0.02638549
596	0.02644247
599	0.02624031
602	0.0264321
605	0.02606751
608	0.02559222
611	0.02549471
614	0.02508643
617	0.02518524
620	0.02526284
623	0.02518779
626	0.02507059
629	0.02455603
632	0.02425616
635	0.0242723
638	0.0243072
641	0.02471469
644	0.02419029
647	0.02373773
650	0.02334196
653	0.02292957
656	0.02324579
659	0.02359899
662	0.02383466
665	0.02343253
668	0.02270559
671	0.02261788
674	0.02273568
677	0.02249225
680	0.02294646
683	0.02239779
686	0.02160426
689	0.02127406
692	0.02093565
695	0.02100883
698	0.02109744
701	0.02049015
704	0.01999399
707	0.02021916
710	0.02031046
713	0.02013412
716	0.01926974
719	0.01789529
722	0.01717612
725	0.01792519
728	0.01876996
731	0.01981777
734	0.0201958
737	0.02021001
740	0.01948172
743	0.01838958
746	0.01796237
749	0.01757307
752	0.01793809
755	0.01855945
758	0.01815169
761	0.01722389
764	0.01673515
767	0.01701947
770	0.0174735
773	0.01809284
776	0.01809874
779	0.01794428
782	0.01609577
785	0.01492463
788	0.01524292
791	0.01744859
794	0.0170352
797	0.01609585
800	0.01626712
