Wavelength (nm)	Dilution Corrected Absorbance
230	6.304887
233	5.626697
236	5.044775
239	4.456076
242	4.033317
245	3.675118
248	3.419361
251	3.222402
254	3.092481
257	2.986069
260	2.910817
263	2.852563
266	2.80923
269	2.781194
272	2.75639
275	2.723842
278	2.666526
281	2.565877
284	2.415537
287	2.232877
290	2.037185
293	1.859217
296	1.706134
299	1.578794
302	1.473378
305	1.388633
308	1.318597
311	1.257707
314	1.201933
317	1.153455
320	1.104348
323	1.052913
326	1.001931
329	0.950558
332	0.8984446
335	0.8495191
338	0.800588
341	0.7525294
344	0.708759
347	0.6683297
350	0.6324208
353	0.5960362
356	0.5643048
359	0.5347956
362	0.5071031
365	0.4798378
368	0.4542628
371	0.4306083
374	0.4069494
377	0.3859821
380	0.3671526
383	0.3505009
386	0.3343239
389	0.320243
392	0.3070072
395	0.2949836
398	0.2842703
401	0.2738856
404	0.2645662
407	0.2548236
410	0.2468394
413	0.2387443
416	0.2314947
419	0.2251068
422	0.2199247
425	0.2085324
428	0.2030272
431	0.1979354
434	0.1919894
437	0.1884017
440	0.1842897
443	0.1799061
446	0.1764314
449	0.172139
452	0.1666271
455	0.1626778
458	0.157945
461	0.1542506
464	0.1502918
467	0.1464215
470	0.1430485
473	0.1396175
476	0.1384109
479	0.1347454
482	0.1310658
485	0.1291515
488	0.1260793
491	0.1237794
494	0.1201093
497	0.1168106
500	0.1139938
503	0.111231
506	0.1073258
509	0.1045947
512	0.1006433
515	0.09714618
518	0.09328288
521	0.08939764
524	0.08671299
527	0.08316465
530	0.07987056
533	0.0770604
536	0.07337121
539	0.07107067
542	0.06855172
545	0.06582662
548	0.06292485
551	0.06154908
554	0.05931222
557	0.05744454
560	0.05670017
563	0.05482443
566	0.05278332
569	0.05189085
572	0.05015718
575	0.04898778
578	0.0473401
581	0.04605732
584	0.04426458
587	0.04295516
590	0.04086629
593	0.04058601
596	0.03932762
599	0.03800372
602	0.03584519
605	0.03568615
608	0.03446677
611	0.03415049
614	0.03390079
617	0.03266767
620	0.03256901
623	0.03185018
626	0.03101101
629	0.03052579
632	0.02971993
635	0.02901093
638	0.02759976
641	0.02680608
644	0.02645366
647	0.02438368
650	0.02370731
653	0.02199925
656	0.02091776
659	0.01927625
662	0.01809136
665	0.01798853
668	0.01677659
671	0.01589492
674	0.01487973
677	0.0147793
680	0.01279753
683	0.01242558
686	0.01084994
689	0.01032066
692	0.008687473
695	0.008293884
698	0.008895256
701	0.005379619
704	0.005200162
707	0.003837569
710	0.003466183
713	0.0004287802
716	-0.000441688
719	-0.00120665
722	-0.002321334
725	-0.004731219
728	-0.00896166
731	-0.01283675
734	-0.01700568
737	-0.02114356
740	-0.02369522
743	-0.02433099
746	-0.02199156
749	-0.02041444
752	-0.01981814
755	-0.01758925
758	-0.01631999
761	-0.015615
764	-0.01432951
767	-0.01121148
770	-0.008906726
773	-0.009279993
776	-0.00403161
779	-0.003521548
782	-0.001111657
785	0.002792698
788	0.001452198
791	0.0001879292
794	0.003152952
797	0.0003653518
800	-0.002630784
