Wavelength (nm)	Dilution Corrected Absorbance
230	0.006465893
233	0.004890905
236	0.003868302
239	0.003201081
242	0.002775053
245	0.002420771
248	0.002127025
251	0.001923911
254	0.001763952
257	0.001617204
260	0.001501936
263	0.001407273
266	0.001282304
269	0.001187178
272	0.001065238
275	0.0009576961
278	0.0007859191
281	0.0006964992
284	0.0005711758
287	0.0004881557
290	0.0004056569
293	0.0003588692
296	0.0003172164
299	0.0002990993
302	0.0002675831
305	0.0002301738
308	0.0001666042
311	0.0001281469
314	7.72571e-05
317	3.165124e-05
320	-7.758018e-06
323	-4.830127e-05
326	-9.184689e-05
329	-0.0001331318
332	-0.0001869314
335	-0.0002285688
338	-0.000269177
341	-0.0003111921
344	-0.0003469533
347	-0.0003828257
350	-0.000415479
353	-0.0004574501
356	-0.0004988303
359	-0.0005375683
362	-0.000565397
365	-0.0006002232
368	-0.0006096778
371	-0.0006251068
374	-0.000612907
377	-0.0006151548
380	-0.0006105133
383	-0.0006076381
386	-0.0005909076
389	-0.0005843957
392	-0.0006034073
395	-0.0006275377
398	-0.000660806
401	-0.000702072
404	-0.0007238449
407	-0.0007335719
410	-0.0007446606
413	-0.0007347732
416	-0.0007223019
419	-0.0007263954
422	-0.0007240136
425	-0.000709938
428	-0.0007280074
431	-0.0008139638
434	-0.0008767424
437	-0.0009372097
440	-0.000962053
443	-0.0009401454
446	-0.0008982635
449	-0.0008549797
452	-0.000861419
455	-0.0008998339
458	-0.0009337469
461	-0.0009344628
464	-0.0009866488
467	-0.001020066
470	-0.001027122
473	-0.001024913
476	-0.001013048
479	-0.001026479
482	-0.001029174
485	-0.001029921
488	-0.001026513
491	-0.001023287
494	-0.001027563
497	-0.001035259
500	-0.001028732
503	-0.001021187
506	-0.0009925917
509	-0.0009638964
512	-0.001022564
515	-0.001022403
518	-0.001020933
521	-0.001025606
524	-0.001015914
527	-0.001029364
530	-0.001024155
533	-0.00104108
536	-0.001063212
539	-0.001075659
542	-0.001087356
545	-0.001086257
548	-0.001096181
551	-0.001094773
554	-0.00110219
557	-0.001101527
560	-0.001096887
563	-0.001122069
566	-0.001122282
569	-0.001138098
572	-0.001159734
575	-0.001146402
578	-0.001148961
581	-0.001166213
584	-0.001181042
587	-0.001195419
590	-0.001189424
593	-0.001215102
596	-0.001220054
599	-0.001223617
602	-0.001218642
605	-0.001226505
608	-0.001223793
611	-0.00122229
614	-0.001179738
617	-0.001176404
620	-0.001153396
623	-0.001176145
626	-0.001170713
629	-0.001187579
632	-0.001207598
635	-0.001196997
638	-0.001195755
641	-0.001212412
644	-0.001204893
647	-0.001208482
650	-0.001216152
653	-0.001236541
656	-0.001254362
659	-0.001256874
662	-0.001247825
665	-0.001231754
668	-0.001242829
671	-0.001235783
674	-0.001260665
677	-0.001254293
680	-0.001267211
683	-0.001263834
686	-0.001286085
689	-0.001303503
692	-0.00129689
695	-0.001300114
698	-0.001298571
701	-0.001365684
704	-0.001467813
707	-0.001546688
710	-0.001579172
713	-0.001529704
716	-0.001466221
719	-0.001394011
722	-0.001412839
725	-0.001519089
728	-0.001637048
731	-0.001751005
734	-0.001866193
737	-0.001964572
740	-0.001989063
743	-0.00195369
746	-0.001910008
749	-0.00186976
752	-0.001829604
755	-0.001789879
758	-0.001720452
761	-0.001692238
764	-0.001663117
767	-0.001630189
770	-0.001505601
773	-0.001497656
776	-0.001432973
779	-0.001354853
782	-0.001347853
785	-0.00130421
788	-0.001310947
791	-0.001290069
794	-0.001322102
797	-0.00116986
800	-0.001222847
