Wavelength (nm)	Dilution Corrected Absorbance
230	1.388446
233	1.275525
236	1.19423
239	1.130329
242	1.095354
245	1.074485
248	1.06662
251	1.06242
254	1.059241
257	1.053564
260	1.047489
263	1.043862
266	1.043114
269	1.044517
272	1.045532
275	1.040027
278	1.027637
281	1.000747
284	0.9601572
287	0.9001712
290	0.8575391
293	0.7982493
296	0.7384288
299	0.6785104
302	0.623424
305	0.5780102
308	0.5414915
311	0.5103715
314	0.483601
317	0.4611043
320	0.4397432
323	0.4197486
326	0.401691
329	0.3837659
332	0.3662224
335	0.3490549
338	0.3320523
341	0.3157237
344	0.3013218
347	0.2878707
350	0.2759
353	0.2640109
356	0.2526556
359	0.241157
362	0.229256
365	0.2163481
368	0.2028923
371	0.1877899
374	0.1726098
377	0.1579519
380	0.144641
383	0.1328455
386	0.1218891
389	0.1121739
392	0.1042923
395	0.09739606
398	0.09190263
401	0.08716676
404	0.082585
407	0.07824753
410	0.07447702
413	0.07086265
416	0.06706187
419	0.06455897
422	0.06202225
425	0.06019594
428	0.05789027
431	0.05597854
434	0.05447822
437	0.05302819
440	0.05160272
443	0.04941888
446	0.0474518
449	0.04548437
452	0.04412793
455	0.04289417
458	0.04222091
461	0.04152406
464	0.04077133
467	0.03982743
470	0.03886009
473	0.03763218
476	0.03676134
479	0.03552581
482	0.03427912
485	0.03340903
488	0.03229464
491	0.03122208
494	0.03032901
497	0.02975364
500	0.02892536
503	0.02813234
506	0.02725813
509	0.02651192
512	0.02594944
515	0.02527427
518	0.02477178
521	0.02427321
524	0.02371214
527	0.02305731
530	0.02280572
533	0.02244596
536	0.02211001
539	0.02184315
542	0.02153174
545	0.0210956
548	0.02090847
551	0.02082043
554	0.02088546
557	0.02071947
560	0.02055524
563	0.02042082
566	0.02027013
569	0.02015046
572	0.01993428
575	0.02006683
578	0.02015012
581	0.02027327
584	0.02009968
587	0.01983826
590	0.01973928
593	0.01964234
596	0.01980811
599	0.01966796
602	0.0198438
605	0.01962925
608	0.01958104
611	0.01965547
614	0.01940896
617	0.01940652
620	0.01929973
623	0.01914346
626	0.0192815
629	0.01918057
632	0.01892914
635	0.0190274
638	0.01905465
641	0.01887325
644	0.01880175
647	0.01853638
650	0.01833115
653	0.01810001
656	0.01839457
659	0.01880773
662	0.01864371
665	0.01828961
668	0.01754929
671	0.01760495
674	0.01785693
677	0.01766453
680	0.01774796
683	0.01755424
686	0.01710071
689	0.01646576
692	0.01599652
695	0.01594448
698	0.01550095
701	0.01482893
704	0.01566176
707	0.01609007
710	0.01586462
713	0.01477082
716	0.01320421
719	0.01178732
722	0.01179684
725	0.01291489
728	0.01448609
731	0.01575153
734	0.0163498
737	0.01577148
740	0.01499144
743	0.01421741
746	0.0135172
749	0.01318578
752	0.0133591
755	0.01337764
758	0.01317027
761	0.01265722
764	0.01206538
767	0.01227135
770	0.01235373
773	0.01249684
776	0.01270836
779	0.01258405
782	0.01128156
785	0.009896083
788	0.009816427
791	0.01071088
794	0.01126993
797	0.01131696
800	0.0111555
