Wavelength (nm)	Dilution Corrected Absorbance
230	4.361739
233	4.096556
236	3.874592
239	3.666582
242	3.494094
245	3.324828
248	3.173973
251	3.021709
254	2.881927
257	2.734782
260	2.608393
263	2.503224
266	2.41505
269	2.340898
272	2.263972
275	2.183689
278	2.091867
281	1.98943
284	1.858496
287	1.784674
290	1.686051
293	1.594358
296	1.512135
299	1.435154
302	1.36677
305	1.309548
308	1.263925
311	1.223833
314	1.18812
317	1.157315
320	1.127969
323	1.099495
326	1.071861
329	1.044046
332	1.014472
335	0.9843745
338	0.9524132
341	0.9199743
344	0.8870591
347	0.8537823
350	0.8210061
353	0.7866694
356	0.7522159
359	0.7197456
362	0.6859252
365	0.6522259
368	0.6205757
371	0.5897452
374	0.559336
377	0.5323456
380	0.5075135
383	0.4855567
386	0.463996
389	0.4431788
392	0.4246884
395	0.4069605
398	0.3916429
401	0.3760492
404	0.3607893
407	0.3450439
410	0.3311651
413	0.3163262
416	0.3014147
419	0.288331
422	0.275032
425	0.2625294
428	0.2504896
431	0.2378757
434	0.2250135
437	0.2127535
440	0.2012245
443	0.1894052
446	0.1793943
449	0.1679607
452	0.1588655
455	0.1502684
458	0.1424336
461	0.1356721
464	0.1288098
467	0.1236919
470	0.1189392
473	0.1141172
476	0.1091415
479	0.1046028
482	0.1010044
485	0.09711519
488	0.09333693
491	0.09015815
494	0.08751028
497	0.08488552
500	0.08151267
503	0.07881954
506	0.07645709
509	0.07417181
512	0.07043629
515	0.06817312
518	0.0658162
521	0.06324476
524	0.06040089
527	0.05816115
530	0.05609418
533	0.05391976
536	0.05199067
539	0.04994601
542	0.04805021
545	0.04622107
548	0.04450728
551	0.04350169
554	0.04174639
557	0.04026503
560	0.03872268
563	0.03762256
566	0.03585653
569	0.03446988
572	0.03338607
575	0.03256896
578	0.03151461
581	0.03020663
584	0.02916664
587	0.02825685
590	0.02719008
593	0.0262864
596	0.02533938
599	0.0245274
602	0.02373702
605	0.02309999
608	0.02218815
611	0.02169938
614	0.02056771
617	0.02040478
620	0.01942602
623	0.01905611
626	0.01895333
629	0.01829944
632	0.01751279
635	0.01746192
638	0.01659161
641	0.01612577
644	0.01542646
647	0.01518967
650	0.01455562
653	0.01419871
656	0.01386684
659	0.01331673
662	0.01317952
665	0.0128585
668	0.01270826
671	0.01235135
674	0.01242023
677	0.01225829
680	0.01212199
683	0.01173582
686	0.01119028
689	0.01103881
692	0.01080858
695	0.01007204
698	0.009710553
701	0.01049509
704	0.01096609
707	0.01083429
710	0.009718773
713	0.008774475
716	0.00837565
719	0.006983926
722	0.006701439
725	0.005859111
728	0.006146214
731	0.005675454
734	0.004609463
737	0.003640808
740	0.003053017
743	0.002537536
746	0.002925108
749	0.003236737
752	0.003322035
755	0.0032001
758	0.003787307
761	0.005266817
764	0.005627463
767	0.005251331
770	0.006778284
773	0.0065712
776	0.00790901
779	0.008954154
782	0.009405572
785	0.009344523
788	0.008618264
791	0.009164901
794	0.008158487
797	0.008113707
800	0.00722668
