Wavelength (nm)	Dilution Corrected Absorbance
230	0.01848216
233	0.01430991
236	0.0116001
239	0.009964184
242	0.009147081
245	0.008536792
248	0.008145366
251	0.007845379
254	0.007679087
257	0.007559149
260	0.00749514
263	0.007419771
266	0.007329448
269	0.007243857
272	0.007132911
275	0.006987129
278	0.006065144
281	0.006709904
284	0.00655169
287	0.006377229
290	0.006152476
293	0.005957194
296	0.005779713
299	0.005601877
302	0.005467054
305	0.005364633
308	0.005278869
311	0.005228935
314	0.005173739
317	0.005138462
320	0.005109745
323	0.005079671
326	0.005058416
329	0.005053554
332	0.005040898
335	0.005050299
338	0.005032994
341	0.005022864
344	0.00501032
347	0.004983764
350	0.00496273
353	0.004956415
356	0.004938566
359	0.004943053
362	0.004935419
365	0.004913726
368	0.004885128
371	0.004816171
374	0.004751935
377	0.004696726
380	0.004640338
383	0.004602434
386	0.004569893
389	0.004533701
392	0.004519832
395	0.004523035
398	0.004525976
401	0.004517658
404	0.004523088
407	0.004531844
410	0.004515157
413	0.004478507
416	0.00443322
419	0.00436786
422	0.004325633
425	0.004459417
428	0.004473523
431	0.004524408
434	0.004625839
437	0.004699726
440	0.004713683
443	0.004639336
446	0.004530376
449	0.004440717
452	0.004382211
455	0.004377477
458	0.004429712
461	0.004503306
464	0.004535282
467	0.004546036
470	0.00455005
473	0.00452062
476	0.004486583
479	0.00446438
482	0.004453623
485	0.004409522
488	0.004373602
491	0.004354254
494	0.004335796
497	0.004320248
500	0.004257104
503	0.004233133
506	0.004211003
509	0.004239051
512	0.004221056
515	0.004209263
518	0.00420125
521	0.004183781
524	0.004183903
527	0.004154691
530	0.004146074
533	0.004128839
536	0.004120894
539	0.004117724
542	0.004101401
545	0.004097512
548	0.004106342
551	0.004121259
554	0.004118543
557	0.004104054
560	0.004109333
563	0.00410979
566	0.004107919
569	0.004110683
572	0.004104781
575	0.004117277
578	0.004147628
581	0.004162008
584	0.004098976
587	0.004085456
590	0.004099903
593	0.004096588
596	0.00410624
599	0.004092705
602	0.004118018
605	0.004103219
608	0.004136258
611	0.004127113
614	0.004148217
617	0.004137839
620	0.004147622
623	0.004150869
626	0.004157932
629	0.004176748
632	0.00410354
635	0.004111049
638	0.004112895
641	0.00409827
644	0.004091586
647	0.004111942
650	0.004099758
653	0.004103622
656	0.004094451
659	0.004077414
662	0.004070526
665	0.004108024
668	0.004118467
671	0.004141798
674	0.004112738
677	0.00415605
680	0.004132034
683	0.004117682
686	0.00413408
689	0.00410947
692	0.004088064
695	0.004066725
698	0.004043581
701	0.00412991
704	0.004324234
707	0.004430899
710	0.004426681
713	0.004301012
716	0.004013926
719	0.003741817
722	0.003685219
725	0.003752615
728	0.003915587
731	0.004076938
734	0.004158175
737	0.004125459
740	0.004070586
743	0.004069869
746	0.004055439
749	0.004018402
752	0.004028291
755	0.004058117
758	0.004100098
761	0.004120836
764	0.004187907
767	0.004186446
770	0.004143925
773	0.004397861
776	0.004178881
779	0.004239049
782	0.004287762
785	0.004304141
788	0.004288692
791	0.004314801
794	0.004275662
797	0.004215112
800	0.004227057
