Wavelength (nm)	Dilution Corrected Absorbance
230	0.2558811
233	0.2261809
236	0.2039291
239	0.1838536
242	0.16779
245	0.152897
248	0.1397798
251	0.126603
254	0.1153785
257	0.1046583
260	0.09594887
263	0.08882163
266	0.08299251
269	0.07836545
272	0.07383165
275	0.06971781
278	0.06547628
281	0.06062185
284	0.05430381
287	0.05090073
290	0.04669828
293	0.04290454
296	0.03958847
299	0.03643553
302	0.03360816
305	0.0311279
308	0.02907673
311	0.0272935
314	0.02576779
317	0.0244634
320	0.02321264
323	0.02202777
326	0.02088127
329	0.01979417
332	0.01868015
335	0.01755142
338	0.01642735
341	0.01533619
344	0.01437362
347	0.01349117
350	0.01274816
353	0.01205042
356	0.01140235
359	0.01080966
362	0.01021957
365	0.009585897
368	0.008920868
371	0.008183612
374	0.007385011
377	0.006625562
380	0.005914093
383	0.005316156
386	0.004768501
389	0.004305913
392	0.003915691
395	0.003596372
398	0.00334218
401	0.00314598
404	0.002932962
407	0.00273477
410	0.002552228
413	0.002400849
416	0.002215275
419	0.002126359
422	0.002015232
425	0.001916557
428	0.001805218
431	0.001709076
434	0.001622271
437	0.001527138
440	0.001447057
443	0.001404709
446	0.001345345
449	0.001284095
452	0.001256054
455	0.001204965
458	0.001157285
461	0.001144936
464	0.00110154
467	0.001063664
470	0.001071096
473	0.001027625
476	0.001015425
479	0.0009429641
482	0.00090892
485	0.0008825271
488	0.0008622124
491	0.0008357398
494	0.0007984947
497	0.0008009607
500	0.0007615074
503	0.0007199321
506	0.0007006445
509	0.0006681122
512	0.0008120293
515	0.0006189429
518	0.0006070282
521	0.0005752243
524	0.0005670465
527	0.0005744101
530	0.0005638458
533	0.0005441082
536	0.0005355536
539	0.0005249715
542	0.0005119358
545	0.0004990715
548	0.0004901516
551	0.0004558257
554	0.0004659006
557	0.0004797889
560	0.0004725078
563	0.0004686947
566	0.000471582
569	0.0004791491
572	0.0004561391
575	0.0004529689
578	0.0004371421
581	0.0004350532
584	0.0004220623
587	0.0004152769
590	0.0004233938
593	0.000445573
596	0.0004430475
599	0.0004275405
602	0.0004306065
605	0.0004316411
608	0.0003965713
611	0.0003970079
614	0.0003665747
617	0.0003831724
620	0.0003791482
623	0.0003813491
626	0.0003845485
629	0.0004222316
632	0.0003942815
635	0.0004005499
638	0.0003802758
641	0.0003922571
644	0.0004062734
647	0.0003967785
650	0.0004180024
653	0.0003966798
656	0.0003881109
659	0.0003952705
662	0.0003946197
665	0.0003690373
668	0.0004181957
671	0.0004364296
674	0.0004481272
677	0.0004807952
680	0.0004866827
683	0.0004202551
686	0.0004083591
689	0.0003961067
692	0.0003940503
695	0.0003878599
698	0.0004022438
701	0.0003832406
704	0.0004112693
707	0.0004026537
710	0.0003524747
713	0.000353399
716	0.0003589461
719	0.0003403673
722	0.0003560446
725	0.0003492595
728	0.0003437665
731	0.0003276065
734	0.000293622
737	0.0002481857
740	0.0002469058
743	0.000251415
746	0.0003015773
749	0.0003534815
752	0.0003392848
755	0.0003731705
758	0.0003740824
761	0.000384818
764	0.0003849853
767	0.0003996994
770	0.0003768203
773	0.0004189485
776	0.0004497804
779	0.0005283404
782	0.00056687
785	0.0006037609
788	0.0005608738
791	0.0004998374
794	0.0005800223
797	0.0006042191
800	0.0005733566
