Wavelength (nm)	Dilution Corrected Absorbance
230	4.74535
233	4.45681
236	4.207969
239	3.96435
242	3.774398
245	3.603372
248	3.467255
251	3.348924
254	3.260691
257	3.179522
260	3.121217
263	3.079965
266	3.055262
269	3.039176
272	3.020376
275	2.993079
278	2.953925
281	2.885216
284	2.752699
287	2.685892
290	2.568836
293	2.455522
296	2.351116
299	2.252632
302	2.165482
305	2.088892
308	2.022358
311	1.960914
314	1.898892
317	1.839894
320	1.776825
323	1.707463
326	1.63419
329	1.559882
332	1.482472
335	1.40754
338	1.333026
341	1.258617
344	1.187841
347	1.120062
350	1.056615
353	0.9936833
356	0.9338501
359	0.8808732
362	0.8282559
365	0.7806069
368	0.7357941
371	0.6919852
374	0.652413
377	0.6169946
380	0.584849
383	0.5557417
386	0.5292541
389	0.5026292
392	0.4783962
395	0.4565083
398	0.4369189
401	0.4185729
404	0.4009447
407	0.3828023
410	0.3671235
413	0.3516884
416	0.3382453
419	0.3259437
422	0.3136803
425	0.3019407
428	0.2922004
431	0.2809782
434	0.2708807
437	0.2608207
440	0.2525098
443	0.2447012
446	0.2372743
449	0.2311703
452	0.2248357
455	0.2183487
458	0.2107389
461	0.2049796
464	0.1992219
467	0.1941097
470	0.1897235
473	0.1848025
476	0.1795559
479	0.1742749
482	0.1690037
485	0.1650892
488	0.159843
491	0.1542986
494	0.1508295
497	0.1457724
500	0.1414914
503	0.1373658
506	0.1327878
509	0.1296543
512	0.125477
515	0.1208361
518	0.1170352
521	0.1128333
524	0.1091782
527	0.1046575
530	0.1012921
533	0.09839268
536	0.0950726
539	0.09153506
542	0.08824609
545	0.08534377
548	0.08151313
551	0.07941999
554	0.07284525
557	0.07433085
560	0.07144791
563	0.06940215
566	0.06713415
569	0.06441544
572	0.06229957
575	0.06047037
578	0.05807379
581	0.05621336
584	0.05458458
587	0.0525358
590	0.05124777
593	0.04879539
596	0.04733519
599	0.04504184
602	0.0427857
605	0.04094718
608	0.03984366
611	0.03820316
614	0.0370144
617	0.03594108
620	0.03517188
623	0.03376573
626	0.03284941
629	0.03122371
632	0.03041198
635	0.02976476
638	0.02814871
641	0.02757039
644	0.02622436
647	0.02522921
650	0.02488324
653	0.02341701
656	0.02156697
659	0.02018609
662	0.02033318
665	0.01935862
668	0.01848829
671	0.01761226
674	0.01773765
677	0.0163089
680	0.01587985
683	0.01538166
686	0.01416123
689	0.0138118
692	0.01324439
695	0.01106613
698	0.009698068
701	0.007648411
704	0.004414748
707	0.002256143
710	0.001842644
713	0.0009720515
716	0.001570579
719	0.001666189
722	-0.0002803505
725	-0.003543766
728	-0.0073118
731	-0.01272449
734	-0.01720192
737	-0.02055579
740	-0.02290926
743	-0.02291423
746	-0.02122426
749	-0.02054729
752	-0.01899129
755	-0.01615656
758	-0.0147283
761	-0.01372213
764	-0.0124947
767	-0.01024518
770	-0.00700396
773	-0.006877151
776	-0.004768855
779	-0.002941128
782	-0.004107011
785	-0.002133458
788	0.002101953
791	-0.0006164468
794	-0.001438597
797	-0.002070573
800	-0.003261644
