Wavelength (nm)	Dilution Corrected Absorbance
230	7.69792
233	7.275011
236	6.91163
239	6.556024
242	6.259514
245	5.98787
248	5.761003
251	5.56474
254	5.415551
257	5.295061
260	5.208475
263	5.149352
266	5.114528
269	5.086338
272	5.051267
275	4.995173
278	4.90457
281	4.767872
284	4.549884
287	4.360805
290	4.194766
293	4.005171
296	3.840156
299	3.698097
302	3.585339
305	3.495974
308	3.425588
311	3.360676
314	3.287748
317	3.206445
320	3.108101
323	2.989296
326	2.85329
329	2.70983
332	2.556466
335	2.403879
338	2.250944
341	2.098977
344	1.95773
347	1.823721
350	1.701429
353	1.584268
356	1.474462
359	1.377988
362	1.283481
365	1.196547
368	1.11613
371	1.040073
374	0.9691843
377	0.906246
380	0.8505695
383	0.8006471
386	0.7532466
389	0.708176
392	0.6690713
395	0.6323354
398	0.6017712
401	0.5717135
404	0.5441963
407	0.5163875
410	0.4911038
413	0.4674914
416	0.4460124
419	0.4274097
422	0.407916
425	0.3914493
428	0.3760547
431	0.361244
434	0.3474711
437	0.334959
440	0.3234604
443	0.3113868
446	0.3005437
449	0.2908789
452	0.2829682
455	0.2765805
458	0.2705135
461	0.2649046
464	0.2583485
467	0.252553
470	0.2460362
473	0.2404472
476	0.2352306
479	0.2280886
482	0.2221714
485	0.2172618
488	0.2121776
491	0.2069493
494	0.2022184
497	0.1978149
500	0.1926454
503	0.1879037
506	0.1838467
509	0.1795079
512	0.1752628
515	0.1712731
518	0.167876
521	0.1640649
524	0.1600468
527	0.1573861
530	0.1543413
533	0.1519553
536	0.1489321
539	0.1463171
542	0.1446124
545	0.141506
548	0.1394203
551	0.1377341
554	0.1347642
557	0.1333117
560	0.1308171
563	0.1296599
566	0.1277112
569	0.1268141
572	0.1246004
575	0.1235389
578	0.1220788
581	0.1211111
584	0.1197216
587	0.1194429
590	0.1179586
593	0.1176102
596	0.1172305
599	0.1168384
602	0.1157144
605	0.1148994
608	0.1151448
611	0.1136922
614	0.1125375
617	0.1117795
620	0.1106457
623	0.1086697
626	0.1084632
629	0.1072784
632	0.1057539
635	0.1053472
638	0.1044738
641	0.1039942
644	0.1034148
647	0.1029863
650	0.1010743
653	0.1011139
656	0.1010949
659	0.1003178
662	0.09934001
665	0.09880828
668	0.09839306
671	0.09688698
674	0.09637524
677	0.09532252
680	0.09486021
683	0.09338405
686	0.09206662
689	0.0905264
692	0.08831907
695	0.08699148
698	0.08762902
701	0.0892739
704	0.09191
707	0.09269945
710	0.09064581
713	0.08525383
716	0.07830931
719	0.07467884
722	0.07480825
725	0.07906386
728	0.08643956
731	0.09135015
734	0.0925071
737	0.09178639
740	0.09072617
743	0.08794002
746	0.08604284
749	0.08509684
752	0.08401989
755	0.08170882
758	0.08189969
761	0.07952958
764	0.07910661
767	0.07792833
770	0.0788625
773	0.08019677
776	0.0808967
779	0.08224756
782	0.0819785
785	0.08136697
788	0.08067346
791	0.07800818
794	0.07622591
797	0.07667422
800	0.0733522
