Wavelength (nm)	Dilution Corrected Absorbance
230	12.13619
233	11.42815
236	10.84021
239	10.28359
242	9.835192
245	9.434416
248	9.118452
251	8.848719
254	8.65646
257	8.484996
260	8.349868
263	8.227856
266	8.12153
269	8.015075
272	7.889764
275	7.734603
278	7.544158
281	7.302043
284	7.013476
287	6.6777
290	6.451915
293	6.183649
296	5.939236
299	5.712652
302	5.508281
305	5.331729
308	5.180847
311	5.041061
314	4.902109
317	4.768529
320	4.620479
323	4.464604
326	4.303982
329	4.144506
332	3.981988
335	3.82241
338	3.662069
341	3.499042
344	3.345482
347	3.194796
350	3.052643
353	2.908813
356	2.771551
359	2.644691
362	2.51652
365	2.391233
368	2.272458
371	2.152024
374	2.035855
377	1.929789
380	1.831353
383	1.742397
386	1.651188
389	1.565081
392	1.484493
395	1.4097
398	1.345065
401	1.28281
404	1.221273
407	1.161667
410	1.105371
413	1.053118
416	1.004513
419	0.9592262
422	0.9185557
425	0.8786112
428	0.845017
431	0.8102045
434	0.7808957
437	0.7542351
440	0.7309895
443	0.7040063
446	0.6809932
449	0.6567681
452	0.6399924
455	0.6217684
458	0.606439
461	0.5930631
464	0.5786342
467	0.5640941
470	0.5507687
473	0.5369712
476	0.5238102
479	0.5092039
482	0.4954201
485	0.4837897
488	0.4724325
491	0.4609466
494	0.4504554
497	0.4397619
500	0.4295651
503	0.4210805
506	0.4124707
509	0.402775
512	0.393693
515	0.3858052
518	0.3773374
521	0.3699128
524	0.3622183
527	0.3538241
530	0.3462628
533	0.3394802
536	0.3318882
539	0.3245132
542	0.3185265
545	0.3116814
548	0.3061582
551	0.3010313
554	0.2949503
557	0.2906749
560	0.2858395
563	0.2815426
566	0.2765071
569	0.2722713
572	0.2673166
575	0.2636902
578	0.2589428
581	0.2558754
584	0.2519608
587	0.2486757
590	0.245265
593	0.2412989
596	0.2383069
599	0.2349471
602	0.2331474
605	0.2310026
608	0.2280591
611	0.2251224
614	0.2223705
617	0.2191498
620	0.2162959
623	0.2129207
626	0.210408
629	0.2074619
632	0.2054633
635	0.2025527
638	0.2001596
641	0.1969104
644	0.1931871
647	0.1914931
650	0.1881743
653	0.1856098
656	0.1829066
659	0.1816043
662	0.1791308
665	0.177154
668	0.1761612
671	0.1739599
674	0.1721441
677	0.1697925
680	0.1679328
683	0.1655554
686	0.1632719
689	0.1590752
692	0.1565565
695	0.153858
698	0.1503409
701	0.1528707
704	0.1524996
707	0.1502708
710	0.1479419
713	0.137938
716	0.1317011
719	0.123694
722	0.1204497
725	0.1236948
728	0.1282193
731	0.1338707
734	0.1347375
737	0.1343744
740	0.1322042
743	0.1282992
746	0.125892
749	0.1219594
752	0.1199494
755	0.1168651
758	0.1150498
761	0.1124752
764	0.1111783
767	0.1087611
770	0.107408
773	0.1052257
776	0.1062289
779	0.107706
782	0.1066445
785	0.1075083
788	0.1062235
791	0.1060357
794	0.1034114
797	0.1019762
800	0.100363
