Wavelength (nm)	Dilution Corrected Absorbance
230	0.922092
233	0.8371047
236	0.7729918
239	0.7203391
242	0.6880382
245	0.6684608
248	0.6618336
251	0.6636287
254	0.6705825
257	0.6808251
260	0.6934861
263	0.7086568
266	0.724349
269	0.7359041
272	0.7398512
275	0.7320387
278	0.7111718
281	0.674032
284	0.6244027
287	0.5644575
290	0.515035
293	0.4567473
296	0.4001417
299	0.3451509
302	0.2969554
305	0.2607503
308	0.2359588
311	0.2187111
314	0.2060988
317	0.1961342
320	0.1858652
323	0.1747978
326	0.1631221
329	0.1508624
332	0.1385092
335	0.126518
338	0.1151728
341	0.1049657
344	0.09642305
347	0.08913478
350	0.08311066
353	0.0775829
356	0.0728046
359	0.06834786
362	0.06417028
365	0.06014186
368	0.05616691
371	0.05223794
374	0.04842341
377	0.04507025
380	0.04212345
383	0.03936836
386	0.03689341
389	0.03439408
392	0.03244252
395	0.03049579
398	0.02900467
401	0.02772226
404	0.02653524
407	0.02537198
410	0.02436249
413	0.02334509
416	0.02250565
419	0.02188387
422	0.02129883
425	0.02092342
428	0.0203049
431	0.01978079
434	0.01933196
437	0.01891188
440	0.01864887
443	0.01800533
446	0.01751163
449	0.01704293
452	0.01671539
455	0.0164797
458	0.01632666
461	0.01625578
464	0.01609403
467	0.01590267
470	0.01563264
473	0.01528006
476	0.01517745
479	0.01490448
482	0.01441881
485	0.01424301
488	0.01391205
491	0.01355799
494	0.01324163
497	0.01317924
500	0.01305967
503	0.01277165
506	0.01244337
509	0.01221117
512	0.01208771
515	0.01192278
518	0.01187919
521	0.01169136
524	0.01146303
527	0.01125172
530	0.0110905
533	0.01103014
536	0.011004
539	0.01096932
542	0.01079958
545	0.01070037
548	0.01057912
551	0.01059844
554	0.01068417
557	0.01070937
560	0.01057922
563	0.01050246
566	0.01033276
569	0.01037771
572	0.01039369
575	0.01050746
578	0.01045786
581	0.01038059
584	0.01023994
587	0.01021204
590	0.01016492
593	0.01027473
596	0.01031026
599	0.01014967
602	0.01009525
605	0.009946452
608	0.009916015
611	0.01003616
614	0.01005906
617	0.009864777
620	0.009938935
623	0.009907957
626	0.009874068
629	0.009754581
632	0.009728417
635	0.009467522
638	0.009549137
641	0.009550403
644	0.009568362
647	0.009520131
650	0.009460309
653	0.009296899
656	0.009263431
659	0.009281714
662	0.009327344
665	0.009330968
668	0.009165933
671	0.009079681
674	0.008995188
677	0.008947567
680	0.008879463
683	0.008617611
686	0.008735326
689	0.008575825
692	0.008227223
695	0.008081434
698	0.00840064
701	0.008021902
704	0.00773504
707	0.00789003
710	0.007912555
713	0.007747636
716	0.007568847
719	0.007069764
722	0.006998693
725	0.007120554
728	0.007550594
731	0.008006669
734	0.008039939
737	0.007996347
740	0.007654336
743	0.007228737
746	0.006853722
749	0.006812528
752	0.007105138
755	0.007250833
758	0.007031478
761	0.006633015
764	0.006531628
767	0.006505309
770	0.006921603
773	0.00719729
776	0.007023569
779	0.006533585
782	0.00623032
785	0.005873352
788	0.006017393
791	0.006835067
794	0.006989671
797	0.006484907
800	0.006509758
