Wavelength (nm)	Dilution Corrected Absorbance
230	0.3428294
233	0.303818
236	0.2746156
239	0.2479915
242	0.2268037
245	0.2075736
248	0.1904079
251	0.1737655
254	0.1595666
257	0.1463347
260	0.1357893
263	0.1269843
266	0.1196622
269	0.1134496
272	0.1071827
275	0.1012615
278	0.09519159
281	0.08826159
284	0.07969371
287	0.07499827
290	0.06918336
293	0.06398136
296	0.05925129
299	0.05482835
302	0.05091408
305	0.04739284
308	0.04445155
311	0.04193734
314	0.03966847
317	0.0378074
320	0.03585945
323	0.03407043
326	0.03223995
329	0.030493
332	0.02874623
335	0.02700913
338	0.02531364
341	0.02374619
344	0.02223526
347	0.02096259
350	0.01983524
353	0.01875031
356	0.01776447
359	0.01687385
362	0.01598968
365	0.01496319
368	0.01392856
371	0.01290184
374	0.01170644
377	0.01053831
380	0.009495038
383	0.008685967
386	0.007791719
389	0.007093846
392	0.006505543
395	0.005957604
398	0.005643209
401	0.005227776
404	0.004919462
407	0.004525758
410	0.00428496
413	0.004085608
416	0.003777275
419	0.003599174
422	0.003390426
425	0.003267057
428	0.003132768
431	0.00295375
434	0.002761863
437	0.002651646
440	0.002603063
443	0.002441708
446	0.002301578
449	0.002281844
452	0.002152048
455	0.002151418
458	0.002031719
461	0.001962002
464	0.001927747
467	0.001891307
470	0.001849385
473	0.001798701
476	0.001737189
479	0.001651043
482	0.001550485
485	0.001591494
488	0.001468632
491	0.001422803
494	0.001385235
497	0.001357969
500	0.001322202
503	0.001235459
506	0.001217907
509	0.001105445
512	0.000201214
515	0.001126105
518	0.001022334
521	0.001015584
524	0.0009953245
527	0.001007395
530	0.0009215219
533	0.0009036497
536	0.0008812184
539	0.0009066863
542	0.0008696369
545	0.0008966371
548	0.0008861182
551	0.0008933998
554	0.0008360186
557	0.0008159899
560	0.0008162403
563	0.0007417541
566	0.0007977256
569	0.0008075823
572	0.0007696732
575	0.000751309
578	0.0007726772
581	0.0007288149
584	0.0007743508
587	0.000707212
590	0.0006929941
593	0.0007035222
596	0.0006310991
599	0.0006863155
602	0.0005984661
605	0.0005832521
608	0.0005836629
611	0.0005242799
614	0.0006295305
617	0.0006024679
620	0.000631527
623	0.0006634929
626	0.0006079865
629	0.0006349657
632	0.0005170432
635	0.0005901216
638	0.0005935238
641	0.000581606
644	0.0005542847
647	0.0005811169
650	0.0005638645
653	0.0005864778
656	0.0005295874
659	0.0006170558
662	0.0006128495
665	0.0005265086
668	0.0005098512
671	0.0005110317
674	0.0005976448
677	0.0006316947
680	0.000579927
683	0.000502203
686	0.0005401304
689	0.0004868351
692	0.0005659393
695	0.0005178466
698	0.0005268773
701	0.0004544859
704	0.000492934
707	0.0005549935
710	0.0004363157
713	0.0004543996
716	0.0004338982
719	0.0003386855
722	0.0002044298
725	0.0002250323
728	0.0001974276
731	2.639671e-05
734	7.118893e-05
737	-0.000119184
740	-0.0002347862
743	-0.0001676763
746	-4.362422e-05
749	2.721296e-05
752	0.0001228982
755	0.000154719
758	0.0001465535
761	0.0003869107
764	0.0003585809
767	0.000533751
770	0.0005212244
773	0.0006754849
776	0.0007641002
779	0.0006545125
782	0.0008273523
785	0.001036416
788	0.0009315082
791	0.000848217
794	0.0009356491
797	0.0009310705
800	0.0009462937
