Wavelength (nm)	Dilution Corrected Absorbance
230	2.351413
233	2.04029
236	1.775941
239	1.525729
242	1.341865
245	1.186143
248	1.076221
251	0.9929935
254	0.943118
257	0.9102954
260	0.8940784
263	0.8910911
266	0.9023721
269	0.9213729
272	0.9421218
275	0.954837
278	0.9500931
281	0.9186092
284	0.8556773
287	0.7787309
290	0.6933468
293	0.6187226
296	0.5590768
299	0.5106059
302	0.4715986
305	0.4401472
308	0.414994
311	0.3925651
314	0.3718675
317	0.3532961
320	0.3343912
323	0.315753
326	0.2986357
329	0.2822907
332	0.2666741
335	0.2519515
338	0.2382177
341	0.2246753
344	0.2125256
347	0.2012775
350	0.1914261
353	0.1824213
356	0.174493
359	0.167294
362	0.1597471
365	0.1526129
368	0.1455775
371	0.1384504
374	0.1316901
377	0.1257545
380	0.1206407
383	0.1162782
386	0.1121102
389	0.108488
392	0.1055963
395	0.1028821
398	0.1007978
401	0.0987514
404	0.09708208
407	0.09506629
410	0.09321357
413	0.09153535
416	0.08987426
419	0.08893294
422	0.08778655
425	0.08702214
428	0.08585494
431	0.08560618
434	0.08576908
437	0.08583619
440	0.08532838
443	0.08431527
446	0.08230775
449	0.08047421
452	0.07944903
455	0.07883616
458	0.07897876
461	0.07884232
464	0.07882131
467	0.07795279
470	0.07667872
473	0.07552489
476	0.07490626
479	0.07349511
482	0.07184478
485	0.07106953
488	0.07016598
491	0.06898562
494	0.06816578
497	0.06736761
500	0.0664019
503	0.06519798
506	0.06462875
509	0.06338946
512	0.06233859
515	0.06145914
518	0.06055826
521	0.05956098
524	0.05872602
527	0.05818137
530	0.057592
533	0.05733859
536	0.0567583
539	0.05617901
542	0.05605652
545	0.05579933
548	0.05564596
551	0.05536741
554	0.05522133
557	0.05520726
560	0.05532837
563	0.05504824
566	0.05509802
569	0.05495667
572	0.05500257
575	0.05495004
578	0.05478735
581	0.05485657
584	0.05500935
587	0.05478038
590	0.05464626
593	0.05448318
596	0.05460359
599	0.05505248
602	0.0552413
605	0.05475395
608	0.05481782
611	0.05474051
614	0.05502577
617	0.05484835
620	0.05429475
623	0.05401188
626	0.05406713
629	0.05407297
632	0.05398076
635	0.05378173
638	0.05392661
641	0.05358379
644	0.053345
647	0.05237306
650	0.05254787
653	0.05273948
656	0.052073
659	0.051774
662	0.05165269
665	0.05174164
668	0.05142681
671	0.05067392
674	0.05002706
677	0.05011997
680	0.05018926
683	0.04972118
686	0.04894681
689	0.04801309
692	0.0477411
695	0.04683777
698	0.04723415
701	0.04757585
704	0.04786799
707	0.04904665
710	0.04792031
713	0.04575824
716	0.0426283
719	0.04029418
722	0.03995888
725	0.04251143
728	0.04647437
731	0.04995624
734	0.05142329
737	0.05141959
740	0.05021026
743	0.04855337
746	0.04842907
749	0.04802062
752	0.04707296
755	0.04564377
758	0.04510109
761	0.04514543
764	0.04465664
767	0.04417257
770	0.04322571
773	0.0431687
776	0.04397971
779	0.04384679
782	0.04343255
785	0.04241263
788	0.04202102
791	0.04198789
794	0.04233318
797	0.04202777
800	0.04138594
