Wavelength (nm)	Dilution Corrected Absorbance
230	2.088986
233	1.986657
236	1.9036
239	1.827669
242	1.762036
245	1.703659
248	1.651285
251	1.59822
254	1.547892
257	1.493034
260	1.441582
263	1.391596
266	1.345548
269	1.304858
272	1.264311
275	1.223624
278	1.180721
281	1.131429
284	1.068585
287	1.03439
290	0.9868551
293	0.9411138
296	0.897838
299	0.8548112
302	0.8160049
305	0.7819609
308	0.7536118
311	0.7290436
314	0.7061275
317	0.6859775
320	0.6663672
323	0.6475142
326	0.6290964
329	0.6113482
332	0.592745
335	0.5746347
338	0.5559936
341	0.5367261
344	0.5174097
347	0.4977179
350	0.4778839
353	0.4569457
356	0.435077
359	0.4136623
362	0.3908955
365	0.3685839
368	0.3468174
371	0.3247961
374	0.3039981
377	0.2852379
380	0.2686649
383	0.2539256
386	0.2401104
389	0.2272012
392	0.2159806
395	0.2055159
398	0.1964225
401	0.1874395
404	0.1791193
407	0.1706979
410	0.162906
413	0.1549573
416	0.1479259
419	0.1410225
422	0.1342286
425	0.1277049
428	0.1219715
431	0.115545
434	0.1095397
437	0.1039619
440	0.09850849
443	0.09361257
446	0.08898488
449	0.0848719
452	0.08103281
455	0.07727251
458	0.07379985
461	0.07075445
464	0.06764738
467	0.06520354
470	0.06265714
473	0.06035174
476	0.05796671
479	0.05577123
482	0.05338836
485	0.05166056
488	0.04945513
491	0.04737537
494	0.0456557
497	0.04365473
500	0.04187466
503	0.0401823
506	0.03846631
509	0.03720884
512	0.03572266
515	0.03432218
518	0.03289078
521	0.03143778
524	0.03022381
527	0.02891113
530	0.02776942
533	0.02679702
536	0.02564387
539	0.02495078
542	0.0235653
545	0.02286974
548	0.02167641
551	0.02108976
554	0.01904979
557	0.0193505
560	0.01880499
563	0.01792937
566	0.01710444
569	0.01635663
572	0.01584084
575	0.01521025
578	0.01461663
581	0.01383533
584	0.01342926
587	0.01291168
590	0.01229353
593	0.01172097
596	0.01166356
599	0.01062938
602	0.009895573
605	0.009373533
608	0.008923729
611	0.008543711
614	0.008017436
617	0.007938007
620	0.007771549
623	0.007314713
626	0.007082385
629	0.006649152
632	0.006416503
635	0.006377455
638	0.005781317
641	0.005633592
644	0.00536763
647	0.005007972
650	0.004851169
653	0.004299348
656	0.003937185
659	0.003801146
662	0.003791772
665	0.003461607
668	0.003206085
671	0.002895041
674	0.002956544
677	0.002640915
680	0.002314738
683	0.002362936
686	0.002116942
689	0.00225744
692	0.002045367
695	0.001606525
698	0.001322747
701	0.001211732
704	-2.169926e-05
707	0.0002618572
710	0.0002132838
713	-0.0001495147
716	-0.0001833051
719	-0.0003776871
722	-0.0006593083
725	-0.001507575
728	-0.002369286
731	-0.003432412
734	-0.004693214
737	-0.004753246
740	-0.004458679
743	-0.003619603
746	-0.003424526
749	-0.003767921
752	-0.004153498
755	-0.004035597
758	-0.003640774
761	-0.002930042
764	-0.002184607
767	-0.001773171
770	-0.001171698
773	-0.0008853107
776	-0.0006836462
779	-0.000206769
782	-1.717812e-07
785	0.0007562555
788	0.001267149
791	0.001035044
794	0.001373772
797	0.001421807
800	0.002296766
