Wavelength (nm)	Dilution Corrected Absorbance
230	5.984004
233	5.460037
236	4.984398
239	4.517511
242	4.137225
245	3.797262
248	3.532914
251	3.313499
254	3.148886
257	3.009318
260	2.90337
263	2.819612
266	2.760956
269	2.726474
272	2.709554
275	2.688104
278	2.645214
281	2.565351
284	2.400016
287	2.282536
290	2.106925
293	1.946797
296	1.810072
299	1.697146
302	1.60567
305	1.531114
308	1.468516
311	1.411332
314	1.356496
317	1.306457
320	1.255603
323	1.202114
326	1.148051
329	1.096114
332	1.046018
335	0.9990009
338	0.9540152
341	0.9100517
344	0.869731
347	0.8315671
350	0.7959717
353	0.7625204
356	0.7304183
359	0.7031428
362	0.6760704
365	0.6504344
368	0.6275856
371	0.6055968
374	0.5858093
377	0.5680981
380	0.5532423
383	0.5393229
386	0.5276519
389	0.5158071
392	0.5070712
395	0.4969365
398	0.4880095
401	0.4784243
404	0.4687981
407	0.4584274
410	0.4472041
413	0.4387702
416	0.42899
419	0.4221005
422	0.4139721
425	0.4069333
428	0.4002663
431	0.3931714
434	0.3865525
437	0.3789718
440	0.3718293
443	0.3622268
446	0.3527639
449	0.3436957
452	0.3350551
455	0.3283015
458	0.3212494
461	0.3147683
464	0.3081327
467	0.3030965
470	0.2971825
473	0.292675
476	0.2891543
479	0.2817752
482	0.2763974
485	0.2715977
488	0.2659473
491	0.2598141
494	0.2533644
497	0.2472682
500	0.2402974
503	0.2334685
506	0.2266668
509	0.2203477
512	0.2130514
515	0.2056288
518	0.1984539
521	0.1915761
524	0.184662
527	0.1783012
530	0.1716421
533	0.1655682
536	0.1598825
539	0.1539125
542	0.1498016
545	0.1448883
548	0.1405779
551	0.1375477
554	0.1336017
557	0.1299631
560	0.1268122
563	0.1239405
566	0.1215907
569	0.1198088
572	0.1172619
575	0.1150347
578	0.1128089
581	0.1111209
584	0.1089859
587	0.1077803
590	0.1058048
593	0.1049523
596	0.1040365
599	0.1028159
602	0.1013483
605	0.1009334
608	0.1007506
611	0.09971112
614	0.09753764
617	0.09733438
620	0.09607461
623	0.09533259
626	0.0950461
629	0.09411547
632	0.09315617
635	0.09178049
638	0.09093626
641	0.08996402
644	0.08884987
647	0.08859058
650	0.08645512
653	0.08662924
656	0.0859706
659	0.08537893
662	0.08402862
665	0.08340983
668	0.08299047
671	0.082868
674	0.08218975
677	0.08226464
680	0.08116443
683	0.08031045
686	0.07962306
689	0.07815982
692	0.0769704
695	0.07498898
698	0.0748804
701	0.0757043
704	0.07643887
707	0.07711338
710	0.0759347
713	0.07189793
716	0.06697245
719	0.06330832
722	0.06320206
725	0.06618785
728	0.07198565
731	0.07626712
734	0.07696972
737	0.0760158
740	0.07436086
743	0.07242368
746	0.0713975
749	0.07036951
752	0.07070968
755	0.06900739
758	0.06913236
761	0.06732889
764	0.06730294
767	0.06516182
770	0.06474269
773	0.06572997
776	0.0652579
779	0.06485357
782	0.06537965
785	0.06523285
788	0.06367558
791	0.06214008
794	0.06367272
797	0.06344745
800	0.06122471
