Wavelength (nm)	Dilution Corrected Absorbance
230	0.8440026
233	0.7646148
236	0.7029361
239	0.6458013
242	0.6007017
245	0.556755
248	0.5172832
251	0.4776955
254	0.4430122
257	0.4099624
260	0.3827534
263	0.3599217
266	0.3406037
269	0.3243472
272	0.3079811
275	0.2918142
278	0.2750871
281	0.2560558
284	0.2349658
287	0.2211174
290	0.2061529
293	0.1928244
296	0.1803438
299	0.1680759
302	0.1567422
305	0.146648
308	0.1380034
311	0.1303721
314	0.1232231
317	0.1170204
320	0.1110021
323	0.1052678
326	0.09975991
329	0.09478086
332	0.08968492
335	0.08497699
338	0.08033724
341	0.07602317
344	0.07202934
347	0.06855791
350	0.06545315
353	0.06251904
356	0.05980281
359	0.05727348
362	0.05468195
365	0.05196887
368	0.04904129
371	0.04597684
374	0.04261281
377	0.0395321
380	0.03644699
383	0.03384002
386	0.03140355
389	0.02924425
392	0.02734775
395	0.02590492
398	0.02462317
401	0.02339549
404	0.02240761
407	0.02117966
410	0.02027277
413	0.01944821
416	0.01849286
419	0.01774557
422	0.01700588
425	0.01644648
428	0.01579962
431	0.01514265
434	0.01463188
437	0.01417065
440	0.01370963
443	0.01326512
446	0.01270099
449	0.01226814
452	0.01192074
455	0.01156399
458	0.01122552
461	0.01095209
464	0.01059646
467	0.0103255
470	0.01007437
473	0.009831057
476	0.009468757
479	0.00924037
482	0.009016881
485	0.008705531
488	0.008381596
491	0.008240511
494	0.007972648
497	0.007817128
500	0.007653919
503	0.007300639
506	0.007225609
509	0.006980193
512	0.005573098
515	0.006509131
518	0.006486411
521	0.006299857
524	0.006089662
527	0.005964762
530	0.00586698
533	0.005778808
536	0.005633377
539	0.005507727
542	0.005446356
545	0.005300875
548	0.005245508
551	0.005033292
554	0.004961829
557	0.00492258
560	0.004862956
563	0.004780111
566	0.004721557
569	0.004554406
572	0.00452498
575	0.00448317
578	0.004410865
581	0.004270298
584	0.004218914
587	0.00425235
590	0.004148199
593	0.004060541
596	0.003995648
599	0.003958412
602	0.003916672
605	0.003849295
608	0.003799884
611	0.003798107
614	0.003802123
617	0.003777133
620	0.003802154
623	0.003748296
626	0.003712132
629	0.003645116
632	0.003626968
635	0.003618504
638	0.003521706
641	0.003647318
644	0.00358775
647	0.003565119
650	0.003538998
653	0.003517229
656	0.003362647
659	0.003402326
662	0.003403935
665	0.003418327
668	0.003384445
671	0.003290415
674	0.003363078
677	0.003314621
680	0.003314336
683	0.003302571
686	0.003194734
689	0.003175811
692	0.003269085
695	0.003240179
698	0.00322169
701	0.003235534
704	0.003133752
707	0.00308499
710	0.002996856
713	0.002768722
716	0.002531292
719	0.002433859
722	0.002358864
725	0.002139089
728	0.002032346
731	0.001940168
734	0.001629285
737	0.00148142
740	0.001191292
743	0.001248299
746	0.001332451
749	0.001494103
752	0.001569315
755	0.00174131
758	0.001940591
761	0.002174324
764	0.002127146
767	0.002313002
770	0.002433035
773	0.002475057
776	0.002715063
779	0.002906317
782	0.002860567
785	0.003089761
788	0.003092755
791	0.003155854
794	0.003135481
797	0.003216374
800	0.003138809
