Wavelength (nm)	Dilution Corrected Absorbance
230	0.00486296
233	0.00377586
236	0.003170907
239	0.002713123
242	0.002370156
245	0.00208775
248	0.001865841
251	0.001672603
254	0.001480607
257	0.001374155
260	0.001324946
263	0.001230124
266	0.00121832
269	0.001218526
272	0.001158591
275	0.001132608
278	0.001091026
281	0.0009915657
284	0.0009988476
287	0.0009121885
290	0.0009004092
293	0.0008534803
296	0.0008447736
299	0.0008290043
302	0.0008063476
305	0.0008030036
308	0.0008056417
311	0.0008035314
314	0.0007857381
317	0.0007761743
320	0.0007723054
323	0.0007670002
326	0.0007657447
329	0.000757766
332	0.0007846449
335	0.0007927061
338	0.000778854
341	0.0007739531
344	0.000784837
347	0.0007764152
350	0.00078292
353	0.0007808627
356	0.0008014215
359	0.000799271
362	0.0007895202
365	0.0007821408
368	0.0007694427
371	0.0007572766
374	0.0007481351
377	0.0007239762
380	0.0006957906
383	0.0006848028
386	0.0006627113
389	0.0006630208
392	0.0006315766
395	0.0006262755
398	0.0006190784
401	0.000633064
404	0.0006175353
407	0.000635149
410	0.0006512294
413	0.0006853731
416	0.0006582576
419	0.0006836249
422	0.0006713387
425	0.0006977021
428	0.0007108189
431	0.0007393341
434	0.0007690017
437	0.0007575008
440	0.0007488023
443	0.0007299202
446	0.0007146814
449	0.0007076687
452	0.0007050034
455	0.0007155164
458	0.000722374
461	0.0007230017
464	0.0007142691
467	0.0007052886
470	0.0007091028
473	0.0006933532
476	0.0006905596
479	0.000678584
482	0.0006661899
485	0.0006683207
488	0.0006569916
491	0.000641171
494	0.0006327429
497	0.0006395169
500	0.0006270086
503	0.0006167086
506	0.0006108019
509	0.0006280626
512	0.0007333465
515	0.000593458
518	0.0006002256
521	0.0005958494
524	0.0005964081
527	0.0006032409
530	0.0005983107
533	0.0005945366
536	0.0005872591
539	0.0005918938
542	0.000592259
545	0.0005788483
548	0.00059214
551	0.0005706902
554	0.000580036
557	0.0006074811
560	0.0006039002
563	0.0005833407
566	0.0005780663
569	0.0005961483
572	0.0005899874
575	0.0006023949
578	0.0006337407
581	0.0006501378
584	0.0006454936
587	0.0006478753
590	0.0006259723
593	0.0006221924
596	0.0005962857
599	0.0006103577
602	0.0005975029
605	0.000605065
608	0.0005858453
611	0.00058288
614	0.0005914732
617	0.0005954251
620	0.0006033377
623	0.0006061992
626	0.0006189622
629	0.000637068
632	0.0006331442
635	0.0006154387
638	0.0006020815
641	0.0005951394
644	0.0006066681
647	0.0006236829
650	0.0006323969
653	0.0006639214
656	0.0006905422
659	0.0006811054
662	0.000676412
665	0.0006471717
668	0.0006398925
671	0.0006230186
674	0.0006150715
677	0.0006433998
680	0.0006410717
683	0.0006458212
686	0.0006314955
689	0.000637058
692	0.0006443728
695	0.0006288846
698	0.0006121588
701	0.0006073501
704	0.0005647643
707	0.0005639258
710	0.000575553
713	0.0005587238
716	0.0005392663
719	0.0005042263
722	0.00051994
725	0.0005444406
728	0.0005736225
731	0.0006196076
734	0.0006215848
737	0.0005897248
740	0.0005740783
743	0.0005617513
746	0.0005582509
749	0.0005812444
752	0.0005839553
755	0.0005974505
758	0.0006131069
761	0.0006365023
764	0.0006306643
767	0.0006543751
770	0.0006449146
773	0.000643356
776	0.0006508179
779	0.0006929086
782	0.0007099385
785	0.0006802677
788	0.0006688518
791	0.0006963456
794	0.0007234673
797	0.0007689252
800	0.0007513968
