Wavelength (nm)	Dilution Corrected Absorbance
230	1.089061
233	0.9668219
236	0.8698927
239	0.7896564
242	0.7354527
245	0.6900547
248	0.6575529
251	0.6318285
254	0.6136593
257	0.5976369
260	0.5840342
263	0.5720748
266	0.561941
269	0.5537505
272	0.5460355
275	0.5369449
278	0.5186727
281	0.5087837
284	0.4854801
287	0.4610806
290	0.4351903
293	0.4113661
296	0.3903901
299	0.3714206
302	0.3546089
305	0.339859
308	0.3265441
311	0.31379
314	0.3009551
317	0.2884048
320	0.2750091
323	0.2613759
326	0.2482435
329	0.2362389
332	0.2247973
335	0.214443
338	0.2048405
341	0.1956321
344	0.1876357
347	0.1802
350	0.1737643
353	0.1673517
356	0.1613602
359	0.1559518
362	0.1504631
365	0.1449602
368	0.1396078
371	0.1338952
374	0.1281942
377	0.1228186
380	0.1178198
383	0.1133634
386	0.1090864
389	0.1050139
392	0.1013828
395	0.09821795
398	0.09543371
401	0.09272329
404	0.09021809
407	0.08796861
410	0.08552379
413	0.08331233
416	0.08119242
419	0.07918827
422	0.0773487
425	0.07551299
428	0.07390655
431	0.0722559
434	0.07079146
437	0.06925165
440	0.06781578
443	0.06641956
446	0.06491641
449	0.06353591
452	0.06232644
455	0.06123194
458	0.06022723
461	0.05939166
464	0.05847615
467	0.05757813
470	0.05683261
473	0.05614875
476	0.05544367
479	0.05453285
482	0.05375316
485	0.05309979
488	0.05237054
491	0.05164689
494	0.05091429
497	0.05036138
500	0.04972168
503	0.04911465
506	0.04859949
509	0.04821127
512	0.04750276
515	0.0466149
518	0.04570404
521	0.04504796
524	0.04439966
527	0.04374351
530	0.04329104
533	0.04270036
536	0.04218787
539	0.04175331
542	0.04120718
545	0.04068707
548	0.0402238
551	0.03994327
554	0.03961331
557	0.03910989
560	0.03868383
563	0.03820993
566	0.03776254
569	0.0374124
572	0.03692908
575	0.0365543
578	0.03623575
581	0.03582152
584	0.03536161
587	0.03501203
590	0.03481431
593	0.03444739
596	0.03425681
599	0.03398287
602	0.03390883
605	0.03359645
608	0.03328493
611	0.03293741
614	0.03272277
617	0.03229052
620	0.03204096
623	0.03166172
626	0.03134536
629	0.03121347
632	0.03071074
635	0.03064318
638	0.03041691
641	0.03010921
644	0.0298436
647	0.02947697
650	0.029128
653	0.02888903
656	0.02862905
659	0.02841511
662	0.02818641
665	0.02809873
668	0.02773622
671	0.02765564
674	0.02733596
677	0.02717633
680	0.02695714
683	0.02674439
686	0.02657576
689	0.02636702
692	0.02605307
695	0.02580471
698	0.02539712
701	0.02498532
704	0.02477573
707	0.02446588
710	0.0239691
713	0.02329757
716	0.02282342
719	0.02231315
722	0.02202296
725	0.02174174
728	0.02155123
731	0.02121959
734	0.02075153
737	0.02016153
740	0.01957539
743	0.01958523
746	0.01945804
749	0.01939347
752	0.01936495
755	0.01967801
758	0.01988572
761	0.01977082
764	0.01972653
767	0.01995631
770	0.02030519
773	0.02030413
776	0.02037342
779	0.02066267
782	0.02064867
785	0.02045875
788	0.02032205
791	0.02009767
794	0.01989315
797	0.01942685
800	0.01962261
