Wavelength (nm)	Dilution Corrected Absorbance
230	1.330539
233	1.180525
236	1.060687
239	0.9531421
242	0.8759051
245	0.8081191
248	0.7568007
251	0.7109572
254	0.6765179
257	0.6441138
260	0.6160405
263	0.5920439
266	0.5727143
269	0.5586579
272	0.54685
275	0.5362259
278	0.522818
281	0.5036966
284	0.4784515
287	0.4502994
290	0.4187038
293	0.3881677
296	0.3595441
299	0.3319446
302	0.3070016
305	0.2857164
308	0.2685921
311	0.2539036
314	0.2410633
317	0.2303718
320	0.2200078
323	0.2099015
326	0.2008019
329	0.1918955
332	0.1830636
335	0.1743436
338	0.1657759
341	0.1572644
344	0.1498269
347	0.1429598
350	0.137235
353	0.1320052
356	0.1274044
359	0.1229766
362	0.118185
365	0.1128085
368	0.1069734
371	0.1003028
374	0.09293046
377	0.08613898
380	0.08010544
383	0.07479186
386	0.07000365
389	0.06593787
392	0.06266588
395	0.06005286
398	0.05815611
401	0.05634948
404	0.05520122
407	0.05381464
410	0.05232224
413	0.05105383
416	0.04980163
419	0.04900664
422	0.04828282
425	0.04829398
428	0.04759885
431	0.04776223
434	0.04833037
437	0.0486899
440	0.04861716
443	0.04780825
446	0.04648664
449	0.04531038
452	0.044713
455	0.04464192
458	0.04501828
461	0.04552935
464	0.04567477
467	0.04534623
470	0.04467388
473	0.0438862
476	0.04340447
479	0.04249501
482	0.04148659
485	0.04096814
488	0.04032278
491	0.0395742
494	0.03896183
497	0.03839123
500	0.03786073
503	0.03723536
506	0.03678591
509	0.03609211
512	0.03561651
515	0.03516847
518	0.03471097
521	0.03430426
524	0.03388801
527	0.03366806
530	0.03351789
533	0.03338044
536	0.03318912
539	0.03306684
542	0.03317922
545	0.03301891
548	0.033026
551	0.0330112
554	0.03314175
557	0.03316251
560	0.03317676
563	0.03306475
566	0.03308919
569	0.03338177
572	0.03361593
575	0.03370714
578	0.03376485
581	0.03372692
584	0.0338683
587	0.03411759
590	0.03436486
593	0.03426137
596	0.03430918
599	0.03447467
602	0.03471741
605	0.03479447
608	0.03485756
611	0.03491741
614	0.03499726
617	0.03498035
620	0.03504554
623	0.03529196
626	0.03541442
629	0.03535021
632	0.03515237
635	0.03523444
638	0.03563019
641	0.03563691
644	0.03553378
647	0.03486605
650	0.03492068
653	0.03515952
656	0.03521678
659	0.03511299
662	0.03485787
665	0.03481276
668	0.03472425
671	0.03454918
674	0.03452694
677	0.03464036
680	0.03447718
683	0.03387856
686	0.03380014
689	0.03335424
692	0.03348574
695	0.03252251
698	0.03191409
701	0.03226504
704	0.03310002
707	0.03489244
710	0.03430773
713	0.03192643
716	0.02940174
719	0.02729153
722	0.02714571
725	0.02963404
728	0.03312799
731	0.03618387
734	0.03745058
737	0.03768244
740	0.0368628
743	0.03595809
746	0.03542963
749	0.0349422
752	0.03418245
755	0.03375347
758	0.03347933
761	0.03353552
764	0.03251657
767	0.03242435
770	0.03179795
773	0.03199554
776	0.03308599
779	0.03233425
782	0.03075948
785	0.03080407
788	0.03105695
791	0.03149304
794	0.03090721
797	0.03072855
800	0.0302724
