Wavelength (nm)	Dilution Corrected Absorbance
230	1.67321
233	1.58807
236	1.530569
239	1.491158
242	1.465499
245	1.452041
248	1.441166
251	1.423277
254	1.39528
257	1.356806
260	1.317667
263	1.282906
266	1.256928
269	1.236991
272	1.217242
275	1.192175
278	1.15691
281	1.107498
284	1.036099
287	0.9870581
290	0.9227562
293	0.8622812
296	0.8057356
299	0.7536992
302	0.7100529
305	0.6760283
308	0.650588
311	0.6300763
314	0.6106911
317	0.591594
320	0.5694909
323	0.5429561
326	0.5126997
329	0.4806512
332	0.446119
335	0.4121104
338	0.3792932
341	0.3489639
344	0.3235063
347	0.3014368
350	0.2828349
353	0.2661393
356	0.2507674
359	0.2375271
362	0.2243146
365	0.2114391
368	0.199276
371	0.1869971
374	0.1752051
377	0.1641029
380	0.154142
383	0.1453
386	0.136864
389	0.1286562
392	0.1215902
395	0.1150449
398	0.1097155
401	0.1045258
404	0.09967001
407	0.09489354
410	0.09016802
413	0.08622142
416	0.08245804
419	0.07950342
422	0.07620568
425	0.07326926
428	0.07056386
431	0.06784704
434	0.06572639
437	0.06343499
440	0.06157939
443	0.05914354
446	0.05708811
449	0.05548045
452	0.05421425
455	0.05298078
458	0.05182834
461	0.0507434
464	0.04927603
467	0.04819428
470	0.04689204
473	0.04584189
476	0.04500854
479	0.04305791
482	0.04156965
485	0.04040088
488	0.03957099
491	0.03833982
494	0.03712305
497	0.03604397
500	0.03503235
503	0.03421739
506	0.03322633
509	0.03234781
512	0.03155346
515	0.03079985
518	0.02999985
521	0.02933847
524	0.02856634
527	0.02824736
530	0.02768428
533	0.02723492
536	0.02677573
539	0.02644131
542	0.02630388
545	0.02590479
548	0.02564697
551	0.02545678
554	0.02499123
557	0.02466657
560	0.02444497
563	0.02406715
566	0.02380191
569	0.0237779
572	0.02356645
575	0.02327199
578	0.02326627
581	0.02311773
584	0.02295248
587	0.02289363
590	0.02287888
593	0.02283346
596	0.022742
599	0.02270427
602	0.02260254
605	0.02275399
608	0.02280273
611	0.02268695
614	0.02259247
617	0.02256715
620	0.02225176
623	0.02210375
626	0.02210811
629	0.02208044
632	0.02199535
635	0.02197613
638	0.02191395
641	0.02172186
644	0.02158178
647	0.02149768
650	0.02119189
653	0.0213528
656	0.02131674
659	0.02128648
662	0.02098905
665	0.02116075
668	0.02096585
671	0.02085022
674	0.0210841
677	0.02075696
680	0.02096981
683	0.02077746
686	0.02057594
689	0.02015326
692	0.01968736
695	0.0193087
698	0.01963585
701	0.02004394
704	0.02054875
707	0.02107524
710	0.02062238
713	0.01927421
716	0.01729522
719	0.01608915
722	0.01615667
725	0.01727052
728	0.01898243
731	0.02014053
734	0.02014023
737	0.01964738
740	0.01933033
743	0.01879474
746	0.01858063
749	0.01845662
752	0.01870041
755	0.01836774
758	0.01868456
761	0.01863844
764	0.01878109
767	0.01880252
770	0.01887519
773	0.01897771
776	0.01978485
779	0.01999374
782	0.02112463
785	0.02095547
788	0.02104841
791	0.02075968
794	0.02109821
797	0.02120363
800	0.02025892
