Wavelength (nm)	Dilution Corrected Absorbance
230	5.498151
233	5.130847
236	4.798295
239	4.461359
242	4.17266
245	3.912527
248	3.708221
251	3.544403
254	3.439444
257	3.369197
260	3.331879
263	3.32293
266	3.338549
269	3.358655
272	3.371093
275	3.363888
278	3.329451
281	3.253864
284	3.110813
287	2.977328
290	2.849747
293	2.70861
296	2.592822
299	2.501711
302	2.437012
305	2.389859
308	2.35168
311	2.311586
314	2.258673
317	2.191868
320	2.104836
323	1.997103
326	1.874349
329	1.747281
332	1.616977
335	1.492405
338	1.373567
341	1.260683
344	1.159141
347	1.065227
350	0.979416
353	0.8969659
356	0.8205974
359	0.7532215
362	0.6870269
365	0.6250675
368	0.5678407
371	0.5124255
374	0.4611284
377	0.4166342
380	0.377016
383	0.3428365
386	0.3111905
389	0.2831435
392	0.2597339
395	0.2388369
398	0.2220291
401	0.2073824
404	0.1939267
407	0.1807191
410	0.170045
413	0.1593558
416	0.1509016
419	0.1433062
422	0.1362641
425	0.1295895
428	0.1230952
431	0.1173009
434	0.1119832
437	0.1079501
440	0.1036595
443	0.09957
446	0.09589326
449	0.09216506
452	0.09036368
455	0.08808231
458	0.0858622
461	0.08413548
464	0.08238929
467	0.08005183
470	0.07741805
473	0.0757632
476	0.07456531
479	0.07096988
482	0.06873432
485	0.06659602
488	0.0647919
491	0.06275986
494	0.0605734
497	0.05924585
500	0.05753776
503	0.05624588
506	0.05492905
509	0.05329391
512	0.05271502
515	0.05167405
518	0.05025557
521	0.04914148
524	0.04858656
527	0.04773357
530	0.04688509
533	0.04562825
536	0.04511636
539	0.04464444
542	0.04436625
545	0.04392133
548	0.04353736
551	0.04295159
554	0.04210174
557	0.04223006
560	0.04139538
563	0.04146662
566	0.04103912
569	0.04075245
572	0.04027709
575	0.0402249
578	0.03994466
581	0.03996315
584	0.03981138
587	0.03947152
590	0.03962538
593	0.03918773
596	0.03914512
599	0.03951552
602	0.03933003
605	0.03946159
608	0.03877783
611	0.03903473
614	0.03888135
617	0.03874197
620	0.03871746
623	0.03829509
626	0.03848719
629	0.03849112
632	0.03830724
635	0.0380515
638	0.03799729
641	0.03798336
644	0.03723186
647	0.03720425
650	0.03705337
653	0.03762192
656	0.03706963
659	0.03686981
662	0.03669506
665	0.03707824
668	0.03694039
671	0.03644114
674	0.03677153
677	0.03626931
680	0.03601516
683	0.03470482
686	0.03498043
689	0.0336799
692	0.03239207
695	0.03131567
698	0.03121959
701	0.03281253
704	0.03465833
707	0.03460449
710	0.03470278
713	0.03072088
716	0.0280767
719	0.02555827
722	0.02526832
725	0.02823913
728	0.03214957
731	0.03474281
734	0.03472456
737	0.03327951
740	0.03183666
743	0.03065625
746	0.02992199
749	0.02960879
752	0.02914824
755	0.02919736
758	0.02967309
761	0.02940425
764	0.02960892
767	0.02896112
770	0.0295463
773	0.0318036
776	0.03191798
779	0.03353074
782	0.03262981
785	0.03365663
788	0.03413571
791	0.03304016
794	0.03191236
797	0.03275542
800	0.03189393
