Wavelength (nm)	Dilution Corrected Absorbance
230	1.82628
233	1.681289
236	1.567208
239	1.471852
242	1.404739
245	1.341684
248	1.287369
251	1.232658
254	1.181149
257	1.125274
260	1.073304
263	1.024254
266	0.9789024
269	0.9385531
272	0.8995641
275	0.8615263
278	0.8047893
281	0.7798355
284	0.7354304
287	0.6965809
290	0.6580798
293	0.6224361
296	0.5887977
299	0.5565178
302	0.526744
305	0.5005672
308	0.4776881
311	0.4566221
314	0.4365255
317	0.4184842
320	0.3996176
323	0.3810246
326	0.3632351
329	0.3461789
332	0.3288546
335	0.3128468
338	0.2973188
341	0.2818557
344	0.2681765
347	0.2549452
350	0.2433024
353	0.2316641
356	0.220125
359	0.2096072
362	0.1992752
365	0.1889512
368	0.1791609
371	0.1692724
374	0.1592983
377	0.1505236
380	0.1421739
383	0.1344881
386	0.1273722
389	0.1205397
392	0.1143923
395	0.1087106
398	0.1038106
401	0.09865869
404	0.09410132
407	0.08963371
410	0.084977
413	0.08095003
416	0.07725805
419	0.07347678
422	0.07018847
425	0.06733661
428	0.06445768
431	0.06125025
434	0.05821893
437	0.0549382
440	0.05218769
443	0.04979296
446	0.04719539
449	0.04504667
452	0.04275074
455	0.04053636
458	0.03888768
461	0.03732858
464	0.03546199
467	0.03406681
470	0.03273193
473	0.03177758
476	0.03053154
479	0.02887395
482	0.0274405
485	0.02666302
488	0.02566273
491	0.02443627
494	0.02361229
497	0.02255209
500	0.02133063
503	0.02041783
506	0.01977563
509	0.01890677
512	0.0177722
515	0.01686915
518	0.01567246
521	0.01495667
524	0.01435554
527	0.01333517
530	0.01266503
533	0.011749
536	0.01138905
539	0.01074027
542	0.0101173
545	0.009394425
548	0.0087873
551	0.008511379
554	0.007941077
557	0.006968819
560	0.006805499
563	0.006372058
566	0.005924073
569	0.005445593
572	0.004924057
575	0.004725197
578	0.004353653
581	0.003780781
584	0.003273492
587	0.002695907
590	0.002758957
593	0.002189134
596	0.002019111
599	0.001855654
602	0.001569771
605	0.00120388
608	0.001075132
611	0.0007068921
614	0.0008127775
617	0.0005473853
620	0.0004192272
623	8.980954e-05
626	-7.665364e-05
629	0.0001419678
632	-0.000464501
635	-0.0002475715
638	-0.0006416735
641	-0.001162533
644	-0.001202983
647	-0.001401931
650	-0.00163962
653	-0.001694485
656	-0.001944039
659	-0.002378954
662	-0.00220641
665	-0.002220767
668	-0.002575927
671	-0.002334217
674	-0.002836292
677	-0.002502887
680	-0.002933223
683	-0.003376798
686	-0.00403214
689	-0.004168648
692	-0.004318626
695	-0.004514906
698	-0.005030908
701	-0.006017925
704	-0.006541151
707	-0.00735844
710	-0.008749431
713	-0.009272536
716	-0.009341085
719	-0.009783166
722	-0.01052237
725	-0.01139847
728	-0.01186248
731	-0.01288226
734	-0.01436143
737	-0.01570417
740	-0.01687633
743	-0.01678729
746	-0.0164213
749	-0.01599513
752	-0.01546442
755	-0.01477188
758	-0.01428374
761	-0.01386063
764	-0.01274466
767	-0.01150335
770	-0.009579913
773	-0.00948465
776	-0.008705971
779	-0.007423136
782	-0.007194033
785	-0.006959739
788	-0.007152504
791	-0.006921693
794	-0.007308625
797	-0.007833966
800	-0.007232008
